Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
13/05/2018,2017/18,Tottenham,Leicester,5,4,H,1.0,2.0,A,C Pawson,14.0,16.0,6.0,9.0,9.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Swansea,Stoke,1,2,A,1.0,2.0,A,A Taylor,26.0,8.0,11.0,5.0,12.0,9.0,6.0,0.0,1.0,2.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Southampton,Man City,0,1,A,0.0,0.0,D,A Marriner,8.0,13.0,3.0,2.0,8.0,10.0,1.0,12.0,3.0,1.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Man United,Watford,1,0,H,1.0,0.0,H,L Mason,7.0,7.0,1.0,3.0,6.0,11.0,6.0,5.0,4.0,0.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Newcastle,Chelsea,3,0,H,1.0,0.0,H,M Atkinson,16.0,6.0,6.0,2.0,11.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Crystal Palace,West Brom,2,0,H,0.0,0.0,D,J Moss,11.0,7.0,5.0,1.0,10.0,11.0,4.0,2.0,2.0,3.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Burnley,Bournemouth,1,2,A,1.0,0.0,H,P Tierney,12.0,16.0,4.0,5.0,14.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,West Ham,Everton,3,1,H,1.0,0.0,H,G Scott,15.0,14.0,4.0,7.0,10.0,13.0,6.0,6.0,0.0,1.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Liverpool,Brighton,4,0,H,2.0,0.0,H,K Friend,22.0,2.0,11.0,1.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,20180513,Premier League
13/05/2018,2017/18,Huddersfield,Arsenal,0,1,A,0.0,1.0,A,M Oliver,18.0,9.0,3.0,4.0,11.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,20180513,Premier League
10/05/2018,2017/18,West Ham,Man United,0,0,D,0.0,0.0,D,J Moss,9.0,16.0,2.0,6.0,12.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,20180510,Premier League
9/05/2018,2017/18,Leicester,Arsenal,3,1,H,1.0,0.0,H,G Scott,19.0,14.0,10.0,7.0,7.0,12.0,6.0,6.0,2.0,2.0,0.0,1.0,20180509,Premier League
9/05/2018,2017/18,Tottenham,Newcastle,1,0,H,0.0,0.0,D,N Swarbrick,11.0,14.0,7.0,3.0,10.0,8.0,6.0,4.0,2.0,3.0,0.0,0.0,20180509,Premier League
9/05/2018,2017/18,Chelsea,Huddersfield,1,1,D,0.0,0.0,D,L Mason,22.0,3.0,5.0,2.0,7.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,20180509,Premier League
