Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
22/05/2011,2010/11,West Ham,Sunderland,0,3,A,0.0,1.0,A,A Taylor,17.0,17.0,12.0,12.0,7.0,8.0,4.0,6.0,0.0,2.0,0.0,0.0,20110522,Premier League
22/05/2011,2010/11,Man United,Blackpool,4,2,H,1.0,1.0,D,M Dean,18.0,14.0,11.0,7.0,8.0,5.0,8.0,8.0,2.0,1.0,0.0,0.0,20110522,Premier League
22/05/2011,2010/11,Stoke,Wigan,0,1,A,0.0,0.0,D,A Marriner,11.0,11.0,5.0,9.0,10.0,9.0,5.0,3.0,1.0,4.0,0.0,0.0,20110522,Premier League
22/05/2011,2010/11,Newcastle,West Brom,3,3,D,2.0,0.0,H,M Halsey,15.0,13.0,10.0,7.0,5.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,20110522,Premier League
22/05/2011,2010/11,Aston Villa,Liverpool,1,0,H,1.0,0.0,H,L Probert,10.0,9.0,8.0,4.0,12.0,12.0,4.0,5.0,2.0,2.0,0.0,0.0,20110522,Premier League
22/05/2011,2010/11,Wolves,Blackburn,2,3,A,0.0,3.0,A,H Webb,12.0,13.0,5.0,10.0,12.0,9.0,8.0,3.0,3.0,1.0,0.0,0.0,20110522,Premier League
22/05/2011,2010/11,Bolton,Man City,0,2,A,0.0,1.0,A,C Foy,16.0,16.0,8.0,10.0,11.0,10.0,6.0,5.0,1.0,1.0,1.0,0.0,20110522,Premier League
22/05/2011,2010/11,Everton,Chelsea,1,0,H,0.0,0.0,D,P Walton,11.0,19.0,3.0,9.0,12.0,14.0,6.0,5.0,3.0,2.0,1.0,0.0,20110522,Premier League
22/05/2011,2010/11,Tottenham,Birmingham,2,1,H,0.0,0.0,D,M Clattenburg,22.0,7.0,16.0,3.0,5.0,15.0,7.0,5.0,0.0,3.0,0.0,0.0,20110522,Premier League
22/05/2011,2010/11,Fulham,Arsenal,2,2,D,1.0,1.0,D,M Atkinson,10.0,12.0,6.0,6.0,12.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,20110522,Premier League
17/05/2011,2010/11,Man City,Stoke,3,0,H,1.0,0.0,H,L Probert,16.0,4.0,9.0,2.0,6.0,9.0,4.0,3.0,0.0,3.0,0.0,0.0,20110517,Premier League
15/05/2011,2010/11,Liverpool,Tottenham,0,2,A,0.0,1.0,A,H Webb,10.0,8.0,2.0,4.0,13.0,7.0,11.0,5.0,2.0,1.0,0.0,0.0,20110515,Premier League
15/05/2011,2010/11,Arsenal,Aston Villa,1,2,A,0.0,2.0,A,M Oliver,24.0,8.0,15.0,5.0,9.0,10.0,13.0,2.0,1.0,4.0,0.0,0.0,20110515,Premier League
15/05/2011,2010/11,Birmingham,Fulham,0,2,A,0.0,1.0,A,P Walton,7.0,18.0,2.0,9.0,7.0,15.0,5.0,5.0,0.0,5.0,0.0,0.0,20110515,Premier League
15/05/2011,2010/11,Wigan,West Ham,3,2,H,0.0,2.0,A,M Dean,19.0,13.0,10.0,10.0,7.0,10.0,10.0,6.0,1.0,1.0,0.0,0.0,20110515,Premier League
15/05/2011,2010/11,Chelsea,Newcastle,2,2,D,1.0,1.0,D,L Mason,15.0,13.0,7.0,9.0,17.0,13.0,7.0,4.0,4.0,2.0,0.0,0.0,20110515,Premier League
14/05/2011,2010/11,West Brom,Everton,1,0,H,1.0,0.0,H,A Taylor,14.0,23.0,9.0,10.0,15.0,9.0,2.0,12.0,2.0,2.0,0.0,1.0,20110514,Premier League
14/05/2011,2010/11,Sunderland,Wolves,1,3,A,1.0,1.0,D,M Jones,14.0,10.0,9.0,6.0,8.0,19.0,5.0,5.0,0.0,0.0,0.0,0.0,20110514,Premier League
14/05/2011,2010/11,Blackburn,Man United,1,1,D,1.0,0.0,H,P Dowd,6.0,9.0,2.0,4.0,11.0,11.0,2.0,6.0,3.0,0.0,0.0,0.0,20110514,Premier League
14/05/2011,2010/11,Blackpool,Bolton,4,3,H,3.0,2.0,H,A Marriner,12.0,17.0,8.0,9.0,16.0,12.0,5.0,6.0,2.0,4.0,0.0,0.0,20110514,Premier League
10/05/2011,2010/11,Man City,Tottenham,1,0,H,1.0,0.0,H,M Dean,7.0,14.0,4.0,7.0,7.0,8.0,2.0,8.0,1.0,1.0,0.0,0.0,20110510,Premier League
9/05/2011,2010/11,Fulham,Liverpool,2,5,A,0.0,3.0,A,L Mason,10.0,16.0,7.0,11.0,18.0,11.0,6.0,5.0,5.0,2.0,0.0,0.0,20110509,Premier League
8/05/2011,2010/11,Stoke,Arsenal,3,1,H,2.0,0.0,H,M Halsey,12.0,14.0,7.0,5.0,7.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0,20110508,Premier League
8/05/2011,2010/11,Man United,Chelsea,2,1,H,2.0,0.0,H,H Webb,13.0,19.0,8.0,11.0,12.0,14.0,7.0,2.0,2.0,4.0,0.0,0.0,20110508,Premier League
8/05/2011,2010/11,Wolves,West Brom,3,1,H,2.0,0.0,H,M Dean,14.0,14.0,10.0,6.0,9.0,7.0,8.0,4.0,3.0,1.0,0.0,0.0,20110508,Premier League
7/05/2011,2010/11,Everton,Man City,2,1,H,0.0,1.0,A,P Dowd,10.0,12.0,6.0,7.0,13.0,15.0,11.0,6.0,4.0,2.0,0.0,0.0,20110507,Premier League
7/05/2011,2010/11,Aston Villa,Wigan,1,1,D,1.0,1.0,D,M Jones,10.0,7.0,7.0,4.0,6.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,20110507,Premier League
7/05/2011,2010/11,Newcastle,Birmingham,2,1,H,2.0,1.0,H,C Foy,19.0,5.0,14.0,2.0,10.0,12.0,8.0,2.0,1.0,4.0,0.0,1.0,20110507,Premier League
7/05/2011,2010/11,Bolton,Sunderland,1,2,A,0.0,1.0,A,K Friend,17.0,10.0,9.0,6.0,14.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,20110507,Premier League
7/05/2011,2010/11,Tottenham,Blackpool,1,1,D,0.0,0.0,D,L Probert,20.0,13.0,11.0,7.0,5.0,13.0,7.0,6.0,3.0,2.0,0.0,0.0,20110507,Premier League
7/05/2011,2010/11,West Ham,Blackburn,1,1,D,0.0,1.0,A,P Walton,24.0,8.0,15.0,4.0,7.0,14.0,7.0,3.0,3.0,0.0,0.0,0.0,20110507,Premier League
1/05/2011,2010/11,Arsenal,Man United,1,0,H,0.0,0.0,D,C Foy,9.0,11.0,2.0,7.0,15.0,7.0,3.0,6.0,2.0,3.0,0.0,0.0,20110501,Premier League
1/05/2011,2010/11,Man City,West Ham,2,1,H,2.0,1.0,H,H Webb,19.0,7.0,12.0,4.0,13.0,8.0,8.0,5.0,3.0,1.0,0.0,0.0,20110501,Premier League
1/05/2011,2010/11,Birmingham,Wolves,1,1,D,1.0,1.0,D,K Friend,8.0,7.0,1.0,2.0,10.0,16.0,0.0,2.0,3.0,3.0,1.0,0.0,20110501,Premier League
1/05/2011,2010/11,Liverpool,Newcastle,3,0,H,1.0,0.0,H,P Walton,9.0,7.0,5.0,3.0,15.0,10.0,3.0,12.0,1.0,2.0,0.0,0.0,20110501,Premier League
30/04/2011,2010/11,West Brom,Aston Villa,2,1,H,0.0,1.0,A,P Dowd,8.0,11.0,4.0,6.0,12.0,12.0,3.0,7.0,3.0,1.0,1.0,0.0,20110430,Premier League
30/04/2011,2010/11,Blackpool,Stoke,0,0,D,0.0,0.0,D,M Clattenburg,11.0,9.0,6.0,6.0,10.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,20110430,Premier League
30/04/2011,2010/11,Chelsea,Tottenham,2,1,H,1.0,1.0,D,A Marriner,16.0,12.0,10.0,7.0,11.0,11.0,6.0,5.0,3.0,1.0,0.0,0.0,20110430,Premier League
30/04/2011,2010/11,Blackburn,Bolton,1,0,H,1.0,0.0,H,M Dean,17.0,11.0,8.0,3.0,7.0,9.0,3.0,10.0,2.0,1.0,0.0,0.0,20110430,Premier League
30/04/2011,2010/11,Wigan,Everton,1,1,D,1.0,0.0,H,L Mason,13.0,3.0,9.0,3.0,12.0,12.0,3.0,8.0,2.0,2.0,0.0,0.0,20110430,Premier League
30/04/2011,2010/11,Sunderland,Fulham,0,3,A,0.0,1.0,A,M Atkinson,11.0,9.0,7.0,6.0,7.0,12.0,5.0,4.0,1.0,0.0,0.0,0.0,20110430,Premier League
27/04/2011,2010/11,Fulham,Bolton,3,0,H,1.0,0.0,H,A Taylor,18.0,14.0,7.0,6.0,12.0,8.0,10.0,7.0,1.0,1.0,0.0,0.0,20110427,Premier League
26/04/2011,2010/11,Stoke,Wolves,3,0,H,2.0,0.0,H,L Mason,17.0,5.0,8.0,1.0,12.0,10.0,7.0,11.0,3.0,2.0,0.0,0.0,20110426,Premier League
25/04/2011,2010/11,Blackburn,Man City,0,1,A,0.0,0.0,D,A Marriner,12.0,10.0,6.0,5.0,15.0,15.0,4.0,6.0,2.0,3.0,0.0,0.0,20110425,Premier League
24/04/2011,2010/11,Bolton,Arsenal,2,1,H,1.0,0.0,H,M Jones,11.0,17.0,10.0,7.0,13.0,14.0,3.0,9.0,3.0,3.0,0.0,0.0,20110424,Premier League
23/04/2011,2010/11,Tottenham,West Brom,2,2,D,1.0,1.0,D,S Attwell,19.0,10.0,9.0,4.0,8.0,9.0,11.0,1.0,1.0,1.0,0.0,0.0,20110423,Premier League
23/04/2011,2010/11,Sunderland,Wigan,4,2,H,0.0,0.0,D,L Probert,11.0,11.0,7.0,7.0,11.0,9.0,7.0,3.0,1.0,2.0,0.0,0.0,20110423,Premier League
23/04/2011,2010/11,Man United,Everton,1,0,H,0.0,0.0,D,P Walton,21.0,5.0,12.0,3.0,10.0,9.0,13.0,1.0,1.0,2.0,0.0,0.0,20110423,Premier League
23/04/2011,2010/11,Chelsea,West Ham,3,0,H,1.0,0.0,H,P Dowd,16.0,12.0,11.0,7.0,7.0,13.0,5.0,7.0,1.0,2.0,0.0,0.0,20110423,Premier League
23/04/2011,2010/11,Aston Villa,Stoke,1,1,D,1.0,1.0,D,C Foy,7.0,4.0,2.0,3.0,9.0,9.0,7.0,8.0,0.0,3.0,0.0,0.0,20110423,Premier League
23/04/2011,2010/11,Wolves,Fulham,1,1,D,1.0,0.0,H,M Oliver,12.0,15.0,3.0,5.0,15.0,17.0,3.0,5.0,2.0,2.0,0.0,0.0,20110423,Premier League
23/04/2011,2010/11,Blackpool,Newcastle,1,1,D,1.0,1.0,D,M Atkinson,18.0,9.0,7.0,6.0,17.0,8.0,4.0,4.0,1.0,1.0,0.0,0.0,20110423,Premier League
23/04/2011,2010/11,Liverpool,Birmingham,5,0,H,2.0,0.0,H,H Webb,17.0,10.0,13.0,6.0,7.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,20110423,Premier League
