Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
28/04/2001,2000/01,Everton,Bradford,2,1,H,0.0,1.0,A,Paul Durkin,18.0,7.0,9.0,4.0,15.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0,20010428,Premier League
22/04/2001,2000/01,Liverpool,Tottenham,3,1,H,1.0,1.0,D,Barry Knight,14.0,7.0,8.0,5.0,10.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,20010422,Premier League
21/04/2001,2000/01,Man United,Man City,1,1,D,0.0,0.0,D,David Ellaray,13.0,6.0,6.0,4.0,14.0,20.0,3.0,2.0,0.0,0.0,1.0,0.0,20010421,Premier League
21/04/2001,2000/01,Aston Villa,Southampton,0,0,D,0.0,0.0,D,Jeff Winter,9.0,3.0,2.0,3.0,10.0,15.0,4.0,5.0,1.0,2.0,0.0,0.0,20010421,Premier League
21/04/2001,2000/01,Chelsea,Charlton,0,1,A,0.0,1.0,A,Mike Dean,9.0,4.0,1.0,2.0,12.0,14.0,10.0,3.0,3.0,0.0,0.0,0.0,20010421,Premier League
21/04/2001,2000/01,Sunderland,Newcastle,1,1,D,0.0,0.0,D,Mike Riley,16.0,9.0,10.0,5.0,17.0,22.0,4.0,8.0,5.0,4.0,0.0,0.0,20010421,Premier League
21/04/2001,2000/01,West Ham,Leeds,0,2,A,0.0,1.0,A,Graham Poll,15.0,12.0,10.0,7.0,17.0,13.0,6.0,6.0,5.0,2.0,0.0,1.0,20010421,Premier League
21/04/2001,2000/01,Ipswich,Coventry,2,0,H,1.0,0.0,H,Graham Barber,13.0,6.0,5.0,2.0,22.0,23.0,2.0,3.0,1.0,4.0,0.0,0.0,20010421,Premier League
21/04/2001,2000/01,Bradford,Derby,2,0,H,1.0,0.0,H,Neale Barry,15.0,12.0,9.0,3.0,14.0,13.0,3.0,8.0,0.0,2.0,0.0,1.0,20010421,Premier League
21/04/2001,2000/01,Arsenal,Everton,4,1,H,1.0,1.0,D,Dermot Gallagher,10.0,4.0,8.0,2.0,7.0,13.0,10.0,0.0,0.0,2.0,0.0,1.0,20010421,Premier League
21/04/2001,2000/01,Leicester,Middlesbrough,0,3,A,0.0,1.0,A,Paul Taylor,15.0,15.0,4.0,7.0,13.0,11.0,12.0,5.0,3.0,1.0,0.0,0.0,20010421,Premier League
17/04/2001,2000/01,Charlton,Aston Villa,3,3,D,2.0,0.0,H,Graham Poll,12.0,11.0,5.0,8.0,10.0,15.0,5.0,7.0,3.0,4.0,1.0,0.0,20010417,Premier League
17/04/2001,2000/01,Tottenham,Chelsea,0,3,A,0.0,1.0,A,Graham Barber,5.0,16.0,1.0,10.0,14.0,11.0,2.0,5.0,2.0,2.0,1.0,0.0,20010417,Premier League
16/04/2001,2000/01,Newcastle,West Ham,2,1,H,1.0,0.0,H,Paul Durkin,20.0,13.0,14.0,6.0,19.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,20010416,Premier League
16/04/2001,2000/01,Coventry,Sunderland,1,0,H,1.0,0.0,H,Dermot Gallagher,14.0,6.0,9.0,3.0,15.0,21.0,6.0,3.0,3.0,0.0,0.0,0.0,20010416,Premier League
16/04/2001,2000/01,Everton,Liverpool,2,3,A,1.0,1.0,D,Jeff Winter,10.0,10.0,7.0,6.0,19.0,15.0,2.0,5.0,4.0,2.0,1.0,0.0,20010416,Premier League
16/04/2001,2000/01,Derby,Leicester,2,0,H,1.0,0.0,H,Mark Halsey,10.0,7.0,6.0,4.0,17.0,16.0,5.0,6.0,0.0,0.0,0.0,0.0,20010416,Premier League
16/04/2001,2000/01,Middlesbrough,Ipswich,1,2,A,1.0,0.0,H,Steve Bennett,4.0,12.0,1.0,5.0,8.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,20010416,Premier League
14/04/2001,2000/01,Chelsea,Southampton,1,0,H,1.0,0.0,H,Clive Wilkes,14.0,9.0,8.0,5.0,11.0,19.0,7.0,6.0,3.0,3.0,0.0,0.0,20010414,Premier League
14/04/2001,2000/01,West Ham,Derby,3,1,H,3.0,0.0,H,Rob Styles,18.0,6.0,10.0,3.0,10.0,18.0,3.0,5.0,0.0,2.0,0.0,0.0,20010414,Premier League
14/04/2001,2000/01,Sunderland,Tottenham,2,3,A,2.0,0.0,H,David Ellaray,13.0,8.0,4.0,6.0,12.0,15.0,3.0,3.0,1.0,2.0,0.0,0.0,20010414,Premier League
14/04/2001,2000/01,Ipswich,Newcastle,1,0,H,0.0,0.0,D,Mike Dean,14.0,6.0,5.0,2.0,6.0,13.0,9.0,3.0,0.0,1.0,0.0,1.0,20010414,Premier League
14/04/2001,2000/01,Aston Villa,Everton,2,1,H,1.0,1.0,D,Paul Taylor,8.0,5.0,5.0,3.0,13.0,14.0,5.0,3.0,0.0,3.0,0.0,0.0,20010414,Premier League
14/04/2001,2000/01,Man United,Coventry,4,2,H,2.0,2.0,D,Mike Riley,28.0,9.0,13.0,4.0,9.0,18.0,9.0,2.0,1.0,4.0,0.0,0.0,20010414,Premier League
14/04/2001,2000/01,Leicester,Man City,1,2,A,1.0,1.0,D,Barry Knight,15.0,8.0,9.0,3.0,13.0,26.0,5.0,1.0,2.0,3.0,0.0,0.0,20010414,Premier League
14/04/2001,2000/01,Arsenal,Middlesbrough,0,3,A,0.0,2.0,A,Paul Durkin,17.0,6.0,8.0,2.0,13.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,20010414,Premier League
13/04/2001,2000/01,Bradford,Charlton,2,0,H,0.0,0.0,D,Peter Jones,4.0,3.0,8.0,8.0,13.0,21.0,3.0,7.0,1.0,3.0,0.0,0.0,20010413,Premier League
13/04/2001,2000/01,Liverpool,Leeds,1,2,A,0.0,2.0,A,Alan Wiley,11.0,9.0,5.0,3.0,19.0,16.0,8.0,2.0,3.0,1.0,1.0,0.0,20010413,Premier League
11/04/2001,2000/01,Man City,Arsenal,0,4,A,0.0,4.0,A,Neale Barry,7.0,15.0,2.0,8.0,10.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,20010411,Premier League
10/04/2001,2000/01,Man United,Charlton,2,1,H,1.0,0.0,H,Mark Halsey,23.0,3.0,8.0,2.0,8.0,9.0,12.0,4.0,1.0,1.0,0.0,0.0,20010410,Premier League
10/04/2001,2000/01,Tottenham,Bradford,2,1,H,1.0,1.0,D,Steve Bennett,17.0,10.0,13.0,5.0,13.0,9.0,5.0,7.0,1.0,1.0,0.0,0.0,20010410,Premier League
10/04/2001,2000/01,Ipswich,Liverpool,1,1,D,0.0,0.0,D,Steve Dunn,8.0,7.0,5.0,2.0,10.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,20010410,Premier League
9/04/2001,2000/01,Middlesbrough,Sunderland,0,0,D,0.0,0.0,D,Andy D'Urso,12.0,12.0,6.0,4.0,22.0,22.0,3.0,2.0,5.0,3.0,1.0,0.0,20010409,Premier League
8/04/2001,2000/01,Everton,Man City,3,1,H,2.0,1.0,H,David Ellaray,11.0,13.0,7.0,5.0,17.0,18.0,8.0,8.0,0.0,3.0,1.0,1.0,20010408,Premier League
7/04/2001,2000/01,Leeds,Southampton,2,0,H,1.0,0.0,H,Jeff Winter,15.0,6.0,7.0,2.0,10.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,20010407,Premier League
7/04/2001,2000/01,Leicester,Coventry,1,3,A,1.0,2.0,A,Graham Barber,9.0,15.0,4.0,5.0,9.0,19.0,4.0,9.0,3.0,2.0,0.0,0.0,20010407,Premier League
7/04/2001,2000/01,Aston Villa,West Ham,2,2,D,0.0,0.0,D,Rob Harris,6.0,7.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,0.0,0.0,20010407,Premier League
7/04/2001,2000/01,Derby,Chelsea,0,4,A,0.0,0.0,D,Steve Lodge,3.0,10.0,2.0,7.0,13.0,7.0,1.0,9.0,1.0,1.0,0.0,0.0,20010407,Premier League
4/04/2001,2000/01,Aston Villa,Leicester,2,1,H,1.0,1.0,D,Mike Dean,9.0,6.0,5.0,2.0,11.0,12.0,10.0,3.0,2.0,2.0,0.0,0.0,20010404,Premier League
2/04/2001,2000/01,Southampton,Ipswich,0,3,A,0.0,1.0,A,Alan Wiley,11.0,11.0,3.0,5.0,17.0,15.0,6.0,7.0,2.0,1.0,0.0,0.0,20010402,Premier League
1/04/2001,2000/01,Charlton,Leicester,2,0,H,1.0,0.0,H,Jeff Winter,16.0,5.0,9.0,1.0,12.0,9.0,6.0,2.0,2.0,2.0,0.0,0.0,20010401,Premier League
31/03/2001,2000/01,Liverpool,Man United,2,0,H,2.0,0.0,H,Graham Poll,15.0,9.0,6.0,3.0,8.0,8.0,6.0,4.0,1.0,1.0,1.0,0.0,20010331,Premier League
31/03/2001,2000/01,Bradford,Newcastle,2,2,D,2.0,1.0,H,Paul Taylor,22.0,14.0,8.0,7.0,17.0,23.0,10.0,8.0,0.0,1.0,0.0,0.0,20010331,Premier League
31/03/2001,2000/01,Arsenal,Tottenham,2,0,H,0.0,0.0,D,Paul Durkin,25.0,4.0,19.0,3.0,5.0,6.0,12.0,2.0,0.0,1.0,0.0,0.0,20010331,Premier League
31/03/2001,2000/01,Coventry,Derby,2,0,H,1.0,0.0,H,David Ellaray,12.0,14.0,7.0,8.0,12.0,16.0,9.0,4.0,0.0,1.0,1.0,0.0,20010331,Premier League
31/03/2001,2000/01,Chelsea,Middlesbrough,2,1,H,1.0,0.0,H,Peter Jones,17.0,7.0,5.0,3.0,19.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0,20010331,Premier League
31/03/2001,2000/01,Man City,Aston Villa,1,3,A,1.0,2.0,A,Rob Styles,12.0,8.0,6.0,7.0,18.0,13.0,9.0,2.0,6.0,4.0,1.0,0.0,20010331,Premier League
31/03/2001,2000/01,West Ham,Everton,0,2,A,0.0,1.0,A,Andy D'Urso,17.0,10.0,6.0,7.0,16.0,16.0,8.0,2.0,3.0,2.0,1.0,0.0,20010331,Premier League
31/03/2001,2000/01,Sunderland,Leeds,0,2,A,0.0,1.0,A,Steve Dunn,14.0,7.0,8.0,4.0,17.0,10.0,8.0,4.0,2.0,2.0,0.0,1.0,20010331,Premier League
18/03/2001,2000/01,Aston Villa,Arsenal,0,0,D,0.0,0.0,D,Barry Knight,4.0,14.0,2.0,5.0,16.0,13.0,3.0,3.0,2.0,2.0,0.0,1.0,20010318,Premier League
18/03/2001,2000/01,Liverpool,Derby,1,1,D,0.0,1.0,A,Neale Barry,18.0,7.0,8.0,4.0,11.0,9.0,9.0,3.0,2.0,2.0,0.0,0.0,20010318,Premier League
17/03/2001,2000/01,Man United,Leicester,2,0,H,0.0,0.0,D,Alan Wiley,19.0,5.0,8.0,2.0,11.0,13.0,14.0,2.0,1.0,1.0,0.0,0.0,20010317,Premier League
17/03/2001,2000/01,Newcastle,Middlesbrough,1,2,A,0.0,2.0,A,Graham Barber,16.0,7.0,5.0,4.0,14.0,19.0,5.0,1.0,0.0,3.0,0.0,1.0,20010317,Premier League
17/03/2001,2000/01,Tottenham,Coventry,3,0,H,2.0,0.0,H,Graham Poll,12.0,11.0,4.0,5.0,13.0,10.0,5.0,8.0,0.0,1.0,0.0,0.0,20010317,Premier League
17/03/2001,2000/01,Charlton,Leeds,1,2,A,1.0,1.0,D,Clive Wilkes,7.0,7.0,3.0,5.0,19.0,13.0,2.0,5.0,3.0,5.0,0.0,0.0,20010317,Premier League
17/03/2001,2000/01,Chelsea,Sunderland,2,4,A,2.0,1.0,H,Paul Durkin,14.0,11.0,6.0,7.0,15.0,26.0,4.0,5.0,0.0,0.0,0.0,0.0,20010317,Premier League
17/03/2001,2000/01,West Ham,Ipswich,0,1,A,0.0,0.0,D,Mike Dean,5.0,13.0,2.0,5.0,14.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,20010317,Premier League
17/03/2001,2000/01,Southampton,Everton,1,0,H,0.0,0.0,D,Mark Halsey,17.0,5.0,5.0,1.0,13.0,18.0,6.0,6.0,1.0,1.0,0.0,0.0,20010317,Premier League
17/03/2001,2000/01,Bradford,Man City,2,2,D,0.0,1.0,A,Steve Dunn,16.0,10.0,7.0,3.0,13.0,12.0,3.0,3.0,2.0,1.0,0.0,0.0,20010317,Premier League
10/03/2001,2000/01,Aston Villa,Ipswich,2,1,H,0.0,1.0,A,Rob Styles,9.0,8.0,5.0,3.0,15.0,11.0,6.0,2.0,1.0,1.0,0.0,0.0,20010310,Premier League
7/03/2001,2000/01,West Ham,Chelsea,0,2,A,0.0,2.0,A,Alan Wiley,7.0,17.0,2.0,6.0,12.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,20010307,Premier League
5/03/2001,2000/01,Sunderland,Aston Villa,1,1,D,0.0,0.0,D,Steve Lodge,18.0,6.0,12.0,2.0,17.0,18.0,5.0,3.0,1.0,2.0,0.0,0.0,20010305,Premier League
4/03/2001,2000/01,Ipswich,Bradford,3,1,H,0.0,1.0,A,Andy D'Urso,21.0,7.0,8.0,5.0,13.0,14.0,7.0,2.0,0.0,4.0,0.0,0.0,20010304,Premier League
3/03/2001,2000/01,Coventry,Chelsea,0,0,D,0.0,0.0,D,Steve Bennett,17.0,24.0,10.0,11.0,13.0,15.0,5.0,8.0,2.0,2.0,0.0,0.0,20010303,Premier League
3/03/2001,2000/01,Middlesbrough,Charlton,0,0,D,0.0,0.0,D,Mike Dean,8.0,11.0,2.0,8.0,13.0,12.0,4.0,5.0,1.0,1.0,0.0,0.0,20010303,Premier League
3/03/2001,2000/01,Derby,Tottenham,2,1,H,2.0,0.0,H,Rob Harris,8.0,13.0,4.0,7.0,20.0,12.0,6.0,7.0,2.0,3.0,0.0,0.0,20010303,Premier League
3/03/2001,2000/01,Leicester,Liverpool,2,0,H,0.0,0.0,D,Dermot Gallagher,9.0,8.0,7.0,3.0,9.0,7.0,4.0,7.0,1.0,1.0,0.0,0.0,20010303,Premier League
3/03/2001,2000/01,Leeds,Man United,1,1,D,0.0,0.0,D,Graham Barber,18.0,5.0,10.0,5.0,25.0,21.0,14.0,3.0,3.0,5.0,0.0,0.0,20010303,Premier League
3/03/2001,2000/01,Man City,Southampton,0,1,A,0.0,0.0,D,Jeff Winter,15.0,6.0,7.0,1.0,15.0,15.0,5.0,6.0,1.0,1.0,0.0,0.0,20010303,Premier League
3/03/2001,2000/01,Everton,Newcastle,1,1,D,0.0,0.0,D,David Ellaray,16.0,4.0,6.0,2.0,13.0,12.0,4.0,1.0,1.0,2.0,0.0,0.0,20010303,Premier League
3/03/2001,2000/01,Arsenal,West Ham,3,0,H,3.0,0.0,H,Mike Riley,16.0,4.0,6.0,2.0,19.0,12.0,5.0,6.0,2.0,3.0,0.0,0.0,20010303,Premier League
25/02/2001,2000/01,Man United,Arsenal,6,1,H,5.0,1.0,H,Paul Durkin,16.0,6.0,9.0,2.0,10.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,20010225,Premier League
24/02/2001,2000/01,Middlesbrough,Southampton,0,1,A,0.0,0.0,D,Neale Barry,11.0,10.0,6.0,5.0,9.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,20010224,Premier League
24/02/2001,2000/01,Ipswich,Everton,2,0,H,0.0,0.0,D,Graham Poll,12.0,8.0,6.0,2.0,11.0,14.0,3.0,2.0,1.0,2.0,0.0,1.0,20010224,Premier League
24/02/2001,2000/01,Leicester,Sunderland,2,0,H,1.0,0.0,H,Andy D'Urso,11.0,9.0,7.0,3.0,13.0,16.0,6.0,5.0,0.0,4.0,0.0,1.0,20010224,Premier League
24/02/2001,2000/01,Bradford,West Ham,1,2,A,0.0,1.0,A,Steve Lodge,15.0,11.0,5.0,5.0,9.0,10.0,7.0,1.0,1.0,2.0,0.0,0.0,20010224,Premier League
24/02/2001,2000/01,Derby,Aston Villa,1,0,H,1.0,0.0,H,Alan Wiley,9.0,19.0,5.0,7.0,9.0,10.0,1.0,9.0,1.0,1.0,0.0,0.0,20010224,Premier League
24/02/2001,2000/01,Tottenham,Leeds,1,2,A,1.0,1.0,D,Jeff Winter,13.0,15.0,4.0,9.0,16.0,14.0,5.0,12.0,2.0,1.0,0.0,0.0,20010224,Premier League
24/02/2001,2000/01,Coventry,Charlton,2,2,D,1.0,1.0,D,Mark Halsey,17.0,15.0,7.0,7.0,15.0,11.0,3.0,7.0,0.0,0.0,0.0,0.0,20010224,Premier League
24/02/2001,2000/01,Newcastle,Man City,0,1,A,0.0,0.0,D,Rob Harris,10.0,11.0,3.0,3.0,18.0,11.0,5.0,5.0,1.0,0.0,0.0,0.0,20010224,Premier League
12/02/2001,2000/01,West Ham,Coventry,1,1,D,0.0,0.0,D,Dermot Gallagher,21.0,13.0,9.0,4.0,13.0,16.0,5.0,4.0,2.0,5.0,0.0,0.0,20010212,Premier League
11/02/2001,2000/01,Charlton,Newcastle,2,0,H,2.0,0.0,H,Paul Durkin,11.0,5.0,4.0,3.0,10.0,12.0,4.0,11.0,2.0,1.0,0.0,0.0,20010211,Premier League
10/02/2001,2000/01,Man City,Tottenham,0,1,A,0.0,0.0,D,Steve Dunn,11.0,11.0,4.0,4.0,17.0,10.0,7.0,3.0,1.0,0.0,0.0,0.0,20010210,Premier League
10/02/2001,2000/01,Leeds,Derby,0,0,D,0.0,0.0,D,Jeff Winter,12.0,3.0,6.0,2.0,11.0,17.0,17.0,4.0,2.0,5.0,0.0,0.0,20010210,Premier League
10/02/2001,2000/01,Everton,Leicester,2,1,H,2.0,0.0,H,Rob Styles,9.0,9.0,6.0,2.0,12.0,7.0,7.0,2.0,3.0,2.0,0.0,0.0,20010210,Premier League
10/02/2001,2000/01,Sunderland,Liverpool,1,1,D,0.0,0.0,D,Graham Barber,9.0,8.0,6.0,4.0,15.0,25.0,9.0,6.0,5.0,3.0,0.0,0.0,20010210,Premier League
10/02/2001,2000/01,Southampton,Bradford,2,0,H,0.0,0.0,D,Graham Poll,12.0,4.0,6.0,1.0,9.0,16.0,8.0,0.0,0.0,1.0,0.0,0.0,20010210,Premier League
10/02/2001,2000/01,Chelsea,Man United,1,1,D,1.0,0.0,H,David Ellaray,8.0,16.0,4.0,6.0,16.0,12.0,3.0,8.0,0.0,2.0,0.0,0.0,20010210,Premier League
10/02/2001,2000/01,Aston Villa,Middlesbrough,1,1,D,1.0,0.0,H,Clive Wilkes,15.0,6.0,4.0,3.0,11.0,11.0,7.0,4.0,1.0,1.0,0.0,0.0,20010210,Premier League
10/02/2001,2000/01,Arsenal,Ipswich,1,0,H,0.0,0.0,D,Rob Harris,17.0,5.0,10.0,3.0,16.0,15.0,11.0,3.0,2.0,1.0,0.0,0.0,20010210,Premier League
7/02/2001,2000/01,Everton,Leeds,2,2,D,1.0,0.0,H,Neale Barry,7.0,9.0,4.0,5.0,18.0,18.0,4.0,7.0,2.0,1.0,0.0,0.0,20010207,Premier League
3/02/2001,2000/01,Liverpool,West Ham,3,0,H,2.0,0.0,H,Steve Bennett,14.0,8.0,10.0,3.0,9.0,6.0,5.0,3.0,0.0,1.0,0.0,1.0,20010203,Premier League
3/02/2001,2000/01,Coventry,Arsenal,0,1,A,0.0,0.0,D,Mike Dean,12.0,8.0,4.0,6.0,13.0,14.0,3.0,7.0,3.0,4.0,0.0,0.0,20010203,Premier League
3/02/2001,2000/01,Ipswich,Leeds,1,2,A,0.0,2.0,A,Peter Jones,11.0,10.0,6.0,3.0,10.0,15.0,3.0,4.0,1.0,2.0,1.0,0.0,20010203,Premier League
3/02/2001,2000/01,Bradford,Aston Villa,0,3,A,0.0,0.0,D,Dermot Gallagher,9.0,13.0,2.0,6.0,14.0,14.0,3.0,4.0,2.0,0.0,0.0,0.0,20010203,Premier League
3/02/2001,2000/01,Tottenham,Charlton,0,0,D,0.0,0.0,D,David Ellaray,9.0,7.0,3.0,2.0,17.0,14.0,2.0,3.0,2.0,0.0,0.0,0.0,20010203,Premier League
3/02/2001,2000/01,Leicester,Chelsea,2,1,H,1.0,0.0,H,Steve Dunn,10.0,8.0,5.0,4.0,7.0,13.0,2.0,7.0,0.0,1.0,0.0,0.0,20010203,Premier League
