Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
11/05/2008,2007/08,Birmingham,Blackburn,4,1,H,1.0,0.0,H,H Webb,15.0,14.0,9.0,9.0,16.0,11.0,5.0,2.0,3.0,2.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,Portsmouth,Fulham,0,1,A,0.0,0.0,D,M Clattenburg,15.0,7.0,10.0,4.0,13.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,Derby,Reading,0,4,A,0.0,1.0,A,M Riley,6.0,11.0,2.0,7.0,17.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,Wigan,Man United,0,2,A,0.0,1.0,A,S Bennett,15.0,11.0,6.0,6.0,10.0,5.0,5.0,12.0,3.0,2.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,West Ham,Aston Villa,2,2,D,1.0,1.0,D,M Dean,16.0,13.0,8.0,8.0,9.0,21.0,7.0,8.0,2.0,2.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,Tottenham,Liverpool,0,2,A,0.0,0.0,D,U Rennie,6.0,18.0,3.0,12.0,11.0,9.0,8.0,4.0,1.0,1.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,Chelsea,Bolton,1,1,D,0.0,0.0,D,C Foy,19.0,6.0,12.0,4.0,12.0,8.0,9.0,2.0,1.0,3.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,Sunderland,Arsenal,0,1,A,0.0,1.0,A,K Stroud,13.0,12.0,5.0,8.0,14.0,12.0,3.0,4.0,1.0,1.0,0.0,0.0,20080511,Premier League
11/05/2008,2007/08,Middlesbrough,Man City,8,1,H,2.0,0.0,H,P Dowd,19.0,8.0,15.0,2.0,10.0,9.0,7.0,0.0,2.0,1.0,0.0,1.0,20080511,Premier League
11/05/2008,2007/08,Everton,Newcastle,3,1,H,1.0,0.0,H,P Walton,20.0,3.0,11.0,2.0,11.0,12.0,6.0,2.0,0.0,2.0,0.0,0.0,20080511,Premier League
5/05/2008,2007/08,Newcastle,Chelsea,0,2,A,0.0,0.0,D,S Bennett,13.0,18.0,5.0,9.0,13.0,15.0,1.0,6.0,2.0,2.0,0.0,0.0,20080505,Premier League
4/05/2008,2007/08,Arsenal,Everton,1,0,H,0.0,0.0,D,A Wiley,11.0,8.0,2.0,4.0,10.0,4.0,8.0,3.0,0.0,1.0,0.0,0.0,20080504,Premier League
4/05/2008,2007/08,Liverpool,Man City,1,0,H,0.0,0.0,D,M Halsey,23.0,4.0,10.0,3.0,9.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,20080504,Premier League
3/05/2008,2007/08,Fulham,Birmingham,2,0,H,0.0,0.0,D,C Foy,9.0,2.0,6.0,0.0,10.0,12.0,2.0,8.0,2.0,5.0,0.0,0.0,20080503,Premier League
3/05/2008,2007/08,Blackburn,Derby,3,1,H,1.0,1.0,D,U Rennie,25.0,6.0,14.0,3.0,12.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,20080503,Premier League
3/05/2008,2007/08,Aston Villa,Wigan,0,2,A,0.0,0.0,D,R Styles,14.0,9.0,5.0,5.0,7.0,8.0,8.0,2.0,0.0,1.0,0.0,0.0,20080503,Premier League
3/05/2008,2007/08,Bolton,Sunderland,2,0,H,1.0,0.0,H,M Atkinson,4.0,5.0,2.0,4.0,11.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,20080503,Premier League
3/05/2008,2007/08,Middlesbrough,Portsmouth,2,0,H,1.0,0.0,H,P Walton,11.0,13.0,7.0,8.0,16.0,11.0,7.0,5.0,1.0,1.0,0.0,0.0,20080503,Premier League
3/05/2008,2007/08,Reading,Tottenham,0,1,A,0.0,1.0,A,H Webb,13.0,13.0,6.0,7.0,10.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,20080503,Premier League
3/05/2008,2007/08,Man United,West Ham,4,1,H,3.0,1.0,H,M Riley,8.0,9.0,4.0,5.0,15.0,16.0,4.0,2.0,1.0,3.0,1.0,0.0,20080503,Premier League
28/04/2008,2007/08,Derby,Arsenal,2,6,A,1.0,2.0,A,A Marriner,12.0,20.0,10.0,11.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,20080428,Premier League
27/04/2008,2007/08,Portsmouth,Blackburn,0,1,A,0.0,0.0,D,M Riley,15.0,12.0,6.0,9.0,20.0,12.0,8.0,7.0,2.0,2.0,0.0,0.0,20080427,Premier League
27/04/2008,2007/08,Everton,Aston Villa,2,2,D,0.0,0.0,D,P Dowd,13.0,6.0,7.0,3.0,10.0,17.0,9.0,6.0,3.0,3.0,0.0,0.0,20080427,Premier League
26/04/2008,2007/08,Birmingham,Liverpool,2,2,D,1.0,0.0,H,P Walton,5.0,12.0,3.0,7.0,6.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,20080426,Premier League
26/04/2008,2007/08,Sunderland,Middlesbrough,3,2,H,2.0,1.0,H,S Bennett,10.0,10.0,5.0,6.0,13.0,9.0,7.0,1.0,3.0,2.0,0.0,0.0,20080426,Premier League
26/04/2008,2007/08,Wigan,Reading,0,0,D,0.0,0.0,D,M Atkinson,12.0,7.0,5.0,2.0,18.0,13.0,6.0,5.0,2.0,4.0,0.0,0.0,20080426,Premier League
26/04/2008,2007/08,Man City,Fulham,2,3,A,2.0,0.0,H,M Dean,10.0,18.0,5.0,13.0,9.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,20080426,Premier League
26/04/2008,2007/08,West Ham,Newcastle,2,2,D,2.0,2.0,D,U Rennie,18.0,4.0,11.0,3.0,13.0,11.0,6.0,1.0,2.0,3.0,0.0,0.0,20080426,Premier League
26/04/2008,2007/08,Tottenham,Bolton,1,1,D,0.0,0.0,D,M Clattenburg,26.0,7.0,13.0,4.0,6.0,11.0,12.0,3.0,1.0,3.0,0.0,0.0,20080426,Premier League
26/04/2008,2007/08,Chelsea,Man United,2,1,H,1.0,0.0,H,A Wiley,13.0,7.0,8.0,6.0,14.0,16.0,8.0,3.0,3.0,4.0,0.0,0.0,20080426,Premier League
20/04/2008,2007/08,Newcastle,Sunderland,2,0,H,2.0,0.0,H,M Dean,8.0,12.0,4.0,8.0,8.0,13.0,4.0,4.0,0.0,5.0,0.0,0.0,20080420,Premier League
20/04/2008,2007/08,Aston Villa,Birmingham,5,1,H,2.0,0.0,H,M Clattenburg,16.0,11.0,9.0,6.0,11.0,20.0,7.0,8.0,0.0,1.0,0.0,0.0,20080420,Premier League
20/04/2008,2007/08,Man City,Portsmouth,3,1,H,2.0,1.0,H,A Marriner,16.0,12.0,10.0,6.0,7.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,20080420,Premier League
19/04/2008,2007/08,Arsenal,Reading,2,0,H,2.0,0.0,H,P Walton,19.0,4.0,12.0,2.0,7.0,15.0,12.0,4.0,0.0,3.0,0.0,0.0,20080419,Premier League
19/04/2008,2007/08,Blackburn,Man United,1,1,D,1.0,0.0,H,R Styles,4.0,13.0,3.0,10.0,14.0,12.0,3.0,8.0,1.0,1.0,0.0,0.0,20080419,Premier League
19/04/2008,2007/08,Wigan,Tottenham,1,1,D,1.0,1.0,D,L Probert,13.0,15.0,7.0,12.0,8.0,9.0,2.0,6.0,2.0,1.0,0.0,0.0,20080419,Premier League
19/04/2008,2007/08,Fulham,Liverpool,0,2,A,0.0,1.0,A,M Atkinson,10.0,16.0,6.0,7.0,9.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,20080419,Premier League
19/04/2008,2007/08,Middlesbrough,Bolton,0,1,A,0.0,0.0,D,A Wiley,16.0,12.0,10.0,9.0,10.0,14.0,7.0,4.0,0.0,2.0,0.0,0.0,20080419,Premier League
19/04/2008,2007/08,West Ham,Derby,2,1,H,1.0,0.0,H,S Tanner,12.0,12.0,8.0,8.0,11.0,13.0,5.0,11.0,2.0,1.0,0.0,0.0,20080419,Premier League
17/04/2008,2007/08,Everton,Chelsea,0,1,A,0.0,1.0,A,M Atkinson,10.0,5.0,5.0,3.0,8.0,9.0,4.0,6.0,0.0,2.0,0.0,0.0,20080417,Premier League
14/04/2008,2007/08,Chelsea,Wigan,1,1,D,0.0,0.0,D,A Marriner,19.0,6.0,10.0,5.0,10.0,17.0,9.0,3.0,0.0,2.0,0.0,0.0,20080414,Premier League
13/04/2008,2007/08,Man United,Arsenal,2,1,H,0.0,0.0,D,H Webb,13.0,18.0,7.0,11.0,12.0,7.0,6.0,5.0,2.0,6.0,0.0,0.0,20080413,Premier League
13/04/2008,2007/08,Liverpool,Blackburn,3,1,H,0.0,0.0,D,A Wiley,17.0,7.0,9.0,3.0,12.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,20080413,Premier League
12/04/2008,2007/08,Bolton,West Ham,1,0,H,0.0,0.0,D,P Walton,12.0,11.0,9.0,7.0,12.0,11.0,12.0,5.0,1.0,1.0,0.0,0.0,20080412,Premier League
12/04/2008,2007/08,Portsmouth,Newcastle,0,0,D,0.0,0.0,D,P Dowd,17.0,14.0,8.0,5.0,11.0,8.0,2.0,11.0,1.0,1.0,0.0,0.0,20080412,Premier League
12/04/2008,2007/08,Derby,Aston Villa,0,6,A,0.0,3.0,A,K Stroud,8.0,16.0,5.0,12.0,15.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,20080412,Premier League
12/04/2008,2007/08,Tottenham,Middlesbrough,1,1,D,1.0,0.0,H,M Halsey,12.0,13.0,9.0,7.0,6.0,19.0,2.0,7.0,0.0,3.0,0.0,0.0,20080412,Premier League
12/04/2008,2007/08,Sunderland,Man City,1,2,A,0.0,0.0,D,M Riley,12.0,7.0,7.0,5.0,13.0,12.0,6.0,2.0,3.0,2.0,0.0,0.0,20080412,Premier League
12/04/2008,2007/08,Reading,Fulham,0,2,A,0.0,1.0,A,C Foy,4.0,16.0,0.0,8.0,11.0,5.0,4.0,7.0,0.0,1.0,0.0,0.0,20080412,Premier League
12/04/2008,2007/08,Birmingham,Everton,1,1,D,0.0,0.0,D,S Bennett,14.0,13.0,7.0,6.0,9.0,6.0,11.0,1.0,1.0,1.0,0.0,0.0,20080412,Premier League
8/04/2008,2007/08,West Ham,Portsmouth,0,1,A,0.0,0.0,D,L Probert,10.0,18.0,8.0,9.0,16.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,20080408,Premier League
6/04/2008,2007/08,Everton,Derby,1,0,H,0.0,0.0,D,A Marriner,11.0,7.0,5.0,5.0,17.0,19.0,9.0,8.0,1.0,3.0,0.0,0.0,20080406,Premier League
6/04/2008,2007/08,Middlesbrough,Man United,2,2,D,1.0,1.0,D,M Riley,12.0,15.0,7.0,7.0,20.0,11.0,4.0,10.0,3.0,1.0,0.0,0.0,20080406,Premier League
5/04/2008,2007/08,Aston Villa,Bolton,4,0,H,1.0,0.0,H,M Atkinson,10.0,6.0,6.0,3.0,15.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,20080405,Premier League
5/04/2008,2007/08,Newcastle,Reading,3,0,H,2.0,0.0,H,L Probert,14.0,8.0,9.0,3.0,10.0,11.0,9.0,7.0,0.0,1.0,0.0,0.0,20080405,Premier League
