Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
16/01/2025,2024/25,Ipswich Town,Brighton & Hove Albion,0,2,A,0.0,1.0,A,T Harrington,5.0,11.0,3.0,5.0,13.0,14.0,1.0,9.0,2.0,2.0,0.0,0.0,20250116,Premier League
16/01/2025,2024/25,Man United,Southampton,3,1,H,0.0,1.0,A,J Brooks,23.0,13.0,9.0,5.0,7.0,10.0,4.0,4.0,1.0,3.0,0.0,0.0,20250116,Premier League
15/01/2025,2024/25,Everton,Aston Villa,0,1,A,0.0,0.0,D,S Barrott,10.0,11.0,3.0,3.0,17.0,10.0,8.0,5.0,2.0,1.0,0.0,0.0,20250115,Premier League
15/01/2025,2024/25,Leicester,Crystal Palace,0,2,A,0.0,0.0,D,A Madley,21.0,9.0,4.0,4.0,7.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,20250115,Premier League
15/01/2025,2024/25,Newcastle,Wolves,3,0,H,1.0,0.0,H,D England,17.0,13.0,5.0,7.0,10.0,13.0,4.0,2.0,0.0,2.0,0.0,0.0,20250115,Premier League
15/01/2025,2024/25,Arsenal,Tottenham,2,1,H,2.0,1.0,H,S Hooper,14.0,10.0,4.0,2.0,16.0,9.0,10.0,4.0,3.0,1.0,0.0,0.0,20250115,Premier League
14/01/2025,2024/25,Brentford,Man City,2,2,D,0.0,0.0,D,A Taylor,18.0,21.0,6.0,8.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,20250114,Premier League
14/01/2025,2024/25,Chelsea,Bournemouth,2,2,D,1.0,0.0,H,R Jones,26.0,7.0,10.0,3.0,15.0,16.0,9.0,3.0,2.0,3.0,0.0,0.0,20250114,Premier League
14/01/2025,2024/25,West Ham,Fulham,3,2,H,2.0,0.0,H,C Pawson,4.0,21.0,3.0,5.0,9.0,18.0,0.0,3.0,3.0,3.0,0.0,0.0,20250114,Premier League
14/01/2025,2024/25,Nott'm Forest,Liverpool,1,1,D,1.0,0.0,H,C Kavanagh,6.0,23.0,3.0,7.0,7.0,10.0,0.0,9.0,2.0,1.0,0.0,0.0,20250114,Premier League
6/01/2025,2024/25,Wolves,Nott'm Forest,0,3,A,0.0,2.0,A,P Bankes,13.0,11.0,6.0,3.0,10.0,8.0,5.0,3.0,1.0,2.0,0.0,0.0,20250106,Premier League
5/01/2025,2024/25,Fulham,Ipswich,2,2,D,0.0,1.0,A,D Bond,15.0,7.0,4.0,3.0,10.0,14.0,9.0,2.0,1.0,5.0,0.0,0.0,20250105,Premier League
5/01/2025,2024/25,Liverpool,Man United,2,2,D,0.0,0.0,D,M Oliver,19.0,13.0,6.0,4.0,10.0,13.0,6.0,9.0,2.0,4.0,0.0,0.0,20250105,Premier League
4/01/2025,2024/25,Tottenham,Newcastle,1,2,A,1.0,2.0,A,A Madley,13.0,14.0,4.0,4.0,11.0,15.0,9.0,10.0,1.0,4.0,0.0,0.0,20250104,Premier League
4/01/2025,2024/25,Aston Villa,Leicester,2,1,H,0.0,0.0,D,J Gillett,13.0,4.0,5.0,2.0,10.0,11.0,7.0,2.0,0.0,1.0,0.0,0.0,20250104,Premier League
4/01/2025,2024/25,Bournemouth,Everton,1,0,H,0.0,0.0,D,J Brooks,19.0,9.0,8.0,0.0,15.0,14.0,9.0,3.0,2.0,2.0,0.0,0.0,20250104,Premier League
4/01/2025,2024/25,Crystal Palace,Chelsea,1,1,D,0.0,1.0,A,T Robinson,13.0,15.0,6.0,1.0,9.0,12.0,6.0,6.0,0.0,2.0,0.0,0.0,20250104,Premier League
4/01/2025,2024/25,Man City,West Ham,4,1,H,2.0,0.0,H,M Salisbury,10.0,17.0,7.0,4.0,8.0,13.0,7.0,1.0,2.0,1.0,0.0,0.0,20250104,Premier League
4/01/2025,2024/25,Southampton,Brentford,0,5,A,0.0,1.0,A,S Attwell,8.0,20.0,1.0,11.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,20250104,Premier League
4/01/2025,2024/25,Brighton,Arsenal,1,1,D,0.0,1.0,A,A Taylor,11.0,9.0,4.0,3.0,17.0,14.0,2.0,5.0,2.0,3.0,0.0,0.0,20250104,Premier League
1/01/2025,2024/25,Brentford,Arsenal,1,3,A,1.0,1.0,D,P Bankes,5.0,14.0,2.0,5.0,6.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,20250101,Premier League
30/12/2024,2024/25,Aston Villa,Brighton,2,2,D,1.0,1.0,D,C Pawson,20.0,13.0,4.0,4.0,9.0,14.0,12.0,3.0,2.0,3.0,0.0,0.0,20241230,Premier League
30/12/2024,2024/25,Ipswich,Chelsea,2,0,H,1.0,0.0,H,J Brooks,9.0,20.0,6.0,5.0,9.0,5.0,4.0,7.0,4.0,4.0,0.0,0.0,20241230,Premier League
30/12/2024,2024/25,Man United,Newcastle,0,2,A,0.0,2.0,A,S Hooper,10.0,12.0,0.0,4.0,13.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,20241230,Premier League
29/12/2024,2024/25,Leicester,Man City,0,2,A,0.0,1.0,A,M Oliver,11.0,14.0,4.0,5.0,11.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0,20241229,Premier League
29/12/2024,2024/25,Crystal Palace,Southampton,2,1,H,1.0,1.0,D,M Salisbury,19.0,7.0,10.0,3.0,18.0,19.0,8.0,7.0,2.0,3.0,0.0,0.0,20241229,Premier League
29/12/2024,2024/25,Everton,Nott'm Forest,0,2,A,0.0,1.0,A,T Harrington,13.0,11.0,2.0,7.0,13.0,10.0,5.0,4.0,4.0,1.0,0.0,0.0,20241229,Premier League
29/12/2024,2024/25,Fulham,Bournemouth,2,2,D,1.0,0.0,H,R Jones,11.0,16.0,6.0,9.0,7.0,16.0,1.0,7.0,1.0,3.0,0.0,0.0,20241229,Premier League
29/12/2024,2024/25,Tottenham,Wolves,2,2,D,2.0,1.0,H,C Kavanagh,13.0,11.0,3.0,3.0,9.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,20241229,Premier League
29/12/2024,2024/25,West Ham,Liverpool,0,5,A,0.0,3.0,A,A Taylor,7.0,22.0,0.0,13.0,7.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,20241229,Premier League
27/12/2024,2024/25,Brighton & Hove Albion,Brentford,0,0,D,0.0,0.0,D,Andy Madley,24.0,8.0,7.0,3.0,6.0,12.0,5.0,3.0,0.0,2.0,0.0,0.0,20241227,Premier League
27/12/2024,2024/25,Arsenal,Ipswich Town,1,0,H,1.0,0.0,H,Darren England,13.0,3.0,5.0,0.0,7.0,12.0,5.0,1.0,1.0,1.0,0.0,0.0,20241227,Premier League
26/12/2024,2024/25,Man City,Everton,1,1,D,1.0,1.0,D,S Hooper,24.0,8.0,5.0,3.0,5.0,10.0,8.0,5.0,1.0,4.0,0.0,0.0,20241226,Premier League
26/12/2024,2024/25,Bournemouth,Crystal Palace,0,0,D,0.0,0.0,D,T Bramall,18.0,10.0,4.0,4.0,13.0,12.0,5.0,2.0,2.0,2.0,0.0,0.0,20241226,Premier League
26/12/2024,2024/25,Chelsea,Fulham,1,2,A,1.0,0.0,H,S Barrott,12.0,14.0,8.0,7.0,13.0,13.0,3.0,1.0,1.0,3.0,0.0,0.0,20241226,Premier League
26/12/2024,2024/25,Newcastle,Aston Villa,3,0,H,1.0,0.0,H,A Taylor,22.0,4.0,8.0,1.0,15.0,10.0,9.0,6.0,2.0,1.0,0.0,1.0,20241226,Premier League
26/12/2024,2024/25,Nott'm Forest,Tottenham,1,0,H,1.0,0.0,H,C Pawson,10.0,13.0,3.0,4.0,12.0,13.0,2.0,7.0,3.0,2.0,0.0,1.0,20241226,Premier League
26/12/2024,2024/25,Southampton,West Ham,0,1,A,0.0,0.0,D,L Smith,18.0,16.0,5.0,2.0,15.0,8.0,2.0,2.0,1.0,2.0,0.0,0.0,20241226,Premier League
26/12/2024,2024/25,Wolves,Man United,2,0,H,0.0,0.0,D,T Harrington,7.0,11.0,4.0,4.0,12.0,12.0,4.0,4.0,2.0,2.0,0.0,1.0,20241226,Premier League
26/12/2024,2024/25,Liverpool,Leicester,3,1,H,1.0,1.0,D,D Bond,19.0,4.0,7.0,1.0,17.0,5.0,14.0,1.0,3.0,2.0,0.0,0.0,20241226,Premier League
22/12/2024,2024/25,Everton,Chelsea,0,0,D,0.0,0.0,D,C Kavanagh,5.0,12.0,4.0,5.0,20.0,12.0,2.0,5.0,4.0,1.0,0.0,0.0,20241222,Premier League
22/12/2024,2024/25,Fulham,Southampton,0,0,D,0.0,0.0,D,T Robinson,16.0,5.0,5.0,1.0,8.0,15.0,6.0,5.0,1.0,3.0,0.0,0.0,20241222,Premier League
22/12/2024,2024/25,Leicester,Wolves,0,3,A,0.0,3.0,A,A Taylor,9.0,8.0,5.0,4.0,15.0,16.0,6.0,1.0,2.0,0.0,0.0,0.0,20241222,Premier League
22/12/2024,2024/25,Man United,Bournemouth,0,3,A,0.0,1.0,A,C Pawson,23.0,10.0,7.0,5.0,11.0,11.0,13.0,1.0,1.0,3.0,0.0,0.0,20241222,Premier League
22/12/2024,2024/25,Tottenham,Liverpool,3,6,A,1.0,3.0,A,S Barrott,9.0,24.0,5.0,12.0,7.0,9.0,7.0,5.0,1.0,2.0,0.0,0.0,20241222,Premier League
21/12/2024,2024/25,Aston Villa,Man City,2,1,H,1.0,0.0,H,P Bankes,11.0,12.0,6.0,6.0,14.0,7.0,5.0,4.0,3.0,3.0,0.0,0.0,20241221,Premier League
21/12/2024,2024/25,Brentford,Nott'm Forest,0,2,A,0.0,1.0,A,M Oliver,7.0,10.0,3.0,6.0,9.0,14.0,9.0,5.0,3.0,4.0,0.0,0.0,20241221,Premier League
21/12/2024,2024/25,Ipswich,Newcastle,0,4,A,0.0,3.0,A,S Attwell,10.0,15.0,2.0,7.0,9.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,20241221,Premier League
21/12/2024,2024/25,West Ham,Brighton,1,1,D,0.0,0.0,D,R Jones,11.0,12.0,4.0,6.0,14.0,20.0,8.0,4.0,2.0,2.0,0.0,0.0,20241221,Premier League
21/12/2024,2024/25,Crystal Palace,Arsenal,1,5,A,1.0,3.0,A,S Hooper,15.0,14.0,6.0,6.0,9.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,20241221,Premier League
16/12/2024,2024/25,Bournemouth,West Ham,1,1,D,0.0,0.0,D,C Kavanagh,29.0,16.0,9.0,3.0,6.0,11.0,12.0,6.0,0.0,2.0,0.0,0.0,20241216,Premier League
15/12/2024,2024/25,Chelsea,Brentford,2,1,H,1.0,0.0,H,P Bankes,26.0,9.0,8.0,4.0,11.0,7.0,8.0,5.0,0.0,2.0,1.0,0.0,20241215,Premier League
15/12/2024,2024/25,Brighton,Crystal Palace,1,3,A,0.0,2.0,A,M Oliver,17.0,13.0,5.0,5.0,11.0,15.0,8.0,5.0,1.0,4.0,0.0,0.0,20241215,Premier League
15/12/2024,2024/25,Man City,Man United,1,2,A,1.0,0.0,H,A Taylor,10.0,10.0,3.0,3.0,5.0,14.0,8.0,2.0,1.0,1.0,0.0,0.0,20241215,Premier League
15/12/2024,2024/25,Southampton,Tottenham,0,5,A,0.0,5.0,A,D England,9.0,18.0,3.0,9.0,8.0,15.0,2.0,5.0,1.0,3.0,0.0,0.0,20241215,Premier League
14/12/2024,2024/25,Arsenal,Everton,0,0,D,0.0,0.0,D,C Pawson,13.0,2.0,5.0,0.0,6.0,9.0,8.0,2.0,0.0,3.0,0.0,0.0,20241214,Premier League
14/12/2024,2024/25,Nott'm Forest,Aston Villa,2,1,H,0.0,0.0,D,S Barrott,17.0,8.0,6.0,2.0,12.0,6.0,4.0,3.0,0.0,1.0,0.0,0.0,20241214,Premier League
14/12/2024,2024/25,Newcastle,Leicester,4,0,H,1.0,0.0,H,T Bramall,27.0,4.0,11.0,1.0,7.0,16.0,5.0,2.0,3.0,3.0,0.0,0.0,20241214,Premier League
14/12/2024,2024/25,Liverpool,Fulham,2,2,D,0.0,1.0,A,T Harrington,16.0,12.0,4.0,3.0,10.0,7.0,5.0,4.0,3.0,4.0,1.0,0.0,20241214,Premier League
14/12/2024,2024/25,Wolves,Ipswich,1,2,A,0.0,1.0,A,S Hooper,16.0,10.0,6.0,5.0,13.0,9.0,7.0,3.0,0.0,2.0,1.0,0.0,20241214,Premier League
9/12/2024,2024/25,West Ham,Wolves,2,1,H,0.0,0.0,D,J Brooks,19.0,19.0,4.0,5.0,12.0,17.0,11.0,0.0,5.0,4.0,0.0,0.0,20241209,Premier League
8/12/2024,2024/25,Fulham,Arsenal,1,1,D,1.0,0.0,H,C Kavanagh,2.0,12.0,2.0,4.0,10.0,9.0,0.0,6.0,4.0,2.0,0.0,0.0,20241208,Premier League
8/12/2024,2024/25,Leicester,Brighton,2,2,D,0.0,1.0,A,S Attwell,10.0,16.0,3.0,7.0,9.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,20241208,Premier League
8/12/2024,2024/25,Ipswich,Bournemouth,1,2,A,1.0,0.0,H,M Salisbury,18.0,22.0,5.0,6.0,9.0,13.0,6.0,13.0,2.0,1.0,0.0,0.0,20241208,Premier League
8/12/2024,2024/25,Tottenham,Chelsea,3,4,A,2.0,1.0,H,A Taylor,13.0,17.0,5.0,8.0,17.0,11.0,5.0,10.0,2.0,2.0,0.0,0.0,20241208,Premier League
