Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
24/05/2009,2008/09,Fulham,Everton,0,2,A,0.0,1.0,A,M Riley,10.0,13.0,4.0,10.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,20090524,Premier League
24/05/2009,2008/09,Hull,Man United,0,1,A,0.0,1.0,A,A Wiley,12.0,12.0,8.0,5.0,17.0,11.0,8.0,3.0,2.0,1.0,0.0,0.0,20090524,Premier League
24/05/2009,2008/09,Wigan,Portsmouth,1,0,H,1.0,0.0,H,P Dowd,19.0,9.0,10.0,3.0,8.0,21.0,8.0,2.0,0.0,4.0,0.0,0.0,20090524,Premier League
24/05/2009,2008/09,Man City,Bolton,1,0,H,1.0,0.0,H,M Clattenburg,20.0,8.0,12.0,4.0,8.0,10.0,15.0,9.0,0.0,0.0,0.0,0.0,20090524,Premier League
24/05/2009,2008/09,Arsenal,Stoke,4,1,H,4.0,1.0,H,M Atkinson,24.0,3.0,11.0,1.0,9.0,11.0,6.0,0.0,1.0,0.0,0.0,0.0,20090524,Premier League
24/05/2009,2008/09,Liverpool,Tottenham,3,1,H,1.0,0.0,H,P Walton,20.0,8.0,9.0,4.0,14.0,4.0,9.0,2.0,0.0,1.0,0.0,0.0,20090524,Premier League
24/05/2009,2008/09,Aston Villa,Newcastle,1,0,H,1.0,0.0,H,C Foy,15.0,8.0,5.0,3.0,8.0,10.0,5.0,3.0,0.0,2.0,0.0,1.0,20090524,Premier League
24/05/2009,2008/09,Sunderland,Chelsea,2,3,A,0.0,0.0,D,M Halsey,8.0,14.0,7.0,9.0,8.0,7.0,6.0,7.0,1.0,1.0,0.0,0.0,20090524,Premier League
24/05/2009,2008/09,Blackburn,West Brom,0,0,D,0.0,0.0,D,M Jones,10.0,13.0,5.0,5.0,14.0,11.0,4.0,9.0,0.0,1.0,1.0,0.0,20090524,Premier League
24/05/2009,2008/09,West Ham,Middlesbrough,2,1,H,1.0,0.0,H,H Webb,14.0,17.0,8.0,6.0,14.0,10.0,4.0,5.0,0.0,1.0,0.0,0.0,20090524,Premier League
18/05/2009,2008/09,Portsmouth,Sunderland,3,1,H,0.0,0.0,D,A Wiley,9.0,20.0,4.0,9.0,11.0,6.0,5.0,6.0,1.0,0.0,0.0,0.0,20090518,Premier League
17/05/2009,2008/09,West Brom,Liverpool,0,2,A,0.0,1.0,A,M Atkinson,12.0,16.0,7.0,10.0,13.0,4.0,11.0,5.0,2.0,0.0,0.0,0.0,20090517,Premier League
17/05/2009,2008/09,Chelsea,Blackburn,2,0,H,1.0,0.0,H,R Styles,21.0,8.0,12.0,5.0,6.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,20090517,Premier League
16/05/2009,2008/09,Man United,Arsenal,0,0,D,0.0,0.0,D,M Dean,11.0,14.0,5.0,11.0,13.0,14.0,2.0,6.0,0.0,5.0,0.0,0.0,20090516,Premier League
16/05/2009,2008/09,Everton,West Ham,3,1,H,1.0,1.0,D,P Dowd,18.0,8.0,9.0,3.0,15.0,14.0,6.0,3.0,1.0,2.0,0.0,1.0,20090516,Premier League
16/05/2009,2008/09,Stoke,Wigan,2,0,H,0.0,0.0,D,L Probert,13.0,8.0,8.0,3.0,8.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,20090516,Premier League
16/05/2009,2008/09,Middlesbrough,Aston Villa,1,1,D,1.0,0.0,H,M Riley,10.0,8.0,6.0,6.0,11.0,16.0,6.0,8.0,0.0,2.0,0.0,0.0,20090516,Premier League
16/05/2009,2008/09,Bolton,Hull,1,1,D,1.0,0.0,H,P Walton,16.0,20.0,9.0,12.0,11.0,9.0,5.0,7.0,1.0,2.0,0.0,0.0,20090516,Premier League
16/05/2009,2008/09,Tottenham,Man City,2,1,H,1.0,0.0,H,M Halsey,11.0,9.0,4.0,3.0,5.0,7.0,4.0,7.0,0.0,1.0,0.0,0.0,20090516,Premier League
16/05/2009,2008/09,Newcastle,Fulham,0,1,A,0.0,1.0,A,H Webb,12.0,12.0,6.0,5.0,7.0,17.0,6.0,2.0,0.0,3.0,1.0,0.0,20090516,Premier League
13/05/2009,2008/09,Wigan,Man United,1,2,A,1.0,0.0,H,R Styles,13.0,18.0,5.0,9.0,11.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,20090513,Premier League
11/05/2009,2008/09,Newcastle,Middlesbrough,3,1,H,1.0,1.0,D,M Dean,19.0,11.0,9.0,5.0,7.0,15.0,11.0,1.0,3.0,1.0,0.0,0.0,20090511,Premier League
10/05/2009,2008/09,Arsenal,Chelsea,1,4,A,0.0,2.0,A,P Dowd,15.0,16.0,7.0,8.0,19.0,12.0,6.0,2.0,1.0,0.0,0.0,0.0,20090510,Premier League
10/05/2009,2008/09,Man United,Man City,2,0,H,2.0,0.0,H,C Foy,15.0,11.0,7.0,5.0,11.0,12.0,8.0,7.0,1.0,1.0,0.0,0.0,20090510,Premier League
9/05/2009,2008/09,Hull,Stoke,1,2,A,0.0,1.0,A,H Webb,14.0,10.0,5.0,2.0,12.0,15.0,5.0,3.0,0.0,1.0,0.0,0.0,20090509,Premier League
9/05/2009,2008/09,Everton,Tottenham,0,0,D,0.0,0.0,D,L Mason,13.0,4.0,5.0,2.0,16.0,10.0,4.0,5.0,2.0,3.0,0.0,0.0,20090509,Premier League
9/05/2009,2008/09,Fulham,Aston Villa,3,1,H,1.0,1.0,D,M Halsey,15.0,7.0,11.0,2.0,10.0,9.0,7.0,5.0,1.0,0.0,0.0,0.0,20090509,Premier League
9/05/2009,2008/09,West Ham,Liverpool,0,3,A,0.0,2.0,A,A Wiley,8.0,16.0,3.0,9.0,10.0,17.0,2.0,4.0,3.0,2.0,0.0,0.0,20090509,Premier League
9/05/2009,2008/09,Bolton,Sunderland,0,0,D,0.0,0.0,D,R Styles,8.0,15.0,4.0,4.0,12.0,3.0,10.0,3.0,2.0,0.0,0.0,0.0,20090509,Premier League
9/05/2009,2008/09,Blackburn,Portsmouth,2,0,H,1.0,0.0,H,M Riley,8.0,7.0,6.0,4.0,20.0,12.0,4.0,3.0,2.0,1.0,0.0,0.0,20090509,Premier League
9/05/2009,2008/09,West Brom,Wigan,3,1,H,1.0,1.0,D,P Walton,12.0,11.0,10.0,4.0,12.0,8.0,5.0,3.0,2.0,0.0,0.0,0.0,20090509,Premier League
4/05/2009,2008/09,Aston Villa,Hull,1,0,H,1.0,0.0,H,M Dean,12.0,9.0,8.0,5.0,13.0,10.0,13.0,7.0,0.0,2.0,0.0,0.0,20090504,Premier League
3/05/2009,2008/09,Sunderland,Everton,0,2,A,0.0,0.0,D,M Atkinson,8.0,10.0,3.0,8.0,15.0,12.0,9.0,3.0,3.0,4.0,0.0,0.0,20090503,Premier League
3/05/2009,2008/09,Liverpool,Newcastle,3,0,H,2.0,0.0,H,P Dowd,25.0,3.0,11.0,3.0,6.0,8.0,7.0,1.0,0.0,2.0,0.0,1.0,20090503,Premier League
2/05/2009,2008/09,Wigan,Bolton,0,0,D,0.0,0.0,D,M Jones,16.0,10.0,7.0,2.0,14.0,10.0,9.0,6.0,2.0,3.0,0.0,0.0,20090502,Premier League
2/05/2009,2008/09,Stoke,West Ham,0,1,A,0.0,1.0,A,P Walton,13.0,7.0,7.0,3.0,8.0,9.0,7.0,0.0,3.0,2.0,0.0,0.0,20090502,Premier League
2/05/2009,2008/09,Man City,Blackburn,3,1,H,3.0,0.0,H,M Dean,9.0,16.0,7.0,9.0,10.0,14.0,7.0,6.0,2.0,3.0,0.0,0.0,20090502,Premier League
2/05/2009,2008/09,Portsmouth,Arsenal,0,3,A,0.0,2.0,A,L Mason,12.0,15.0,4.0,9.0,9.0,10.0,5.0,11.0,3.0,1.0,1.0,0.0,20090502,Premier League
2/05/2009,2008/09,Tottenham,West Brom,1,0,H,1.0,0.0,H,R Styles,16.0,10.0,9.0,7.0,6.0,7.0,9.0,7.0,1.0,1.0,0.0,0.0,20090502,Premier League
2/05/2009,2008/09,Middlesbrough,Man United,0,2,A,0.0,1.0,A,M Halsey,11.0,13.0,5.0,4.0,7.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,20090502,Premier League
2/05/2009,2008/09,Chelsea,Fulham,3,1,H,2.0,1.0,H,A Wiley,13.0,8.0,5.0,3.0,6.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,20090502,Premier League
27/04/2009,2008/09,Newcastle,Portsmouth,0,0,D,0.0,0.0,D,M Riley,13.0,15.0,8.0,7.0,13.0,8.0,7.0,10.0,2.0,2.0,0.0,0.0,20090427,Premier League
26/04/2009,2008/09,Blackburn,Wigan,2,0,H,1.0,0.0,H,P Walton,14.0,17.0,8.0,8.0,11.0,11.0,3.0,9.0,0.0,0.0,0.0,0.0,20090426,Premier League
26/04/2009,2008/09,Arsenal,Middlesbrough,2,0,H,1.0,0.0,H,C Foy,15.0,5.0,11.0,4.0,8.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,20090426,Premier League
25/04/2009,2008/09,Man United,Tottenham,5,2,H,0.0,2.0,A,H Webb,21.0,6.0,14.0,4.0,14.0,10.0,6.0,2.0,3.0,3.0,0.0,0.0,20090425,Premier League
25/04/2009,2008/09,Hull,Liverpool,1,3,A,0.0,1.0,A,M Atkinson,7.0,21.0,5.0,8.0,15.0,14.0,3.0,8.0,3.0,1.0,1.0,0.0,20090425,Premier League
25/04/2009,2008/09,Everton,Man City,1,2,A,0.0,1.0,A,A Wiley,12.0,16.0,4.0,10.0,12.0,14.0,5.0,3.0,1.0,3.0,0.0,0.0,20090425,Premier League
25/04/2009,2008/09,West Ham,Chelsea,0,1,A,0.0,0.0,D,M Dean,8.0,20.0,6.0,8.0,9.0,11.0,3.0,5.0,1.0,0.0,0.0,0.0,20090425,Premier League
25/04/2009,2008/09,Bolton,Aston Villa,1,1,D,0.0,1.0,A,L Probert,9.0,14.0,6.0,6.0,12.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,20090425,Premier League
25/04/2009,2008/09,West Brom,Sunderland,3,0,H,1.0,0.0,H,M Halsey,15.0,9.0,9.0,5.0,9.0,14.0,6.0,3.0,0.0,1.0,0.0,0.0,20090425,Premier League
25/04/2009,2008/09,Fulham,Stoke,1,0,H,1.0,0.0,H,L Mason,10.0,9.0,7.0,2.0,8.0,11.0,5.0,7.0,1.0,2.0,0.0,0.0,20090425,Premier League
22/04/2009,2008/09,Chelsea,Everton,0,0,D,0.0,0.0,D,M Halsey,18.0,14.0,6.0,5.0,9.0,10.0,4.0,6.0,0.0,1.0,0.0,0.0,20090422,Premier League
22/04/2009,2008/09,Man United,Portsmouth,2,0,H,1.0,0.0,H,P Walton,20.0,5.0,14.0,1.0,10.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,20090422,Premier League
21/04/2009,2008/09,Liverpool,Arsenal,4,4,D,0.0,1.0,A,H Webb,22.0,8.0,15.0,4.0,10.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,20090421,Premier League
19/04/2009,2008/09,Man City,West Brom,4,2,H,2.0,1.0,H,M Jones,18.0,26.0,11.0,17.0,18.0,14.0,3.0,9.0,1.0,2.0,0.0,0.0,20090419,Premier League
19/04/2009,2008/09,Tottenham,Newcastle,1,0,H,1.0,0.0,H,M Halsey,22.0,8.0,18.0,3.0,13.0,15.0,4.0,7.0,1.0,2.0,0.0,0.0,20090419,Premier League
18/04/2009,2008/09,Sunderland,Hull,1,0,H,1.0,0.0,H,M Dean,8.0,13.0,4.0,3.0,11.0,23.0,6.0,6.0,2.0,3.0,0.0,0.0,20090418,Premier League
18/04/2009,2008/09,Middlesbrough,Fulham,0,0,D,0.0,0.0,D,P Walton,18.0,11.0,14.0,6.0,10.0,14.0,9.0,1.0,3.0,1.0,0.0,0.0,20090418,Premier League
18/04/2009,2008/09,Aston Villa,West Ham,1,1,D,1.0,0.0,H,R Styles,17.0,18.0,7.0,9.0,9.0,10.0,12.0,11.0,2.0,3.0,0.0,0.0,20090418,Premier League
18/04/2009,2008/09,Portsmouth,Bolton,1,0,H,0.0,0.0,D,P Dowd,20.0,5.0,10.0,1.0,11.0,14.0,6.0,5.0,2.0,4.0,0.0,0.0,20090418,Premier League
18/04/2009,2008/09,Stoke,Blackburn,1,0,H,0.0,0.0,D,H Webb,6.0,3.0,2.0,1.0,11.0,4.0,4.0,6.0,3.0,1.0,0.0,0.0,20090418,Premier League
12/04/2009,2008/09,Man City,Fulham,1,3,A,1.0,0.0,H,M Halsey,13.0,15.0,5.0,11.0,9.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,20090412,Premier League
12/04/2009,2008/09,Aston Villa,Everton,3,3,D,1.0,2.0,A,H Webb,15.0,10.0,8.0,6.0,9.0,15.0,11.0,7.0,0.0,2.0,0.0,0.0,20090412,Premier League
11/04/2009,2008/09,Chelsea,Bolton,4,3,H,1.0,0.0,H,P Walton,20.0,14.0,9.0,6.0,11.0,17.0,8.0,4.0,0.0,0.0,0.0,0.0,20090411,Premier League
11/04/2009,2008/09,Wigan,Arsenal,1,4,A,1.0,0.0,H,A Wiley,11.0,15.0,5.0,8.0,15.0,16.0,6.0,5.0,3.0,3.0,0.0,0.0,20090411,Premier League
11/04/2009,2008/09,Tottenham,West Ham,1,0,H,0.0,0.0,D,M Atkinson,14.0,8.0,9.0,6.0,9.0,12.0,10.0,1.0,1.0,4.0,0.0,0.0,20090411,Premier League
11/04/2009,2008/09,Sunderland,Man United,1,2,A,0.0,1.0,A,R Styles,12.0,18.0,7.0,8.0,6.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,20090411,Premier League
