Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
13/05/2007,2006/07,Bolton,Aston Villa,2,2,D,1.0,1.0,D,M Clattenburg,10.0,8.0,2.0,3.0,10.0,11.0,7.0,6.0,2.0,1.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Portsmouth,Arsenal,0,0,D,0.0,0.0,D,G Poll,9.0,14.0,4.0,6.0,18.0,15.0,2.0,6.0,0.0,0.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Man United,West Ham,0,1,A,0.0,1.0,A,M Atkinson,28.0,6.0,20.0,4.0,13.0,11.0,14.0,3.0,0.0,2.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Blackburn,Reading,3,3,D,1.0,1.0,D,A Wiley,15.0,12.0,6.0,7.0,16.0,7.0,5.0,10.0,2.0,0.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Tottenham,Man City,2,1,H,2.0,1.0,H,S Bennett,8.0,10.0,3.0,5.0,11.0,13.0,6.0,6.0,1.0,1.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Middlesbrough,Fulham,3,1,H,2.0,1.0,H,M Riley,21.0,8.0,10.0,5.0,11.0,12.0,10.0,3.0,1.0,0.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Watford,Newcastle,1,1,D,0.0,1.0,A,R Styles,11.0,1.0,2.0,1.0,13.0,6.0,8.0,5.0,2.0,4.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Chelsea,Everton,1,1,D,0.0,0.0,D,M Halsey,14.0,8.0,10.0,5.0,13.0,5.0,9.0,2.0,2.0,1.0,0.0,0.0,20070513,Premier League
13/05/2007,2006/07,Sheffield United,Wigan,1,2,A,1.0,2.0,A,M Dean,9.0,9.0,5.0,3.0,11.0,15.0,10.0,3.0,3.0,5.0,0.0,1.0,20070513,Premier League
13/05/2007,2006/07,Liverpool,Charlton,2,2,D,0.0,1.0,A,D Gallagher,22.0,8.0,7.0,4.0,5.0,12.0,9.0,2.0,0.0,0.0,0.0,0.0,20070513,Premier League
10/05/2007,2006/07,Tottenham,Blackburn,1,1,D,0.0,1.0,A,R Styles,15.0,10.0,7.0,4.0,4.0,17.0,6.0,6.0,0.0,3.0,0.0,1.0,20070510,Premier League
9/05/2007,2006/07,Chelsea,Man United,0,0,D,0.0,0.0,D,G Poll,15.0,5.0,10.0,0.0,12.0,20.0,8.0,1.0,3.0,4.0,0.0,0.0,20070509,Premier League
7/05/2007,2006/07,Charlton,Tottenham,0,2,A,0.0,1.0,A,G Poll,7.0,9.0,4.0,6.0,7.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,20070507,Premier League
6/05/2007,2006/07,Arsenal,Chelsea,1,1,D,1.0,0.0,H,A Wiley,7.0,9.0,4.0,4.0,19.0,13.0,3.0,7.0,1.0,2.0,0.0,1.0,20070506,Premier League
5/05/2007,2006/07,Everton,Portsmouth,3,0,H,0.0,0.0,D,H Webb,13.0,12.0,7.0,5.0,9.0,19.0,9.0,8.0,3.0,3.0,0.0,0.0,20070505,Premier League
5/05/2007,2006/07,Reading,Watford,0,2,A,0.0,0.0,D,D Gallaghe,15.0,4.0,7.0,4.0,10.0,16.0,14.0,2.0,0.0,2.0,0.0,0.0,20070505,Premier League
5/05/2007,2006/07,Wigan,Middlesbrough,0,1,A,0.0,1.0,A,M Clattenburg,15.0,7.0,7.0,3.0,17.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,20070505,Premier League
5/05/2007,2006/07,Aston Villa,Sheffield United,3,0,H,2.0,0.0,H,P Walton,19.0,9.0,11.0,2.0,14.0,14.0,13.0,5.0,2.0,2.0,0.0,0.0,20070505,Premier League
5/05/2007,2006/07,Newcastle,Blackburn,0,2,A,0.0,1.0,A,M Atkinson,14.0,8.0,6.0,6.0,12.0,20.0,5.0,2.0,1.0,3.0,0.0,0.0,20070505,Premier League
5/05/2007,2006/07,Fulham,Liverpool,1,0,H,0.0,0.0,D,S Bennett,7.0,9.0,5.0,5.0,17.0,15.0,4.0,14.0,2.0,2.0,1.0,0.0,20070505,Premier League
5/05/2007,2006/07,Man City,Man United,0,1,A,0.0,1.0,A,R Styles,4.0,6.0,3.0,3.0,13.0,10.0,5.0,3.0,2.0,2.0,0.0,0.0,20070505,Premier League
5/05/2007,2006/07,West Ham,Bolton,3,1,H,3.0,0.0,H,M Riley,9.0,8.0,6.0,3.0,17.0,21.0,5.0,3.0,2.0,5.0,0.0,0.0,20070505,Premier League
30/04/2007,2006/07,Reading,Newcastle,1,0,H,0.0,0.0,D,M Riley,13.0,18.0,8.0,11.0,14.0,11.0,8.0,10.0,2.0,0.0,0.0,0.0,20070430,Premier League
29/04/2007,2006/07,Arsenal,Fulham,3,1,H,1.0,0.0,H,M Clattenburg,10.0,7.0,5.0,1.0,6.0,10.0,7.0,6.0,2.0,4.0,0.0,0.0,20070429,Premier League
28/04/2007,2006/07,Middlesbrough,Tottenham,2,3,A,0.0,1.0,A,L Mason,16.0,11.0,8.0,5.0,11.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0,20070428,Premier League
28/04/2007,2006/07,Chelsea,Bolton,2,2,D,2.0,1.0,H,R Styles,11.0,6.0,3.0,3.0,8.0,10.0,11.0,2.0,0.0,3.0,0.0,0.0,20070428,Premier League
28/04/2007,2006/07,Blackburn,Charlton,4,1,H,0.0,0.0,D,M Dean,16.0,8.0,9.0,3.0,14.0,5.0,7.0,2.0,1.0,1.0,0.0,1.0,20070428,Premier League
28/04/2007,2006/07,Portsmouth,Liverpool,2,1,H,2.0,0.0,H,P Walton,9.0,11.0,7.0,4.0,12.0,7.0,7.0,6.0,1.0,1.0,0.0,0.0,20070428,Premier League
28/04/2007,2006/07,Everton,Man United,2,4,A,1.0,0.0,H,A Wiley,8.0,18.0,3.0,12.0,17.0,11.0,4.0,9.0,1.0,1.0,0.0,0.0,20070428,Premier League
28/04/2007,2006/07,Sheffield United,Watford,1,0,H,1.0,0.0,H,M Atkinson,11.0,13.0,6.0,3.0,13.0,17.0,5.0,7.0,1.0,4.0,0.0,0.0,20070428,Premier League
28/04/2007,2006/07,Man City,Aston Villa,0,2,A,0.0,1.0,A,M Halsey,14.0,15.0,7.0,7.0,14.0,8.0,5.0,6.0,1.0,0.0,0.0,0.0,20070428,Premier League
28/04/2007,2006/07,Wigan,West Ham,0,3,A,0.0,1.0,A,G Poll,9.0,12.0,6.0,7.0,5.0,17.0,5.0,1.0,1.0,2.0,0.0,0.0,20070428,Premier League
22/04/2007,2006/07,Newcastle,Chelsea,0,0,D,0.0,0.0,D,M Halsey,11.0,12.0,3.0,4.0,15.0,16.0,4.0,2.0,0.0,3.0,0.0,0.0,20070422,Premier League
22/04/2007,2006/07,Aston Villa,Portsmouth,0,0,D,0.0,0.0,D,M Atkinson,17.0,5.0,8.0,2.0,10.0,20.0,15.0,3.0,0.0,1.0,0.0,0.0,20070422,Premier League
21/04/2007,2006/07,Bolton,Reading,1,3,A,0.0,0.0,D,H Webb,18.0,10.0,15.0,7.0,17.0,13.0,7.0,4.0,0.0,2.0,0.0,0.0,20070421,Premier League
21/04/2007,2006/07,Fulham,Blackburn,1,1,D,1.0,0.0,H,G Poll,13.0,18.0,6.0,9.0,17.0,15.0,7.0,11.0,1.0,1.0,0.0,0.0,20070421,Premier League
21/04/2007,2006/07,Man United,Middlesbrough,1,1,D,1.0,1.0,D,P Walton,21.0,10.0,9.0,5.0,10.0,17.0,6.0,7.0,2.0,5.0,0.0,0.0,20070421,Premier League
21/04/2007,2006/07,Liverpool,Wigan,2,0,H,1.0,0.0,H,M Riley,23.0,4.0,12.0,3.0,10.0,10.0,12.0,3.0,2.0,2.0,0.0,0.0,20070421,Premier League
21/04/2007,2006/07,Watford,Man City,1,1,D,0.0,0.0,D,R Styles,4.0,4.0,1.0,1.0,9.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,20070421,Premier League
21/04/2007,2006/07,Charlton,Sheffield United,1,1,D,0.0,0.0,D,A Wiley,10.0,15.0,2.0,10.0,16.0,13.0,8.0,3.0,5.0,3.0,0.0,0.0,20070421,Premier League
21/04/2007,2006/07,Tottenham,Arsenal,2,2,D,1.0,0.0,H,M Dean,7.0,17.0,3.0,5.0,10.0,6.0,4.0,6.0,2.0,2.0,0.0,0.0,20070421,Premier League
21/04/2007,2006/07,West Ham,Everton,1,0,H,1.0,0.0,H,M Clattenburg,15.0,10.0,7.0,2.0,16.0,10.0,5.0,7.0,2.0,1.0,0.0,0.0,20070421,Premier League
18/04/2007,2006/07,West Ham,Chelsea,1,4,A,1.0,2.0,A,M Dean,14.0,14.0,10.0,7.0,21.0,9.0,9.0,5.0,5.0,2.0,0.0,0.0,20070418,Premier League
18/04/2007,2006/07,Liverpool,Middlesbrough,2,0,H,0.0,0.0,D,G Poll,18.0,5.0,7.0,2.0,8.0,13.0,8.0,2.0,0.0,1.0,0.0,0.0,20070418,Premier League
18/04/2007,2006/07,Blackburn,Watford,3,1,H,3.0,1.0,H,C Foy,18.0,4.0,10.0,4.0,8.0,14.0,5.0,4.0,0.0,0.0,0.0,0.0,20070418,Premier League
17/04/2007,2006/07,Man United,Sheffield United,2,0,H,1.0,0.0,H,R Styles,13.0,10.0,10.0,3.0,10.0,13.0,4.0,1.0,5.0,3.0,0.0,0.0,20070417,Premier League
17/04/2007,2006/07,Arsenal,Man City,3,1,H,1.0,1.0,D,M Halsey,12.0,9.0,10.0,6.0,8.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,20070417,Premier League
15/04/2007,2006/07,Everton,Charlton,2,1,H,0.0,0.0,D,M Halsey,18.0,7.0,11.0,4.0,7.0,15.0,7.0,4.0,0.0,3.0,0.0,0.0,20070415,Premier League
15/04/2007,2006/07,Wigan,Tottenham,3,3,D,2.0,2.0,D,G Poll,21.0,10.0,11.0,6.0,18.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,20070415,Premier League
14/04/2007,2006/07,Portsmouth,Newcastle,2,1,H,1.0,0.0,H,C Foy,21.0,7.0,7.0,3.0,13.0,8.0,10.0,5.0,2.0,0.0,0.0,0.0,20070414,Premier League
14/04/2007,2006/07,Man City,Liverpool,0,0,D,0.0,0.0,D,U Rennie,7.0,11.0,1.0,3.0,12.0,15.0,4.0,4.0,1.0,2.0,0.0,0.0,20070414,Premier League
14/04/2007,2006/07,Middlesbrough,Aston Villa,1,3,A,1.0,1.0,D,D Gallagher,13.0,9.0,5.0,7.0,20.0,8.0,2.0,4.0,2.0,1.0,0.0,0.0,20070414,Premier League
14/04/2007,2006/07,Reading,Fulham,1,0,H,1.0,0.0,H,L Mason,12.0,13.0,6.0,5.0,8.0,7.0,10.0,6.0,2.0,1.0,0.0,0.0,20070414,Premier League
14/04/2007,2006/07,Arsenal,Bolton,2,1,H,1.0,1.0,D,R Styles,19.0,6.0,9.0,2.0,7.0,18.0,2.0,5.0,2.0,3.0,0.0,1.0,20070414,Premier League
14/04/2007,2006/07,Sheffield United,West Ham,3,0,H,1.0,0.0,H,S Bennett,6.0,11.0,5.0,3.0,11.0,8.0,4.0,2.0,2.0,3.0,0.0,0.0,20070414,Premier League
9/04/2007,2006/07,Charlton,Reading,0,0,D,0.0,0.0,D,G Poll,8.0,14.0,5.0,6.0,13.0,13.0,1.0,11.0,1.0,0.0,0.0,0.0,20070409,Premier League
9/04/2007,2006/07,Fulham,Man City,1,3,A,0.0,2.0,A,S Bennett,12.0,7.0,5.0,5.0,12.0,15.0,7.0,4.0,1.0,3.0,0.0,0.0,20070409,Premier League
9/04/2007,2006/07,Bolton,Everton,1,1,D,1.0,1.0,D,M Atkinson,7.0,9.0,4.0,7.0,16.0,19.0,7.0,7.0,3.0,1.0,0.0,0.0,20070409,Premier League
9/04/2007,2006/07,Watford,Portsmouth,4,2,H,2.0,1.0,H,L Mason,15.0,10.0,10.0,6.0,13.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,20070409,Premier League
9/04/2007,2006/07,Newcastle,Arsenal,0,0,D,0.0,0.0,D,H Webb,8.0,6.0,4.0,2.0,13.0,14.0,3.0,6.0,1.0,2.0,0.0,0.0,20070409,Premier League
9/04/2007,2006/07,Aston Villa,Wigan,1,1,D,0.0,1.0,A,M Halsey,13.0,2.0,7.0,1.0,11.0,11.0,13.0,1.0,2.0,3.0,0.0,1.0,20070409,Premier League
7/04/2007,2006/07,Portsmouth,Man United,2,1,H,1.0,0.0,H,M Clattenburg,14.0,15.0,9.0,7.0,13.0,2.0,8.0,7.0,3.0,1.0,0.0,0.0,20070407,Premier League
7/04/2007,2006/07,Middlesbrough,Watford,4,1,H,2.0,1.0,H,C Foy,24.0,6.0,14.0,3.0,7.0,14.0,9.0,3.0,0.0,0.0,0.0,0.0,20070407,Premier League
7/04/2007,2006/07,Reading,Liverpool,1,2,A,0.0,1.0,A,P Walton,8.0,4.0,4.0,3.0,10.0,16.0,7.0,6.0,2.0,1.0,0.0,0.0,20070407,Premier League
7/04/2007,2006/07,Sheffield United,Newcastle,1,2,A,0.0,1.0,A,M Halsey,17.0,10.0,11.0,3.0,11.0,13.0,5.0,4.0,1.0,1.0,0.0,0.0,20070407,Premier League
7/04/2007,2006/07,Blackburn,Aston Villa,1,2,A,1.0,1.0,D,M Atkinson,10.0,9.0,3.0,7.0,17.0,12.0,4.0,10.0,2.0,1.0,0.0,0.0,20070407,Premier League
7/04/2007,2006/07,Wigan,Bolton,1,3,A,1.0,1.0,D,U Rennie,17.0,10.0,9.0,9.0,7.0,13.0,9.0,5.0,0.0,3.0,0.0,0.0,20070407,Premier League
7/04/2007,2006/07,Arsenal,West Ham,0,1,A,0.0,1.0,A,G Poll,29.0,6.0,15.0,5.0,10.0,15.0,14.0,1.0,0.0,1.0,0.0,0.0,20070407,Premier League
7/04/2007,2006/07,Chelsea,Tottenham,1,0,H,0.0,0.0,D,R Styles,11.0,6.0,8.0,5.0,13.0,11.0,11.0,7.0,2.0,1.0,0.0,0.0,20070407,Premier League
6/04/2007,2006/07,Everton,Fulham,4,1,H,3.0,1.0,H,D Gallagh,14.0,15.0,10.0,8.0,18.0,12.0,4.0,10.0,0.0,0.0,0.0,0.0,20070406,Premier League
6/04/2007,2006/07,Man City,Charlton,0,0,D,0.0,0.0,D,A Wiley,13.0,3.0,6.0,1.0,12.0,11.0,14.0,7.0,0.0,0.0,0.0,0.0,20070406,Premier League
2/04/2007,2006/07,Aston Villa,Everton,1,1,D,0.0,1.0,A,H Webb,17.0,18.0,10.0,8.0,18.0,16.0,5.0,6.0,3.0,3.0,0.0,0.0,20070402,Premier League
1/04/2007,2006/07,Tottenham,Reading,1,0,H,1.0,0.0,H,A Wiley,18.0,6.0,7.0,3.0,7.0,6.0,5.0,7.0,1.0,0.0,0.0,0.0,20070401,Premier League
31/03/2007,2006/07,Newcastle,Man City,0,1,A,0.0,0.0,D,G Poll,15.0,7.0,6.0,5.0,9.0,16.0,8.0,1.0,1.0,3.0,0.0,0.0,20070331,Premier League
31/03/2007,2006/07,Bolton,Sheffield United,1,0,H,0.0,0.0,D,M Clattenburg,19.0,7.0,12.0,4.0,8.0,12.0,11.0,4.0,1.0,3.0,0.0,0.0,20070331,Premier League
31/03/2007,2006/07,Man United,Blackburn,4,1,H,0.0,1.0,A,C Foy,27.0,6.0,17.0,3.0,7.0,12.0,8.0,1.0,1.0,3.0,0.0,0.0,20070331,Premier League
31/03/2007,2006/07,Watford,Chelsea,0,1,A,0.0,0.0,D,U Rennie,12.0,13.0,6.0,8.0,18.0,9.0,5.0,10.0,1.0,3.0,0.0,0.0,20070331,Premier League
31/03/2007,2006/07,West Ham,Middlesbrough,2,0,H,2.0,0.0,H,M Halsey,9.0,10.0,6.0,3.0,11.0,17.0,3.0,4.0,0.0,1.0,0.0,0.0,20070331,Premier League
31/03/2007,2006/07,Liverpool,Arsenal,4,1,H,2.0,0.0,H,S Bennett,12.0,11.0,7.0,3.0,17.0,8.0,2.0,7.0,1.0,3.0,0.0,0.0,20070331,Premier League
31/03/2007,2006/07,Charlton,Wigan,1,0,H,0.0,0.0,D,P Walton,4.0,6.0,1.0,1.0,10.0,15.0,4.0,9.0,1.0,3.0,0.0,0.0,20070331,Premier League
31/03/2007,2006/07,Fulham,Portsmouth,1,1,D,0.0,1.0,A,M Riley,13.0,10.0,9.0,7.0,14.0,22.0,6.0,4.0,1.0,0.0,0.0,0.0,20070331,Premier League
18/03/2007,2006/07,Everton,Arsenal,1,0,H,0.0,0.0,D,M Clattenburg,11.0,18.0,4.0,9.0,17.0,13.0,5.0,4.0,6.0,0.0,0.0,0.0,20070318,Premier League
18/03/2007,2006/07,Charlton,Newcastle,2,0,H,0.0,0.0,D,D Gallagher,10.0,12.0,4.0,6.0,14.0,20.0,5.0,5.0,1.0,2.0,0.0,0.0,20070318,Premier League
18/03/2007,2006/07,Aston Villa,Liverpool,0,0,D,0.0,0.0,D,L Mason,9.0,7.0,3.0,3.0,11.0,12.0,2.0,6.0,2.0,3.0,0.0,0.0,20070318,Premier League
17/03/2007,2006/07,Tottenham,Watford,3,1,H,1.0,0.0,H,M Halsey,17.0,2.0,11.0,2.0,5.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,20070317,Premier League
17/03/2007,2006/07,Reading,Portsmouth,0,0,D,0.0,0.0,D,S Bennett,5.0,10.0,0.0,5.0,11.0,15.0,10.0,4.0,1.0,1.0,0.0,0.0,20070317,Premier League
17/03/2007,2006/07,Man United,Bolton,4,1,H,3.0,0.0,H,A Wiley,15.0,7.0,7.0,0.0,14.0,13.0,1.0,5.0,1.0,2.0,0.0,0.0,20070317,Premier League
17/03/2007,2006/07,Blackburn,West Ham,1,2,A,0.0,0.0,D,H Webb,9.0,10.0,3.0,7.0,18.0,22.0,10.0,9.0,4.0,4.0,1.0,0.0,20070317,Premier League
17/03/2007,2006/07,Middlesbrough,Man City,0,2,A,0.0,0.0,D,K Stroud,11.0,14.0,5.0,8.0,13.0,21.0,10.0,3.0,1.0,2.0,0.0,0.0,20070317,Premier League
17/03/2007,2006/07,Chelsea,Sheffield United,3,0,H,2.0,0.0,H,C Foy,13.0,7.0,8.0,4.0,7.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,20070317,Premier League
17/03/2007,2006/07,Wigan,Fulham,0,0,D,0.0,0.0,D,S Tanner,6.0,3.0,3.0,0.0,13.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,20070317,Premier League
