Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
15/05/2004,2003/04,Arsenal,Leicester,2,1,H,0.0,1.0,A,P Durkin,17.0,2.0,10.0,1.0,15.0,13.0,7.0,5.0,0.0,1.0,0.0,0.0,20040515,Premier League
15/05/2004,2003/04,Man City,Everton,5,1,H,3.0,0.0,H,S Dunn,13.0,2.0,11.0,0.0,5.0,8.0,7.0,3.0,1.0,1.0,0.0,0.0,20040515,Premier League
15/05/2004,2003/04,Aston Villa,Man United,0,2,A,0.0,2.0,A,R Styles,16.0,12.0,8.0,8.0,21.0,15.0,9.0,4.0,4.0,3.0,0.0,2.0,20040515,Premier League
15/05/2004,2003/04,Blackburn,Birmingham,1,1,D,1.0,0.0,H,D Gallagher,10.0,9.0,5.0,5.0,11.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,20040515,Premier League
15/05/2004,2003/04,Wolves,Tottenham,0,2,A,0.0,1.0,A,S Bennett,18.0,14.0,10.0,12.0,6.0,11.0,5.0,3.0,1.0,1.0,1.0,0.0,20040515,Premier League
15/05/2004,2003/04,Liverpool,Newcastle,1,1,D,0.0,1.0,A,M Riley,8.0,6.0,4.0,5.0,11.0,17.0,8.0,1.0,1.0,1.0,0.0,0.0,20040515,Premier League
15/05/2004,2003/04,Bolton,Fulham,0,2,A,0.0,1.0,A,G Barber,17.0,10.0,9.0,6.0,9.0,14.0,11.0,3.0,1.0,1.0,0.0,0.0,20040515,Premier League
15/05/2004,2003/04,Chelsea,Leeds,1,0,H,1.0,0.0,H,M Dean,19.0,4.0,9.0,0.0,5.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,20040515,Premier League
15/05/2004,2003/04,Charlton,Southampton,2,1,H,1.0,0.0,H,J Winter,10.0,12.0,5.0,4.0,13.0,10.0,7.0,10.0,0.0,1.0,0.0,0.0,20040515,Premier League
15/05/2004,2003/04,Portsmouth,Middlesbrough,5,1,H,3.0,1.0,H,M Halsey,16.0,19.0,10.0,4.0,12.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,20040515,Premier League
12/05/2004,2003/04,Southampton,Newcastle,3,3,D,2.0,2.0,D,G Poll,15.0,22.0,12.0,12.0,13.0,16.0,3.0,5.0,1.0,2.0,0.0,0.0,20040512,Premier League
9/05/2004,2003/04,Newcastle,Wolves,1,1,D,1.0,0.0,H,M Messias,19.0,15.0,8.0,7.0,13.0,11.0,13.0,3.0,1.0,2.0,0.0,0.0,20040509,Premier League
9/05/2004,2003/04,Fulham,Arsenal,0,1,A,0.0,1.0,A,M Dean,12.0,7.0,5.0,5.0,13.0,19.0,6.0,7.0,1.0,3.0,0.0,0.0,20040509,Premier League
8/05/2004,2003/04,Middlesbrough,Man City,2,1,H,2.0,1.0,H,M Riley,12.0,14.0,7.0,6.0,9.0,14.0,5.0,4.0,1.0,1.0,0.0,0.0,20040508,Premier League
8/05/2004,2003/04,Leeds,Charlton,3,3,D,2.0,1.0,H,M Halsey,13.0,12.0,7.0,6.0,12.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,20040508,Premier League
8/05/2004,2003/04,Man United,Chelsea,1,1,D,0.0,1.0,A,S Bennett,12.0,11.0,7.0,7.0,9.0,19.0,6.0,2.0,3.0,2.0,0.0,1.0,20040508,Premier League
8/05/2004,2003/04,Everton,Bolton,1,2,A,0.0,1.0,A,P Durkin,16.0,10.0,9.0,3.0,14.0,9.0,7.0,3.0,2.0,0.0,0.0,0.0,20040508,Premier League
8/05/2004,2003/04,Birmingham,Liverpool,0,3,A,0.0,1.0,A,S Dunn,3.0,15.0,2.0,8.0,11.0,12.0,3.0,5.0,2.0,0.0,1.0,0.0,20040508,Premier League
8/05/2004,2003/04,Southampton,Aston Villa,1,1,D,1.0,1.0,D,H Webb,18.0,14.0,10.0,7.0,10.0,13.0,4.0,4.0,1.0,0.0,0.0,0.0,20040508,Premier League
8/05/2004,2003/04,Leicester,Portsmouth,3,1,H,2.0,0.0,H,G Poll,13.0,14.0,9.0,7.0,11.0,15.0,8.0,3.0,0.0,2.0,0.0,0.0,20040508,Premier League
8/05/2004,2003/04,Tottenham,Blackburn,1,0,H,1.0,0.0,H,A D'Urso,16.0,14.0,13.0,2.0,9.0,17.0,7.0,7.0,0.0,2.0,0.0,0.0,20040508,Premier League
4/05/2004,2003/04,Portsmouth,Arsenal,1,1,D,1.0,0.0,H,M Riley,11.0,20.0,6.0,9.0,13.0,10.0,5.0,12.0,0.0,2.0,0.0,0.0,20040504,Premier League
2/05/2004,2003/04,Aston Villa,Tottenham,1,0,H,1.0,0.0,H,N Barry,11.0,10.0,6.0,5.0,15.0,20.0,5.0,5.0,2.0,1.0,0.0,0.0,20040502,Premier League
2/05/2004,2003/04,Liverpool,Middlesbrough,2,0,H,0.0,0.0,D,A D'Urso,15.0,12.0,8.0,6.0,12.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0,20040502,Premier League
2/05/2004,2003/04,Bolton,Leeds,4,1,H,0.0,1.0,A,S Bennett,21.0,6.0,14.0,4.0,14.0,20.0,9.0,3.0,3.0,2.0,0.0,1.0,20040502,Premier League
1/05/2004,2003/04,Portsmouth,Fulham,1,1,D,0.0,0.0,D,S Dunn,14.0,11.0,7.0,7.0,14.0,13.0,10.0,3.0,1.0,4.0,0.0,0.0,20040501,Premier League
1/05/2004,2003/04,Man City,Newcastle,1,0,H,0.0,0.0,D,M Halsey,7.0,7.0,3.0,6.0,7.0,9.0,7.0,5.0,1.0,1.0,0.0,0.0,20040501,Premier League
1/05/2004,2003/04,Arsenal,Birmingham,0,0,D,0.0,0.0,D,G Poll,7.0,3.0,1.0,3.0,13.0,16.0,2.0,3.0,0.0,2.0,0.0,0.0,20040501,Premier League
1/05/2004,2003/04,Chelsea,Southampton,4,0,H,0.0,0.0,D,P Durkin,12.0,5.0,7.0,3.0,6.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,20040501,Premier League
1/05/2004,2003/04,Charlton,Leicester,2,2,D,0.0,1.0,A,R Styles,8.0,10.0,7.0,5.0,15.0,7.0,5.0,4.0,1.0,0.0,0.0,1.0,20040501,Premier League
1/05/2004,2003/04,Wolves,Everton,2,1,H,0.0,1.0,A,M Riley,20.0,10.0,11.0,6.0,7.0,12.0,12.0,7.0,0.0,1.0,0.0,0.0,20040501,Premier League
1/05/2004,2003/04,Blackburn,Man United,1,0,H,0.0,0.0,D,M Dean,12.0,9.0,8.0,5.0,11.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,20040501,Premier League
25/04/2004,2003/04,Leeds,Portsmouth,1,2,A,0.0,1.0,A,U Rennie,14.0,7.0,6.0,5.0,9.0,21.0,9.0,2.0,2.0,2.0,0.0,0.0,20040425,Premier League
25/04/2004,2003/04,Newcastle,Chelsea,2,1,H,1.0,1.0,D,R Styles,21.0,17.0,12.0,6.0,12.0,12.0,7.0,5.0,1.0,2.0,0.0,0.0,20040425,Premier League
25/04/2004,2003/04,Birmingham,Wolves,2,2,D,2.0,1.0,H,M Dean,14.0,11.0,9.0,7.0,11.0,13.0,9.0,2.0,1.0,0.0,0.0,0.0,20040425,Premier League
25/04/2004,2003/04,Tottenham,Arsenal,2,2,D,0.0,2.0,A,M Halsey,13.0,9.0,7.0,7.0,14.0,15.0,7.0,4.0,1.0,1.0,0.0,0.0,20040425,Premier League
24/04/2004,2003/04,Fulham,Charlton,2,0,H,1.0,0.0,H,M Messias,8.0,8.0,6.0,3.0,15.0,13.0,4.0,7.0,1.0,1.0,0.0,0.0,20040424,Premier League
24/04/2004,2003/04,Southampton,Bolton,1,2,A,1.0,0.0,H,S Dunn,9.0,11.0,3.0,8.0,13.0,16.0,2.0,2.0,4.0,3.0,0.0,0.0,20040424,Premier League
24/04/2004,2003/04,Man United,Liverpool,0,1,A,0.0,0.0,D,M Riley,11.0,9.0,4.0,4.0,19.0,15.0,3.0,4.0,2.0,1.0,0.0,0.0,20040424,Premier League
24/04/2004,2003/04,Leicester,Man City,1,1,D,0.0,1.0,A,A D'Urso,12.0,11.0,5.0,5.0,13.0,14.0,4.0,2.0,1.0,1.0,0.0,0.0,20040424,Premier League
24/04/2004,2003/04,Everton,Blackburn,0,1,A,0.0,0.0,D,P Dowd,16.0,10.0,9.0,7.0,8.0,22.0,8.0,5.0,0.0,4.0,0.0,0.0,20040424,Premier League
24/04/2004,2003/04,Middlesbrough,Aston Villa,1,2,A,1.0,1.0,D,G Barber,31.0,12.0,21.0,9.0,12.0,15.0,12.0,8.0,0.0,1.0,0.0,1.0,20040424,Premier League
20/04/2004,2003/04,Man United,Charlton,2,0,H,1.0,0.0,H,S Dunn,10.0,5.0,6.0,0.0,10.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,20040420,Premier League
18/04/2004,2003/04,Aston Villa,Newcastle,0,0,D,0.0,0.0,D,B Knight,10.0,5.0,1.0,4.0,17.0,13.0,7.0,3.0,1.0,4.0,0.0,1.0,20040418,Premier League
17/04/2004,2003/04,Blackburn,Leicester,1,0,H,1.0,0.0,H,R Styles,12.0,8.0,4.0,4.0,16.0,14.0,2.0,4.0,2.0,1.0,0.0,0.0,20040417,Premier League
17/04/2004,2003/04,Bolton,Tottenham,2,0,H,1.0,0.0,H,J Winter,15.0,4.0,10.0,0.0,18.0,21.0,11.0,5.0,1.0,2.0,0.0,0.0,20040417,Premier League
17/04/2004,2003/04,Chelsea,Everton,0,0,D,0.0,0.0,D,G Poll,16.0,5.0,6.0,4.0,11.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,20040417,Premier League
17/04/2004,2003/04,Charlton,Birmingham,1,1,D,0.0,0.0,D,C Foy,12.0,7.0,5.0,4.0,14.0,9.0,9.0,3.0,1.0,0.0,0.0,0.0,20040417,Premier League
17/04/2004,2003/04,Wolves,Middlesbrough,2,0,H,1.0,0.0,H,A D'Urso,12.0,16.0,8.0,10.0,10.0,10.0,6.0,8.0,1.0,2.0,0.0,0.0,20040417,Premier League
17/04/2004,2003/04,Liverpool,Fulham,0,0,D,0.0,0.0,D,S Bennett,18.0,11.0,10.0,7.0,16.0,10.0,14.0,7.0,0.0,3.0,0.0,0.0,20040417,Premier League
17/04/2004,2003/04,Man City,Southampton,1,3,A,0.0,1.0,A,G Barber,15.0,9.0,7.0,5.0,11.0,9.0,6.0,3.0,1.0,1.0,0.0,0.0,20040417,Premier League
