Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
11/05/2002,2001/02,Sunderland,Derby,1,1,D,1.0,0.0,H,"Wiley, A. G.",26.0,5.0,12.0,3.0,11.0,14.0,4.0,2.0,0.0,1.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,Southampton,Newcastle,3,1,H,2.0,0.0,H,"D'Urso, A. P.",7.0,16.0,3.0,8.0,15.0,11.0,3.0,6.0,0.0,1.0,1.0,0.0,20020511,Premier League
11/05/2002,2001/02,Arsenal,Everton,4,3,H,2.0,2.0,D,"Halsey, M. R.",17.0,14.0,6.0,6.0,7.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,Liverpool,Ipswich,5,0,H,2.0,0.0,H,"Dunn, S. W.",15.0,7.0,8.0,2.0,13.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,Blackburn,Fulham,3,0,H,0.0,0.0,D,"Foy, C. J.",17.0,6.0,13.0,2.0,13.0,7.0,2.0,7.0,3.0,0.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,Leicester,Tottenham,2,1,H,0.0,0.0,D,"Elleray, D. R.",10.0,13.0,6.0,6.0,5.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,Man United,Charlton,0,0,D,0.0,0.0,D,"Poll, G.",13.0,11.0,6.0,6.0,8.0,7.0,7.0,4.0,2.0,0.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,Leeds,Middlesbrough,1,0,H,0.0,0.0,D,"Rennie, U. D.",19.0,7.0,5.0,3.0,13.0,15.0,8.0,8.0,2.0,0.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,West Ham,Bolton,2,1,H,1.0,0.0,H,"Dean, M. L",17.0,10.0,10.0,4.0,9.0,13.0,9.0,5.0,2.0,1.0,0.0,0.0,20020511,Premier League
11/05/2002,2001/02,Chelsea,Aston Villa,1,3,A,0.0,1.0,A,"Bennett, S. G.",15.0,15.0,6.0,11.0,14.0,18.0,7.0,6.0,0.0,1.0,0.0,0.0,20020511,Premier League
8/05/2002,2001/02,Liverpool,Blackburn,4,3,H,2.0,1.0,H,"Wiley, A. G.",15.0,9.0,7.0,7.0,9.0,12.0,8.0,7.0,1.0,1.0,0.0,0.0,20020508,Premier League
8/05/2002,2001/02,Man United,Arsenal,0,1,A,0.0,0.0,D,"Durkin, P. A.",9.0,5.0,3.0,2.0,21.0,16.0,6.0,5.0,4.0,2.0,0.0,0.0,20020508,Premier League
29/04/2002,2001/02,Bolton,Arsenal,0,2,A,0.0,2.0,A,"Gallagher, D. J.",7.0,8.0,1.0,4.0,10.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,20020429,Premier League
28/04/2002,2001/02,Everton,Blackburn,1,2,A,0.0,1.0,A,"Winter, J. T.",10.0,14.0,4.0,6.0,12.0,9.0,9.0,5.0,2.0,2.0,0.0,0.0,20020428,Premier League
27/04/2002,2001/02,Derby,Leeds,0,1,A,0.0,1.0,A,"Poll, G.",9.0,10.0,1.0,4.0,12.0,19.0,5.0,6.0,2.0,0.0,0.0,0.0,20020427,Premier League
27/04/2002,2001/02,Charlton,Sunderland,2,2,D,1.0,2.0,A,"Wolstenholme, E. K.",11.0,6.0,7.0,3.0,16.0,13.0,10.0,5.0,2.0,3.0,0.0,0.0,20020427,Premier League
27/04/2002,2001/02,Newcastle,West Ham,3,1,H,1.0,1.0,D,"Durkin, P. A.",16.0,11.0,5.0,5.0,10.0,8.0,8.0,2.0,1.0,2.0,0.0,0.0,20020427,Premier League
27/04/2002,2001/02,Tottenham,Liverpool,1,0,H,1.0,0.0,H,"Jones, P.",11.0,11.0,5.0,7.0,9.0,11.0,3.0,8.0,1.0,1.0,0.0,0.0,20020427,Premier League
27/04/2002,2001/02,Middlesbrough,Chelsea,0,2,A,0.0,2.0,A,"Knight, B.",10.0,14.0,2.0,8.0,11.0,13.0,4.0,6.0,3.0,1.0,0.0,0.0,20020427,Premier League
27/04/2002,2001/02,Fulham,Leicester,0,0,D,0.0,0.0,D,"Yates, N",9.0,4.0,2.0,2.0,12.0,15.0,7.0,2.0,3.0,4.0,0.0,0.0,20020427,Premier League
27/04/2002,2001/02,Ipswich,Man United,0,1,A,0.0,1.0,A,"Styles, R.",12.0,16.0,4.0,8.0,11.0,10.0,5.0,5.0,2.0,0.0,0.0,0.0,20020427,Premier League
27/04/2002,2001/02,Aston Villa,Southampton,2,1,H,2.0,0.0,H,"Elleray, D. R.",8.0,7.0,5.0,3.0,11.0,8.0,7.0,1.0,2.0,1.0,0.0,0.0,20020427,Premier League
24/04/2002,2001/02,Ipswich,Middlesbrough,1,0,H,0.0,0.0,D,"D'Urso, A. P.",17.0,13.0,7.0,4.0,13.0,13.0,4.0,5.0,0.0,2.0,0.0,0.0,20020424,Premier League
24/04/2002,2001/02,Arsenal,West Ham,2,0,H,0.0,0.0,D,"Dunn, S. W.",20.0,5.0,9.0,1.0,12.0,13.0,12.0,2.0,2.0,2.0,0.0,0.0,20020424,Premier League
23/04/2002,2001/02,Blackburn,Newcastle,2,2,D,1.0,0.0,H,"Rennie, U. D.",12.0,21.0,5.0,9.0,15.0,11.0,6.0,6.0,0.0,2.0,0.0,0.0,20020423,Premier League
23/04/2002,2001/02,Fulham,Bolton,3,0,H,1.0,0.0,H,"Durkin, P. A.",12.0,7.0,7.0,2.0,5.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,20020423,Premier League
21/04/2002,2001/02,Arsenal,Ipswich,2,0,H,0.0,0.0,D,"Wiley, A. G.",20.0,7.0,8.0,2.0,9.0,9.0,14.0,2.0,1.0,0.0,0.0,0.0,20020421,Premier League
20/04/2002,2001/02,Middlesbrough,Blackburn,1,3,A,0.0,1.0,A,"Barry, N. S.",8.0,9.0,2.0,5.0,15.0,21.0,7.0,9.0,3.0,3.0,1.0,0.0,20020420,Premier League
20/04/2002,2001/02,Leeds,Fulham,0,1,A,0.0,0.0,D,"Styles, R.",9.0,7.0,4.0,4.0,12.0,16.0,1.0,4.0,2.0,3.0,0.0,0.0,20020420,Premier League
20/04/2002,2001/02,West Ham,Sunderland,3,0,H,1.0,0.0,H,"Bennett, S. G.",16.0,10.0,7.0,5.0,8.0,9.0,9.0,6.0,3.0,2.0,0.0,0.0,20020420,Premier League
20/04/2002,2001/02,Newcastle,Charlton,3,0,H,1.0,0.0,H,"Dean, M. L",12.0,4.0,8.0,1.0,12.0,9.0,8.0,7.0,1.0,2.0,0.0,0.0,20020420,Premier League
20/04/2002,2001/02,Southampton,Everton,0,1,A,0.0,1.0,A,"Halsey, M. R.",6.0,7.0,0.0,5.0,13.0,18.0,1.0,7.0,2.0,0.0,0.0,0.0,20020420,Premier League
