home_team,away_team,P_home_win,P_draw,P_away_win
QPR,West Brom,0.2961,0.2588,0.445
QPR,West Ham,0.2874,0.2884,0.4242
QPR,Wigan,0.4273,0.2496,0.3231
Reading,Arsenal,0.1612,0.1995,0.6393
Reading,Aston Villa,0.3935,0.2295,0.3769
Reading,Chelsea,0.1536,0.1867,0.6597
Reading,Everton,0.228,0.2371,0.5349
Reading,Fulham,0.3729,0.2344,0.3927
Reading,Liverpool,0.1635,0.1944,0.6421
Reading,Man City,0.1585,0.2063,0.6353
Reading,Man United,0.1543,0.1714,0.6742
Reading,Newcastle,0.3997,0.2321,0.3682
Reading,Norwich,0.3408,0.2458,0.4134
Reading,QPR,0.4722,0.2482,0.2796
Reading,Southampton,0.351,0.2308,0.4181
Reading,Stoke,0.3391,0.287,0.3739
Reading,Sunderland,0.3626,0.2578,0.3795
Reading,Swansea,0.3512,0.2498,0.3989
Reading,Tottenham,0.1918,0.2029,0.6052
Reading,West Brom,0.3407,0.2323,0.427
Reading,West Ham,0.3387,0.2524,0.4089
Reading,Wigan,0.4608,0.2222,0.3171
Southampton,Arsenal,0.2365,0.2283,0.5352
Southampton,Aston Villa,0.4939,0.2258,0.2803
Southampton,Chelsea,0.2242,0.2152,0.5606
Southampton,Everton,0.3204,0.2572,0.4224
Southampton,Fulham,0.474,0.233,0.293
Southampton,Liverpool,0.2373,0.2222,0.5405
Southampton,Man City,0.2355,0.2365,0.528
Southampton,Man United,0.2203,0.1974,0.5823
Southampton,Newcastle,0.5014,0.2273,0.2712
Southampton,Norwich,0.4442,0.2482,0.3076
Southampton,QPR,0.5845,0.2308,0.1846
Southampton,Reading,0.5532,0.2144,0.2323
Southampton,Stoke,0.4565,0.2871,0.2564
Southampton,Sunderland,0.4717,0.2562,0.2721
Southampton,Swansea,0.4567,0.2505,0.2928
Southampton,Tottenham,0.2706,0.2267,0.5027
Southampton,West Brom,0.4392,0.2354,0.3255
Southampton,West Ham,0.4442,0.2548,0.301
Southampton,Wigan,0.5616,0.2107,0.2277
Stoke,Arsenal,0.1612,0.2791,0.5597
Stoke,Aston Villa,0.4629,0.2824,0.2547
Stoke,Chelsea,0.1548,0.255,0.5902
Stoke,Everton,0.2443,0.3379,0.4178
Stoke,Fulham,0.4373,0.2952,0.2675
Stoke,Liverpool,0.1663,0.2676,0.5661
Stoke,Man City,0.1542,0.2952,0.5506
Stoke,Man United,0.1609,0.2249,0.6142
Stoke,Newcastle,0.471,0.2862,0.2428
Stoke,Norwich,0.396,0.3247,0.2793
Stoke,QPR,0.5668,0.3052,0.1281
Stoke,Reading,0.5345,0.2657,0.1998
Stoke,Southampton,0.4093,0.2924,0.2982
Stoke,Sunderland,0.4242,0.3459,0.2299
Stoke,Swansea,0.4095,0.3311,0.2594
Stoke,Tottenham,0.2038,0.2756,0.5206
Stoke,West Brom,0.3961,0.2973,0.3066
Stoke,West Ham,0.3927,0.3396,0.2677
Stoke,Wigan,0.545,0.2593,0.1957
Sunderland,Arsenal,0.1856,0.2476,0.5667
Sunderland,Aston Villa,0.4612,0.2548,0.284
Sunderland,Chelsea,0.1767,0.2297,0.5936
Sunderland,Everton,0.267,0.2917,0.4413
Sunderland,Fulham,0.4384,0.264,0.2976
Sunderland,Liverpool,0.1887,0.2394,0.572
Sunderland,Man City,0.1817,0.2589,0.5594
Sunderland,Man United,0.1782,0.2068,0.615
Sunderland,Newcastle,0.4689,0.2575,0.2736
Sunderland,Norwich,0.4027,0.2847,0.3126
Sunderland,QPR,0.557,0.2699,0.1731
Sunderland,Reading,0.5266,0.2422,0.2312
Sunderland,Southampton,0.4125,0.262,0.3255
Sunderland,Stoke,0.4041,0.3487,0.2472
Sunderland,Swansea,0.4155,0.2891,0.2954
Sunderland,Tottenham,0.2232,0.2464,0.5303
Sunderland,West Brom,0.4007,0.2654,0.3339
Sunderland,West Ham,0.4009,0.2948,0.3042
Sunderland,Wigan,0.5362,0.2374,0.2264
Swansea,Arsenal,0.2069,0.2444,0.5487
Swansea,Aston Villa,0.4793,0.2453,0.2754
Swansea,Chelsea,0.1965,0.2279,0.5756
Swansea,Everton,0.2909,0.2826,0.4265
Swansea,Fulham,0.4575,0.254,0.2884
Swansea,Liverpool,0.2091,0.2367,0.5542
Swansea,Man City,0.2041,0.2548,0.5411
Swansea,Man United,0.1958,0.2063,0.5978
Swansea,Newcastle,0.4871,0.2475,0.2654
Swansea,Norwich,0.424,0.2732,0.3028
Swansea,QPR,0.5749,0.2555,0.1696
Swansea,Reading,0.543,0.2324,0.2246
Swansea,Southampton,0.4318,0.2528,0.3153
Swansea,Stoke,0.4307,0.3283,0.241
Swansea,Sunderland,0.452,0.285,0.263
Swansea,Tottenham,0.2438,0.2425,0.5137
Swansea,West Brom,0.4205,0.2562,0.3234
Swansea,West Ham,0.423,0.2821,0.2948
Swansea,Wigan,0.5521,0.2279,0.22
Tottenham,Arsenal,0.4147,0.243,0.3422
Tottenham,Aston Villa,0.6797,0.1826,0.1377
Tottenham,Chelsea,0.3931,0.2343,0.3726
Tottenham,Everton,0.5219,0.2444,0.2337
Tottenham,Fulham,0.6645,0.1912,0.1443
Tottenham,Liverpool,0.4116,0.2373,0.3511
Tottenham,Man City,0.419,0.2504,0.3305
Tottenham,Man United,0.3768,0.2184,0.4048
Tottenham,Newcastle,0.6885,0.1816,0.1299
Tottenham,Norwich,0.6445,0.207,0.1484
Tottenham,QPR,0.7772,0.1601,0.0627
Tottenham,Reading,0.7322,0.1625,0.1052
Tottenham,Southampton,0.639,0.1968,0.1642
Tottenham,Stoke,0.6836,0.2239,0.0925
Tottenham,Sunderland,0.6786,0.2039,0.1174
Tottenham,Swansea,0.6591,0.205,0.1358
Tottenham,West Brom,0.6302,0.2009,0.1689
Tottenham,West Ham,0.6492,0.2107,0.1401
Tottenham,Wigan,0.7379,0.1588,0.1032
West Brom,Arsenal,0.2428,0.2322,0.525
West Brom,Aston Villa,0.5036,0.2263,0.2701
West Brom,Chelsea,0.2302,0.2188,0.551
West Brom,Everton,0.3286,0.2606,0.4108
West Brom,Fulham,0.4837,0.2338,0.2825
West Brom,Liverpool,0.2436,0.2258,0.5305
West Brom,Man City,0.2419,0.2406,0.5174
West Brom,Man United,0.2259,0.2005,0.5736
West Brom,Newcastle,0.5113,0.2277,0.261
West Brom,Norwich,0.454,0.2496,0.2965
West Brom,QPR,0.5958,0.23,0.1742
West Brom,Reading,0.5633,0.214,0.2227
West Brom,Southampton,0.459,0.2337,0.3074
West Brom,Stoke,0.4675,0.2891,0.2434
West Brom,Sunderland,0.4822,0.2573,0.2605
West Brom,Swansea,0.4668,0.2517,0.2815
West Brom,Tottenham,0.2775,0.23,0.4926
West Brom,West Ham,0.4542,0.2563,0.2895
West Brom,Wigan,0.5716,0.2101,0.2182
West Ham,Arsenal,0.2132,0.2501,0.5367
West Ham,Aston Villa,0.4905,0.2465,0.263
West Ham,Chelsea,0.2024,0.2332,0.5645
West Ham,Everton,0.2996,0.2882,0.4123
West Ham,Fulham,0.4686,0.2558,0.2756
West Ham,Liverpool,0.2154,0.242,0.5426
West Ham,Man City,0.2104,0.2611,0.5285
West Ham,Man United,0.2015,0.2108,0.5878
West Ham,Newcastle,0.4985,0.2486,0.2529
West Ham,Norwich,0.435,0.276,0.2889
West Ham,QPR,0.5883,0.2553,0.1564
West Ham,Reading,0.5547,0.2325,0.2128
West Ham,Southampton,0.4425,0.255,0.3026
West Ham,Stoke,0.4431,0.3328,0.2241
West Ham,Sunderland,0.4639,0.2877,0.2484
West Ham,Swansea,0.4483,0.2794,0.2723
West Ham,Tottenham,0.2508,0.2474,0.5017
West Ham,West Brom,0.431,0.2586,0.3104
West Ham,Wigan,0.5639,0.2277,0.2084
Wigan,Arsenal,0.158,0.1952,0.6468
Wigan,Aston Villa,0.3863,0.2272,0.3865
Wigan,Chelsea,0.1505,0.1828,0.6667
Wigan,Everton,0.2233,0.2324,0.5443
Wigan,Fulham,0.3658,0.2317,0.4025
Wigan,Liverpool,0.1602,0.1904,0.6494
Wigan,Man City,0.1553,0.2017,0.643
Wigan,Man United,0.1513,0.1681,0.6805
Wigan,Newcastle,0.3923,0.2298,0.3779
Wigan,Norwich,0.3341,0.2423,0.4236
Wigan,QPR,0.4634,0.2463,0.2904
Wigan,Reading,0.4436,0.2235,0.3329
Wigan,Southampton,0.3444,0.228,0.4277
Wigan,Stoke,0.3319,0.282,0.386
Wigan,Sunderland,0.3554,0.2543,0.3904
Wigan,Swansea,0.3442,0.2464,0.4094
Wigan,Tottenham,0.188,0.199,0.613
Wigan,West Brom,0.3341,0.2293,0.4366
Wigan,West Ham,0.3318,0.2487,0.4194
