home_team,away_team,P_home_win,P_draw,P_away_win
Crystal Palace,Liverpool,0.3708,0.256,0.3731
Crystal Palace,Man City,0.231,0.2061,0.5629
Crystal Palace,Man United,0.3023,0.2499,0.4478
Crystal Palace,Newcastle,0.5549,0.2311,0.214
Crystal Palace,QPR,0.5795,0.2143,0.2061
Crystal Palace,Southampton,0.2945,0.2779,0.4276
Crystal Palace,Stoke,0.4149,0.2615,0.3236
Crystal Palace,Sunderland,0.5452,0.2508,0.204
Crystal Palace,Swansea,0.4012,0.2638,0.335
Crystal Palace,Tottenham,0.394,0.2381,0.368
Crystal Palace,West Brom,0.5075,0.2555,0.237
Crystal Palace,West Ham,0.4212,0.269,0.3099
Everton,Arsenal,0.2597,0.2444,0.4959
Everton,Aston Villa,0.5735,0.2534,0.1731
Everton,Burnley,0.5876,0.2556,0.1568
Everton,Chelsea,0.2299,0.2342,0.5359
Everton,Crystal Palace,0.4815,0.2498,0.2688
Everton,Hull,0.5455,0.2677,0.1868
Everton,Leicester,0.4839,0.2574,0.2587
Everton,Liverpool,0.3876,0.2663,0.3462
Everton,Man City,0.2405,0.2156,0.5439
Everton,Man United,0.3156,0.2618,0.4226
Everton,Newcastle,0.5783,0.2338,0.188
Everton,QPR,0.6024,0.2154,0.1821
Everton,Southampton,0.3077,0.2936,0.3987
Everton,Stoke,0.4339,0.2709,0.2952
Everton,Sunderland,0.5697,0.2552,0.1751
Everton,Swansea,0.4196,0.2738,0.3066
Everton,Tottenham,0.4111,0.2458,0.3432
Everton,West Brom,0.5305,0.2614,0.2081
Everton,West Ham,0.4407,0.279,0.2803
Hull,Arsenal,0.1736,0.2429,0.5835
Hull,Aston Villa,0.4755,0.3007,0.2238
Hull,Burnley,0.4881,0.3073,0.2047
Hull,Chelsea,0.1485,0.2272,0.6243
Hull,Crystal Palace,0.388,0.2785,0.3334
Hull,Everton,0.3584,0.2928,0.3488
Hull,Leicester,0.3872,0.2895,0.3233
Hull,Liverpool,0.2899,0.2869,0.4233
Hull,Man City,0.1657,0.2082,0.6262
Hull,Man United,0.2215,0.2712,0.5073
Hull,Newcastle,0.4887,0.2721,0.2391
Hull,QPR,0.52,0.2497,0.2303
Hull,Southampton,0.2011,0.311,0.4879
Hull,Stoke,0.333,0.3002,0.3668
Hull,Sunderland,0.4711,0.3026,0.2263
Hull,Swansea,0.3179,0.302,0.3802
Hull,Tottenham,0.321,0.2634,0.4156
Hull,West Brom,0.4305,0.3038,0.2656
Hull,West Ham,0.3362,0.3127,0.3512
Leicester,Arsenal,0.2396,0.2386,0.5218
Leicester,Aston Villa,0.5452,0.2588,0.196
Leicester,Burnley,0.5587,0.2617,0.1796
Leicester,Chelsea,0.2113,0.2275,0.5612
Leicester,Crystal Palace,0.4559,0.2514,0.2928
Leicester,Everton,0.4305,0.2638,0.3057
Leicester,Hull,0.5167,0.2723,0.211
Leicester,Liverpool,0.3629,0.2646,0.3725
Leicester,Man City,0.2227,0.2099,0.5673
Leicester,Man United,0.293,0.2576,0.4493
Leicester,Newcastle,0.5518,0.2386,0.2095
Leicester,QPR,0.5773,0.2205,0.2022
Leicester,Southampton,0.2834,0.2887,0.428
Leicester,Stoke,0.4077,0.271,0.3213
Leicester,Sunderland,0.5414,0.2604,0.1981
Leicester,Swansea,0.3935,0.2734,0.3331
Leicester,Tottenham,0.3874,0.245,0.3677
Leicester,West Brom,0.5026,0.2652,0.2322
Leicester,West Ham,0.4137,0.2794,0.3069
Liverpool,Arsenal,0.3208,0.2506,0.4287
Liverpool,Aston Villa,0.6461,0.2288,0.125
Liverpool,Burnley,0.6613,0.2287,0.11
Liverpool,Chelsea,0.2878,0.2433,0.4689
Liverpool,Crystal Palace,0.5504,0.2358,0.2139
Liverpool,Everton,0.528,0.2495,0.2225
Liverpool,Hull,0.6208,0.2437,0.1355
Liverpool,Leicester,0.5547,0.242,0.2033
Liverpool,Man City,0.2948,0.2239,0.4813
Liverpool,Man United,0.3824,0.2618,0.3558
Liverpool,Newcastle,0.6459,0.2126,0.1415
Liverpool,QPR,0.6658,0.1953,0.1389
Liverpool,Southampton,0.3808,0.2921,0.3271
Liverpool,Stoke,0.5064,0.2587,0.2349
Liverpool,Sunderland,0.6427,0.2307,0.1266
Liverpool,Swansea,0.4923,0.2627,0.245
Liverpool,Tottenham,0.477,0.2386,0.2843
Liverpool,West Brom,0.6037,0.2404,0.1559
Liverpool,West Ham,0.5153,0.265,0.2198
Man City,Arsenal,0.511,0.2129,0.2761
Man City,Aston Villa,0.798,0.1393,0.0626
Man City,Burnley,0.8114,0.1352,0.0534
Man City,Chelsea,0.4758,0.2149,0.3093
Man City,Crystal Palace,0.7152,0.1639,0.1209
Man City,Everton,0.702,0.1731,0.1248
Man City,Hull,0.7827,0.1493,0.068
Man City,Leicester,0.7224,0.1649,0.1126
Man City,Liverpool,0.6428,0.1912,0.166
Man City,Man United,0.5749,0.2069,0.2183
Man City,Newcastle,0.7899,0.1355,0.0745
Man City,QPR,0.799,0.1262,0.0746
Man City,Southampton,0.5901,0.2191,0.1908
Man City,Stoke,0.6871,0.1808,0.1321
Man City,Sunderland,0.7959,0.1406,0.0634
Man City,Swansea,0.6764,0.1851,0.1384
Man City,Tottenham,0.6493,0.1795,0.1711
Man City,West Brom,0.7658,0.1529,0.0812
Man City,West Ham,0.6985,0.1807,0.1208
Man United,Arsenal,0.3925,0.2501,0.3574
Man United,Aston Villa,0.7216,0.1968,0.0816
Man United,Burnley,0.7372,0.1944,0.0684
Man United,Chelsea,0.3567,0.2465,0.3968
Man United,Crystal Palace,0.6246,0.2146,0.1608
Man United,Everton,0.6055,0.2281,0.1664
Man United,Hull,0.6997,0.2114,0.0889
Man United,Leicester,0.6309,0.2191,0.15
Man United,Liverpool,0.5356,0.244,0.2204
Man United,Man City,0.3591,0.2274,0.4135
Man United,Newcastle,0.7163,0.1851,0.0986
Man United,QPR,0.7313,0.1699,0.0988
Man United,Southampton,0.4647,0.2806,0.2547
Man United,Stoke,0.5857,0.2381,0.1762
Man United,Sunderland,0.7186,0.1987,0.0828
Man United,Swansea,0.5723,0.243,0.1847
Man United,Tottenham,0.55,0.2247,0.2253
Man United,West Brom,0.681,0.2115,0.1075
Man United,West Ham,0.5966,0.242,0.1614
Newcastle,Arsenal,0.1746,0.2145,0.6109
Newcastle,Aston Villa,0.4473,0.2711,0.2817
Newcastle,Burnley,0.4585,0.2762,0.2653
Newcastle,Chelsea,0.1513,0.2011,0.6476
Newcastle,Crystal Palace,0.3684,0.2516,0.38
Newcastle,Everton,0.342,0.2611,0.397
Newcastle,Hull,0.4175,0.2814,0.3011
Newcastle,Leicester,0.3678,0.2598,0.3724
Newcastle,Liverpool,0.2803,0.2536,0.4661
Newcastle,Man City,0.165,0.1874,0.6475
Newcastle,Man United,0.2187,0.2384,0.5429
Newcastle,QPR,0.4892,0.2335,0.2772
Newcastle,Southampton,0.2038,0.2657,0.5305
Newcastle,Stoke,0.3194,0.2654,0.4153
Newcastle,Sunderland,0.4433,0.2723,0.2844
Newcastle,Swansea,0.3059,0.266,0.4281
Newcastle,Tottenham,0.3075,0.2375,0.455
Newcastle,West Brom,0.4069,0.2719,0.3212
Newcastle,West Ham,0.3227,0.2745,0.4028
QPR,Arsenal,0.1693,0.1986,0.6321
QPR,Aston Villa,0.4241,0.2567,0.3192
QPR,Burnley,0.4344,0.2614,0.3042
QPR,Chelsea,0.1474,0.1862,0.6664
QPR,Crystal Palace,0.3506,0.2376,0.4118
QPR,Everton,0.3257,0.2447,0.4296
QPR,Hull,0.396,0.2644,0.3396
QPR,Leicester,0.3499,0.2445,0.4056
QPR,Liverpool,0.2681,0.2361,0.4958
QPR,Man City,0.1597,0.175,0.6653
QPR,Man United,0.2106,0.2207,0.5686
QPR,Newcastle,0.4366,0.2391,0.3243
QPR,Southampton,0.1977,0.2426,0.5597
QPR,Stoke,0.3045,0.2475,0.448
QPR,Sunderland,0.4203,0.2576,0.322
QPR,Swansea,0.292,0.2475,0.4605
QPR,Tottenham,0.2935,0.2234,0.4831
QPR,West Brom,0.3863,0.2561,0.3576
QPR,West Ham,0.3076,0.2553,0.4371
Southampton,Arsenal,0.3686,0.2766,0.3548
Southampton,Aston Villa,0.7268,0.2186,0.0547
Southampton,Burnley,0.7443,0.2165,0.0393
Southampton,Chelsea,0.331,0.2711,0.3979
Southampton,Crystal Palace,0.6202,0.237,0.1428
Southampton,Everton,0.5987,0.2547,0.1466
Southampton,Hull,0.7023,0.2378,0.0599
Southampton,Leicester,0.6268,0.2435,0.1297
Southampton,Liverpool,0.5221,0.2731,0.2048
Southampton,Man City,0.3369,0.2461,0.417
Southampton,Man United,0.4387,0.2841,0.2772
Southampton,Newcastle,0.7207,0.2019,0.0774
Southampton,QPR,0.7366,0.1826,0.0808
Southampton,Stoke,0.5766,0.2675,0.1559
Southampton,Sunderland,0.7234,0.221,0.0556
Southampton,Swansea,0.5616,0.2738,0.1646
Southampton,Tottenham,0.5395,0.2472,0.2133
Southampton,West Brom,0.6818,0.2362,0.082
Southampton,West Ham,0.5879,0.274,0.1381
Stoke,Arsenal,0.2733,0.252,0.4747
Stoke,Aston Villa,0.5966,0.2523,0.1512
Stoke,Burnley,0.6113,0.254,0.1348
Stoke,Chelsea,0.2422,0.2421,0.5157
Stoke,Crystal Palace,0.5015,0.2513,0.2472
Stoke,Everton,0.4768,0.2655,0.2577
Stoke,Hull,0.5687,0.2678,0.1636
Stoke,Leicester,0.5045,0.259,0.2365
Stoke,Liverpool,0.4059,0.271,0.3231
Stoke,Man City,0.2526,0.2221,0.5253
Stoke,Man United,0.3316,0.2686,0.3999
Stoke,Newcastle,0.6,0.2322,0.1678
Stoke,QPR,0.6233,0.2131,0.1636
Stoke,Southampton,0.3244,0.3025,0.3731
Stoke,Sunderland,0.5928,0.2542,0.153
Stoke,Swansea,0.4392,0.278,0.2828
Stoke,Tottenham,0.429,0.2491,0.322
Stoke,West Brom,0.5527,0.2618,0.1855
Stoke,West Ham,0.4612,0.2827,0.2561
Sunderland,Arsenal,0.1629,0.2317,0.6054
Sunderland,Aston Villa,0.4518,0.2964,0.2518
Sunderland,Burnley,0.4636,0.3031,0.2334
Sunderland,Chelsea,0.1391,0.2161,0.6448
Sunderland,Crystal Palace,0.3683,0.2725,0.3592
Sunderland,Everton,0.3393,0.285,0.3758
Sunderland,Hull,0.4191,0.3102,0.2707
Sunderland,Leicester,0.3671,0.2829,0.35
Sunderland,Liverpool,0.2734,0.277,0.4495
Sunderland,Man City,0.1559,0.1992,0.645
Sunderland,Man United,0.2082,0.2598,0.532
Sunderland,Newcastle,0.466,0.2694,0.2645
Sunderland,QPR,0.4977,0.2487,0.2536
Sunderland,Southampton,0.1881,0.2957,0.5162
Sunderland,Stoke,0.3145,0.291,0.3945
Sunderland,Swansea,0.2999,0.2922,0.4079
Sunderland,Tottenham,0.3042,0.256,0.4398
Sunderland,West Brom,0.4083,0.2979,0.2938
Sunderland,West Ham,0.3172,0.3029,0.3799
Swansea,Arsenal,0.2837,0.2551,0.4612
Swansea,Aston Villa,0.6113,0.2492,0.1394
Swansea,Burnley,0.6264,0.2505,0.1231
Swansea,Chelsea,0.2519,0.2457,0.5024
Swansea,Crystal Palace,0.5149,0.2503,0.2348
Swansea,Everton,0.4904,0.265,0.2446
Swansea,Hull,0.5837,0.2652,0.1511
Swansea,Leicester,0.5182,0.258,0.2238
Swansea,Liverpool,0.4188,0.2719,0.3094
Swansea,Man City,0.2618,0.2251,0.513
Swansea,Man United,0.3434,0.2708,0.3859
Swansea,Newcastle,0.6137,0.2295,0.1568
Swansea,QPR,0.6363,0.2102,0.1535
Swansea,Southampton,0.3371,0.3053,0.3576
Swansea,Stoke,0.4674,0.2744,0.2582
Swansea,Sunderland,0.6076,0.2512,0.1412
Swansea,Tottenham,0.4413,0.2494,0.3093
Swansea,West Brom,0.5673,0.2597,0.173
Swansea,West Ham,0.4753,0.2824,0.2423
Tottenham,Arsenal,0.3188,0.2326,0.4486
Tottenham,Aston Villa,0.6233,0.2188,0.1579
Tottenham,Burnley,0.6371,0.2189,0.144
Tottenham,Chelsea,0.2877,0.226,0.4863
Tottenham,Crystal Palace,0.5342,0.2237,0.2421
Tottenham,Everton,0.513,0.2348,0.2523
Tottenham,Hull,0.5991,0.2308,0.17
Tottenham,Leicester,0.5381,0.2289,0.233
Tottenham,Liverpool,0.4471,0.2418,0.311
Tottenham,Man City,0.2933,0.2101,0.4966
Tottenham,Man United,0.3768,0.2429,0.3803
Tottenham,Newcastle,0.6243,0.2052,0.1705
Tottenham,QPR,0.6443,0.1905,0.1652
Tottenham,Southampton,0.3765,0.2667,0.3569
Tottenham,Stoke,0.4927,0.242,0.2653
Tottenham,Sunderland,0.62,0.2203,0.1597
Tottenham,Swansea,0.4795,0.2451,0.2753
Tottenham,West Brom,0.5836,0.228,0.1884
Tottenham,West Ham,0.5009,0.2471,0.252
West Brom,Arsenal,0.193,0.2391,0.5679
West Brom,Aston Villa,0.4939,0.2848,0.2213
West Brom,Burnley,0.5067,0.29,0.2033
West Brom,Chelsea,0.167,0.225,0.608
West Brom,Crystal Palace,0.4064,0.2677,0.3259
West Brom,Everton,0.3784,0.2809,0.3407
West Brom,Hull,0.4624,0.2993,0.2383
West Brom,Leicester,0.4064,0.2774,0.3162
West Brom,Liverpool,0.3106,0.277,0.4124
West Brom,Man City,0.1821,0.207,0.6109
West Brom,Man United,0.2424,0.264,0.4936
West Brom,Newcastle,0.5049,0.2598,0.2354
West Brom,QPR,0.5342,0.2393,0.2265
West Brom,Southampton,0.2259,0.2997,0.4744
West Brom,Stoke,0.354,0.2879,0.3581
West Brom,Sunderland,0.4897,0.2866,0.2237
West Brom,Swansea,0.3393,0.2898,0.3709
West Brom,Tottenham,0.3393,0.2554,0.4052
West Brom,West Ham,0.3582,0.2987,0.3431
West Ham,Arsenal,0.2593,0.2581,0.4826
West Ham,Aston Villa,0.5879,0.2638,0.1484
West Ham,Burnley,0.6028,0.2662,0.131
West Ham,Chelsea,0.2284,0.247,0.5245
West Ham,Crystal Palace,0.4912,0.2604,0.2484
West Ham,Everton,0.4653,0.2758,0.2589
West Ham,Hull,0.5586,0.2806,0.1608
West Ham,Leicester,0.4938,0.2691,0.2371
West Ham,Liverpool,0.3929,0.2807,0.3265
West Ham,Man City,0.2405,0.2257,0.5339
West Ham,Man United,0.3175,0.2769,0.4057
West Ham,Newcastle,0.5922,0.2413,0.1665
West Ham,QPR,0.6167,0.2205,0.1628
West Ham,Southampton,0.3077,0.3146,0.3777
West Ham,Stoke,0.4413,0.2853,0.2733
West Ham,Sunderland,0.584,0.2658,0.1502
West Ham,Swansea,0.4263,0.289,0.2847
West Ham,Tottenham,0.4177,0.2567,0.3256
West Ham,West Brom,0.5427,0.2734,0.1839
