home_team,away_team,P_home_win,P_draw,P_away_win
Fulham,Bournemouth,0.6531,0.2078,0.1391
Fulham,Brentford,0.383,0.2542,0.3627
Fulham,Brighton,0.3555,0.226,0.4185
Fulham,Chelsea,0.5116,0.2668,0.2216
Fulham,Crystal Palace,0.5074,0.2582,0.2344
Fulham,Everton,0.5894,0.2363,0.1743
Fulham,Leeds,0.6129,0.1956,0.1915
Fulham,Leicester,0.5357,0.2212,0.2431
Fulham,Liverpool,0.309,0.2309,0.4601
Fulham,Man City,0.1749,0.1922,0.6329
Fulham,Man United,0.3061,0.2703,0.4235
Fulham,Newcastle,0.2791,0.2475,0.4733
Fulham,Nott'm Forest,0.6451,0.2094,0.1455
Fulham,Southampton,0.6509,0.2027,0.1464
Fulham,Tottenham,0.4232,0.2236,0.3532
Fulham,West Ham,0.5195,0.2585,0.222
Fulham,Wolves,0.5849,0.2519,0.1631
Leeds,Arsenal,0.1628,0.1638,0.6733
Leeds,Aston Villa,0.2802,0.2286,0.4912
Leeds,Bournemouth,0.4903,0.224,0.2857
Leeds,Brentford,0.256,0.2173,0.5267
Leeds,Brighton,0.2424,0.1926,0.565
Leeds,Chelsea,0.3528,0.2492,0.3981
Leeds,Crystal Palace,0.3527,0.2416,0.4057
Leeds,Everton,0.4258,0.2382,0.3359
Leeds,Fulham,0.3197,0.2218,0.4585
Leeds,Leicester,0.3914,0.2154,0.3932
Leeds,Liverpool,0.2036,0.1888,0.6076
Leeds,Man City,0.1065,0.141,0.7523
Leeds,Man United,0.1923,0.2147,0.593
Leeds,Newcastle,0.1763,0.1948,0.6289
Leeds,Nott'm Forest,0.4832,0.224,0.2928
Leeds,Southampton,0.4919,0.2185,0.2896
Leeds,Tottenham,0.2986,0.2006,0.5008
Leeds,West Ham,0.362,0.244,0.3939
Leeds,Wolves,0.4151,0.251,0.334
Leicester,Arsenal,0.2056,0.1867,0.6077
Leicester,Aston Villa,0.3472,0.248,0.4048
Leicester,Bournemouth,0.5728,0.2195,0.2077
Leicester,Brentford,0.3183,0.2382,0.4436
Leicester,Brighton,0.298,0.2111,0.4908
Leicester,Chelsea,0.4313,0.2617,0.307
Leicester,Crystal Palace,0.4293,0.2534,0.3172
Leicester,Everton,0.5078,0.2411,0.2511
Leicester,Fulham,0.3885,0.2356,0.3759
Leicester,Leeds,0.5414,0.2026,0.256
Leicester,Liverpool,0.255,0.2114,0.5335
Leicester,Man City,0.1393,0.167,0.6936
Leicester,Man United,0.2473,0.2442,0.5085
Leicester,Newcastle,0.226,0.2225,0.5514
Leicester,Nott'm Forest,0.5652,0.2203,0.2145
Leicester,Southampton,0.5727,0.214,0.2133
Leicester,Tottenham,0.3605,0.2143,0.4252
Leicester,West Ham,0.4401,0.2549,0.305
Leicester,Wolves,0.4997,0.2557,0.2446
Liverpool,Arsenal,0.3923,0.2115,0.3962
Liverpool,Aston Villa,0.5887,0.2196,0.1917
Liverpool,Bournemouth,0.7922,0.1426,0.0652
Liverpool,Brentford,0.5511,0.2219,0.227
Liverpool,Brighton,0.5076,0.2084,0.2839
Liverpool,Chelsea,0.6853,0.2012,0.1135
Liverpool,Crystal Palace,0.6766,0.1983,0.1252
Liverpool,Everton,0.7455,0.1694,0.0851
Liverpool,Fulham,0.6203,0.2013,0.1784
Liverpool,Leeds,0.745,0.1471,0.1077
Liverpool,Leicester,0.6838,0.1745,0.1416
Liverpool,Man City,0.3073,0.2122,0.4806
Liverpool,Man United,0.4832,0.2471,0.2697
Liverpool,Newcastle,0.4437,0.2371,0.3192
Liverpool,Nott'm Forest,0.7852,0.1453,0.0695
Liverpool,Southampton,0.787,0.1414,0.0715
Liverpool,Tottenham,0.5736,0.1958,0.2306
Liverpool,West Ham,0.6887,0.1956,0.1157
Liverpool,Wolves,0.7496,0.1765,0.0739
Man City,Arsenal,0.5518,0.1928,0.2554
Man City,Aston Villa,0.7546,0.1578,0.0875
Man City,Bournemouth,0.9061,0.077,0.0166
Man City,Brentford,0.7184,0.168,0.1136
Man City,Brighton,0.6656,0.1705,0.1638
Man City,Chelsea,0.8396,0.1241,0.0362
Man City,Crystal Palace,0.8287,0.1263,0.045
Man City,Everton,0.8782,0.0974,0.0242
Man City,Fulham,0.7739,0.1429,0.083
Man City,Leeds,0.8606,0.0935,0.0453
Man City,Leicester,0.819,0.1176,0.0631
Man City,Liverpool,0.6295,0.1851,0.1854
Man City,Man United,0.6665,0.1956,0.1379
Man City,Newcastle,0.6204,0.1991,0.1805
Man City,Nott'm Forest,0.9009,0.0799,0.019
Man City,Southampton,0.8998,0.0788,0.0211
Man City,Tottenham,0.723,0.1512,0.1256
Man City,West Ham,0.8391,0.1217,0.0391
Man City,Wolves,0.8876,0.0969,0.0154
Man United,Arsenal,0.3553,0.2375,0.4071
Man United,Aston Villa,0.5677,0.2625,0.1699
Man United,Bournemouth,0.8044,0.1593,0.0364
Man United,Brentford,0.5256,0.2624,0.2119
Man United,Brighton,0.4809,0.238,0.2811
Man United,Chelsea,0.6795,0.2431,0.0774
Man United,Crystal Palace,0.6697,0.2366,0.0937
Man United,Everton,0.7507,0.1968,0.0525
Man United,Fulham,0.6058,0.2351,0.1592
Man United,Leeds,0.748,0.1629,0.0891
Man United,Leicester,0.6789,0.1987,0.1223
Man United,Liverpool,0.431,0.2528,0.3162
Man United,Man City,0.2626,0.2359,0.5015
Man United,Newcastle,0.4037,0.2795,0.3168
Man United,Nott'm Forest,0.7961,0.1627,0.0412
Man United,Southampton,0.7977,0.1571,0.0452
Man United,Tottenham,0.5549,0.2229,0.2222
Man United,West Ham,0.6838,0.2337,0.0825
Man United,Wolves,0.756,0.2097,0.0343
Newcastle,Arsenal,0.4008,0.2252,0.374
Newcastle,Aston Villa,0.6118,0.2316,0.1566
Newcastle,Bournemouth,0.8248,0.1372,0.038
Newcastle,Brentford,0.5711,0.2349,0.194
Newcastle,Brighton,0.5235,0.2194,0.2571
Newcastle,Chelsea,0.7165,0.2074,0.0761
Newcastle,Crystal Palace,0.7062,0.2042,0.0897
Newcastle,Everton,0.7783,0.1686,0.0531
Newcastle,Fulham,0.6444,0.209,0.1467
Newcastle,Leeds,0.7716,0.145,0.0833
Newcastle,Leicester,0.7098,0.1768,0.1134
Newcastle,Liverpool,0.4775,0.2337,0.2888
Newcastle,Man City,0.31,0.2281,0.4619
Newcastle,Man United,0.4984,0.2677,0.2339
Newcastle,Nott'm Forest,0.8174,0.1404,0.0421
Newcastle,Southampton,0.8183,0.1364,0.0453
Newcastle,Tottenham,0.5931,0.2035,0.2034
Newcastle,West Ham,0.7193,0.2007,0.08
Newcastle,Wolves,0.7849,0.1764,0.0387
Nott'm Forest,Arsenal,0.1252,0.1682,0.7065
Nott'm Forest,Aston Villa,0.2322,0.2575,0.5103
Nott'm Forest,Bournemouth,0.4629,0.258,0.2791
Nott'm Forest,Brentford,0.2094,0.2407,0.5499
Nott'm Forest,Brighton,0.203,0.2066,0.5904
Nott'm Forest,Chelsea,0.3052,0.2912,0.4036
Nott'm Forest,Crystal Palace,0.3078,0.2791,0.4131
Nott'm Forest,Everton,0.389,0.2768,0.3342
Nott'm Forest,Fulham,0.2781,0.2483,0.4735
Nott'm Forest,Leeds,0.4423,0.2279,0.3299
Nott'm Forest,Leicester,0.3578,0.2411,0.401
Nott'm Forest,Liverpool,0.1615,0.2008,0.6377
Nott'm Forest,Man City,0.0706,0.1382,0.7911
Nott'm Forest,Man United,0.1387,0.236,0.6253
Nott'm Forest,Newcastle,0.1286,0.208,0.6634
Nott'm Forest,Southampton,0.4658,0.2497,0.2845
Nott'm Forest,Tottenham,0.2617,0.2184,0.5199
Nott'm Forest,West Ham,0.3172,0.2833,0.3995
Nott'm Forest,Wolves,0.3733,0.2969,0.3298
Southampton,Arsenal,0.1257,0.1639,0.7104
Southampton,Aston Villa,0.2312,0.2488,0.5201
Southampton,Bournemouth,0.4555,0.2522,0.2923
Southampton,Brentford,0.2088,0.2329,0.5583
Southampton,Brighton,0.2019,0.2011,0.597
Southampton,Chelsea,0.3024,0.2809,0.4168
Southampton,Crystal Palace,0.3047,0.2698,0.4254
Southampton,Everton,0.3836,0.2688,0.3477
Southampton,Fulham,0.2755,0.2411,0.4834
Southampton,Leeds,0.4357,0.2237,0.3406
Southampton,Leicester,0.3531,0.2353,0.4115
Southampton,Liverpool,0.1616,0.195,0.6434
Southampton,Man City,0.0722,0.1348,0.7929
Southampton,Man United,0.1406,0.2271,0.6323
Southampton,Newcastle,0.13,0.2011,0.6688
Southampton,Nott'm Forest,0.448,0.2517,0.3003
Southampton,Tottenham,0.2592,0.2129,0.5279
Southampton,West Ham,0.3139,0.2738,0.4123
Southampton,Wolves,0.3684,0.287,0.3446
Tottenham,Arsenal,0.3002,0.1978,0.502
Tottenham,Aston Villa,0.469,0.2307,0.3003
Tottenham,Bournemouth,0.6815,0.1797,0.1387
Tottenham,Brentford,0.4359,0.2272,0.3369
Tottenham,Brighton,0.4038,0.2081,0.3881
Tottenham,Chelsea,0.5587,0.2279,0.2134
Tottenham,Crystal Palace,0.5533,0.2227,0.2239
Tottenham,Everton,0.6262,0.203,0.1709
Tottenham,Fulham,0.505,0.2161,0.2789
Tottenham,Leeds,0.6427,0.174,0.1833
Tottenham,Leicester,0.5737,0.1963,0.2299
Tottenham,Liverpool,0.3609,0.2136,0.4255
Tottenham,Man City,0.2249,0.1885,0.5866
Tottenham,Man United,0.3674,0.2419,0.3907
Tottenham,Newcastle,0.3368,0.2271,0.4361
Tottenham,Nott'm Forest,0.6743,0.1814,0.1443
Tottenham,Southampton,0.6789,0.1766,0.1444
Tottenham,West Ham,0.5647,0.2221,0.2132
Tottenham,Wolves,0.6243,0.213,0.1627
West Ham,Arsenal,0.1875,0.2096,0.6028
West Ham,Aston Villa,0.3364,0.2961,0.3676
West Ham,Bournemouth,0.5965,0.2485,0.155
West Ham,Brentford,0.3051,0.2813,0.4136
West Ham,Brighton,0.2877,0.2406,0.4717
West Ham,Chelsea,0.4309,0.3175,0.2516
West Ham,Crystal Palace,0.4301,0.3031,0.2668
West Ham,Everton,0.5215,0.2824,0.1961
West Ham,Fulham,0.3861,0.2746,0.3393
West Ham,Leeds,0.5595,0.2238,0.2167
West Ham,Leicester,0.4726,0.2513,0.2761
West Ham,Liverpool,0.2385,0.2429,0.5186
West Ham,Man City,0.1154,0.1851,0.6994
West Ham,Man United,0.22,0.2957,0.4843
West Ham,Newcastle,0.2014,0.2618,0.5368
West Ham,Nott'm Forest,0.5877,0.2496,0.1627
West Ham,Southampton,0.5959,0.2401,0.164
West Ham,Tottenham,0.3574,0.2432,0.3993
West Ham,Wolves,0.5111,0.3072,0.1818
Wolves,Arsenal,0.1404,0.1981,0.6615
Wolves,Aston Villa,0.2654,0.3053,0.4293
Wolves,Bournemouth,0.53,0.277,0.193
Wolves,Brentford,0.2386,0.2851,0.4763
Wolves,Brighton,0.231,0.2387,0.5303
Wolves,Chelsea,0.3518,0.3421,0.3061
Wolves,Crystal Palace,0.3546,0.3242,0.3212
Wolves,Everton,0.4484,0.3101,0.2415
Wolves,Fulham,0.3189,0.2854,0.3957
Wolves,Leeds,0.5009,0.2417,0.2574
Wolves,Leicester,0.4089,0.2663,0.3248
Wolves,Liverpool,0.1826,0.2369,0.5805
Wolves,Man City,0.0759,0.1665,0.7577
Wolves,Man United,0.1529,0.2924,0.5546
Wolves,Newcastle,0.1425,0.2534,0.6041
Wolves,Nott'm Forest,0.5212,0.2772,0.2015
Wolves,Southampton,0.5318,0.2662,0.202
Wolves,Tottenham,0.2985,0.2471,0.4543
Wolves,West Ham,0.3658,0.3288,0.3055
