home_team,away_team,P_home_win,P_draw,P_away_win
Burnley,Newcastle,0.3056,0.2688,0.4256
Burnley,Southampton,0.4217,0.2402,0.3381
Burnley,Tottenham,0.1835,0.2148,0.6017
Burnley,Watford,0.3571,0.2442,0.3986
Burnley,West Ham,0.3719,0.2433,0.3848
Burnley,Wolves,0.3053,0.2521,0.4426
Cardiff,Arsenal,0.1783,0.2055,0.6162
Cardiff,Bournemouth,0.3347,0.237,0.4284
Cardiff,Brighton,0.4072,0.2734,0.3194
Cardiff,Burnley,0.3766,0.2485,0.3749
Cardiff,Chelsea,0.1327,0.2266,0.6407
Cardiff,Crystal Palace,0.2357,0.2442,0.5202
Cardiff,Everton,0.2272,0.2516,0.5212
Cardiff,Fulham,0.5351,0.233,0.232
Cardiff,Huddersfield,0.5262,0.2526,0.2211
Cardiff,Leicester,0.2468,0.2528,0.5004
Cardiff,Liverpool,0.0427,0.1284,0.8289
Cardiff,Man City,0.0565,0.1289,0.8145
Cardiff,Man United,0.2435,0.2263,0.5302
Cardiff,Newcastle,0.2382,0.2789,0.4829
Cardiff,Southampton,0.3615,0.2543,0.3842
Cardiff,Tottenham,0.1312,0.2069,0.6619
Cardiff,Watford,0.2962,0.2539,0.4499
Cardiff,West Ham,0.3111,0.254,0.4349
Cardiff,Wolves,0.2424,0.259,0.4986
Chelsea,Arsenal,0.4437,0.2456,0.3107
Chelsea,Bournemouth,0.6379,0.2067,0.1554
Chelsea,Brighton,0.7501,0.1909,0.0589
Chelsea,Burnley,0.6927,0.1961,0.1112
Chelsea,Cardiff,0.7563,0.1795,0.0642
Chelsea,Crystal Palace,0.5444,0.2502,0.2054
Chelsea,Everton,0.5431,0.2591,0.1978
Chelsea,Fulham,0.8338,0.131,0.0352
Chelsea,Huddersfield,0.8472,0.1349,0.018
Chelsea,Leicester,0.5648,0.2509,0.1843
Chelsea,Liverpool,0.2159,0.242,0.5421
Chelsea,Man City,0.2311,0.229,0.5399
Chelsea,Man United,0.5335,0.2346,0.2319
Chelsea,Newcastle,0.5816,0.2707,0.1477
Chelsea,Southampton,0.6838,0.2041,0.112
Chelsea,Tottenham,0.3955,0.2717,0.3328
Chelsea,Watford,0.617,0.2302,0.1528
Chelsea,West Ham,0.6323,0.2241,0.1436
Chelsea,Wolves,0.5666,0.2567,0.1767
Crystal Palace,Arsenal,0.3438,0.2346,0.4216
Crystal Palace,Bournemouth,0.5269,0.2225,0.2505
Crystal Palace,Brighton,0.626,0.2267,0.1472
Crystal Palace,Burnley,0.5779,0.2203,0.2018
Crystal Palace,Cardiff,0.6375,0.2145,0.148
Crystal Palace,Chelsea,0.3094,0.2693,0.4213
Crystal Palace,Everton,0.4254,0.2608,0.3137
Crystal Palace,Fulham,0.7284,0.1727,0.0988
Crystal Palace,Huddersfield,0.7335,0.1831,0.0834
Crystal Palace,Leicester,0.4467,0.2563,0.297
Crystal Palace,Liverpool,0.1482,0.201,0.6507
Crystal Palace,Man City,0.1631,0.1934,0.6434
Crystal Palace,Man United,0.4257,0.2359,0.3384
Crystal Palace,Newcastle,0.4541,0.2783,0.2676
Crystal Palace,Southampton,0.5664,0.2277,0.2059
Crystal Palace,Tottenham,0.2952,0.251,0.4538
Crystal Palace,Watford,0.4988,0.2439,0.2573
Crystal Palace,West Ham,0.5143,0.2401,0.2456
Crystal Palace,Wolves,0.4461,0.2623,0.2916
Everton,Arsenal,0.3409,0.2411,0.418
Everton,Bournemouth,0.5283,0.228,0.2437
Everton,Brighton,0.6301,0.2329,0.137
Everton,Burnley,0.5805,0.2257,0.1938
Everton,Cardiff,0.6418,0.2196,0.1386
Everton,Chelsea,0.3042,0.2794,0.4164
Everton,Crystal Palace,0.4281,0.2606,0.3112
Everton,Fulham,0.7347,0.1748,0.0905
Everton,Huddersfield,0.7405,0.1859,0.0736
Everton,Leicester,0.4457,0.2648,0.2896
Everton,Liverpool,0.1415,0.2059,0.6526
Everton,Man City,0.1573,0.1976,0.6451
Everton,Man United,0.4247,0.2424,0.3329
Everton,Newcastle,0.4527,0.2893,0.2581
Everton,Southampton,0.5687,0.2337,0.1976
Everton,Tottenham,0.2904,0.2593,0.4504
Everton,Watford,0.4993,0.2512,0.2495
Everton,West Ham,0.5152,0.2471,0.2377
Everton,Wolves,0.4449,0.2713,0.2837
Fulham,Arsenal,0.1255,0.1708,0.7037
Fulham,Bournemouth,0.2561,0.216,0.5279
Fulham,Brighton,0.3113,0.2566,0.432
Fulham,Burnley,0.2904,0.2308,0.4787
Fulham,Cardiff,0.3316,0.2477,0.4207
Fulham,Chelsea,0.0849,0.1789,0.7361
Fulham,Crystal Palace,0.1685,0.2091,0.6224
Fulham,Everton,0.1602,0.2137,0.6261
Fulham,Huddersfield,0.4208,0.2534,0.3258
Fulham,Leicester,0.1766,0.2176,0.6058
Fulham,Liverpool,0.0229,0.0908,0.8861
Fulham,Man City,0.0336,0.0945,0.8717
Fulham,Man United,0.1783,0.196,0.6257
Fulham,Newcastle,0.1654,0.2369,0.5976
Fulham,Southampton,0.2758,0.2341,0.4901
Fulham,Tottenham,0.0859,0.1642,0.7499
Fulham,Watford,0.2189,0.2253,0.5558
Fulham,West Ham,0.2319,0.2274,0.5408
Fulham,Wolves,0.1719,0.2218,0.6062
Huddersfield,Arsenal,0.1133,0.1801,0.7066
Huddersfield,Bournemouth,0.2491,0.231,0.5199
Huddersfield,Brighton,0.3043,0.2806,0.4151
Huddersfield,Burnley,0.2844,0.2485,0.4671
Huddersfield,Cardiff,0.327,0.2687,0.4042
Huddersfield,Chelsea,0.0666,0.1911,0.7423
Huddersfield,Crystal Palace,0.1551,0.225,0.6199
Huddersfield,Everton,0.1452,0.231,0.6238
Huddersfield,Fulham,0.438,0.2521,0.3099
Huddersfield,Leicester,0.1627,0.2352,0.602
Huddersfield,Liverpool,0.011,0.089,0.9
Huddersfield,Man City,0.0227,0.0936,0.8835
Huddersfield,Man United,0.1675,0.2088,0.6237
Huddersfield,Newcastle,0.1474,0.2603,0.5923
Huddersfield,Southampton,0.2684,0.2529,0.4788
Huddersfield,Tottenham,0.0702,0.1732,0.7565
Huddersfield,Watford,0.2079,0.2435,0.5486
Huddersfield,West Ham,0.2217,0.2456,0.5327
Huddersfield,Wolves,0.157,0.2408,0.6022
Leicester,Arsenal,0.3245,0.2378,0.4377
Leicester,Bournemouth,0.509,0.2293,0.2616
Leicester,Brighton,0.608,0.2374,0.1546
Leicester,Burnley,0.5603,0.2284,0.2113
Leicester,Cardiff,0.6205,0.2242,0.1553
Leicester,Chelsea,0.2869,0.274,0.439
Leicester,Crystal Palace,0.4088,0.2592,0.332
Leicester,Everton,0.404,0.2681,0.3279
Leicester,Fulham,0.7151,0.1812,0.1037
Leicester,Huddersfield,0.7194,0.1931,0.0874
Leicester,Liverpool,0.1314,0.1981,0.6706
Leicester,Man City,0.1469,0.1908,0.6623
Leicester,Man United,0.4065,0.2411,0.3524
Leicester,Newcastle,0.4312,0.2883,0.2805
Leicester,Southampton,0.5481,0.2362,0.2157
Leicester,Tottenham,0.2743,0.2541,0.4716
Leicester,Watford,0.479,0.2519,0.2691
Leicester,West Ham,0.4948,0.2482,0.257
Leicester,Wolves,0.4246,0.2703,0.305
Liverpool,Arsenal,0.656,0.1866,0.1573
Liverpool,Bournemouth,0.813,0.1259,0.0609
Liverpool,Brighton,0.9045,0.0873,0.0082
Liverpool,Burnley,0.8572,0.1073,0.0354
Liverpool,Cardiff,0.9053,0.0832,0.0113
Liverpool,Chelsea,0.6595,0.2091,0.1314
Liverpool,Crystal Palace,0.7543,0.1623,0.0834
Liverpool,Everton,0.7588,0.1648,0.0764
Liverpool,Fulham,0.938,0.0565,0.0052
Liverpool,Huddersfield,0.9255,0.068,0.0063
Liverpool,Leicester,0.7738,0.1565,0.0697
Liverpool,Man City,0.4398,0.2246,0.3356
Liverpool,Man United,0.7336,0.161,0.1053
Liverpool,Newcastle,0.8016,0.1548,0.0435
Liverpool,Southampton,0.8543,0.1112,0.0344
Liverpool,Tottenham,0.6277,0.2085,0.1637
Liverpool,Watford,0.8091,0.1365,0.0543
Liverpool,West Ham,0.8194,0.1307,0.0498
Liverpool,Wolves,0.7791,0.1572,0.0637
Man City,Arsenal,0.6491,0.1807,0.1702
Man City,Bournemouth,0.8008,0.1261,0.0729
Man City,Brighton,0.8901,0.0909,0.0188
Man City,Burnley,0.8433,0.1094,0.0471
Man City,Cardiff,0.8894,0.0881,0.0223
Man City,Chelsea,0.6514,0.2003,0.1482
Man City,Crystal Palace,0.7427,0.1591,0.0981
Man City,Everton,0.7466,0.1614,0.092
Man City,Fulham,0.93,0.059,0.0105
Man City,Huddersfield,0.9348,0.0595,0.0055
Man City,Leicester,0.7612,0.154,0.0847
Man City,Liverpool,0.4372,0.2248,0.3381
Man City,Man United,0.7238,0.1578,0.1184
Man City,Newcastle,0.7866,0.1527,0.0607
Man City,Southampton,0.84,0.1132,0.0467
Man City,Tottenham,0.6215,0.2,0.1785
Man City,Watford,0.7957,0.1361,0.0681
Man City,West Ham,0.8058,0.1308,0.0633
Man City,Wolves,0.766,0.1546,0.0793
Man United,Arsenal,0.3611,0.221,0.4179
Man United,Bournemouth,0.5355,0.2088,0.2557
Man United,Brighton,0.6295,0.21,0.1605
Man United,Burnley,0.5839,0.206,0.2101
Man United,Cardiff,0.6401,0.2,0.16
Man United,Chelsea,0.3322,0.2493,0.4186
Man United,Crystal Palace,0.4445,0.2346,0.3209
Man United,Everton,0.4413,0.2412,0.3174
Man United,Fulham,0.7254,0.1638,0.1107
Man United,Huddersfield,0.7297,0.1723,0.098
Man United,Leicester,0.4612,0.2373,0.3015
Man United,Liverpool,0.1715,0.194,0.6346
Man United,Man City,0.1843,0.1873,0.6284
Man United,Newcastle,0.47,0.2541,0.2758
Man United,Southampton,0.5732,0.2122,0.2146
Man United,Tottenham,0.3166,0.2348,0.4486
Man United,Watford,0.5098,0.2265,0.2636
Man United,West Ham,0.5243,0.2232,0.2525
Man United,Wolves,0.4611,0.2419,0.2969
Newcastle,Arsenal,0.3,0.255,0.4449
Newcastle,Bournemouth,0.4947,0.2484,0.2569
Newcastle,Brighton,0.5985,0.2636,0.1379
Newcastle,Burnley,0.5487,0.2491,0.2023
Newcastle,Cardiff,0.6128,0.2464,0.1408
Newcastle,Chelsea,0.2534,0.3016,0.4451
Newcastle,Crystal Palace,0.3854,0.2843,0.3303
Newcastle,Everton,0.3789,0.296,0.325
Newcastle,Fulham,0.7156,0.1951,0.0893
Newcastle,Huddersfield,0.7203,0.211,0.0687
Newcastle,Leicester,0.4026,0.2909,0.3065
Newcastle,Liverpool,0.1018,0.2047,0.6934
Newcastle,Man City,0.1202,0.1964,0.6834
Newcastle,Man United,0.3857,0.2607,0.3536
Newcastle,Southampton,0.5351,0.2588,0.2061
Newcastle,Tottenham,0.2439,0.2752,0.481
Newcastle,Watford,0.4605,0.2768,0.2628
Newcastle,West Ham,0.4776,0.2724,0.2499
Newcastle,Wolves,0.4004,0.2996,0.3
Southampton,Arsenal,0.2346,0.2158,0.5496
Southampton,Bournemouth,0.4006,0.232,0.3674
Southampton,Brighton,0.4829,0.2563,0.2607
Southampton,Burnley,0.4458,0.2385,0.3156
Southampton,Cardiff,0.4996,0.244,0.2564
Southampton,Chelsea,0.1932,0.2411,0.5657
Southampton,Crystal Palace,0.3022,0.2468,0.451
Southampton,Everton,0.2954,0.2544,0.4503
Southampton,Fulham,0.6018,0.2119,0.1864
Southampton,Huddersfield,0.5979,0.2279,0.1742
Southampton,Leicester,0.3155,0.2536,0.4309
Southampton,Liverpool,0.0776,0.154,0.7683
Southampton,Man City,0.0918,0.1517,0.7564
Southampton,Man United,0.3058,0.2297,0.4645
Southampton,Newcastle,0.313,0.2775,0.4095
Southampton,Tottenham,0.187,0.2223,0.5907
Southampton,Watford,0.3659,0.2501,0.384
Southampton,West Ham,0.381,0.2488,0.3702
Southampton,Wolves,0.3126,0.2596,0.4278
Tottenham,Arsenal,0.4726,0.231,0.2964
Tottenham,Bournemouth,0.6574,0.1914,0.1511
Tottenham,Brighton,0.764,0.1726,0.0634
Tottenham,Burnley,0.7095,0.1802,0.1103
Tottenham,Cardiff,0.7691,0.1634,0.0674
Tottenham,Chelsea,0.4522,0.2671,0.2807
Tottenham,Crystal Palace,0.5711,0.2305,0.1984
Tottenham,Everton,0.5708,0.2375,0.1917
Tottenham,Fulham,0.8403,0.1205,0.0391
Tottenham,Huddersfield,0.8528,0.1228,0.0244
Tottenham,Leicester,0.5909,0.23,0.1791
Tottenham,Liverpool,0.2505,0.2347,0.5148
Tottenham,Man City,0.2632,0.223,0.5138
Tottenham,Man United,0.5588,0.2185,0.2227
Tottenham,Newcastle,0.6093,0.2441,0.1466
Tottenham,Southampton,0.7015,0.187,0.1115
Tottenham,Watford,0.6393,0.2111,0.1496
Tottenham,West Ham,0.6535,0.2055,0.1409
Tottenham,Wolves,0.5933,0.2344,0.1724
Watford,Arsenal,0.2853,0.2284,0.4862
Watford,Bournemouth,0.462,0.231,0.307
Watford,Brighton,0.5538,0.2463,0.2
Watford,Burnley,0.5107,0.2333,0.256
Watford,Cardiff,0.5682,0.2334,0.1984
Watford,Chelsea,0.2461,0.2596,0.4943
Watford,Crystal Palace,0.3624,0.2541,0.3835
Watford,Everton,0.3567,0.2624,0.3809
Watford,Fulham,0.6663,0.1952,0.1385
Watford,Huddersfield,0.667,0.209,0.124
Watford,Leicester,0.3778,0.2597,0.3625
Watford,Liverpool,0.1079,0.1787,0.7133
Watford,Man City,0.1228,0.1737,0.7034
Watford,Man United,0.3627,0.2365,0.4008
Watford,Newcastle,0.3797,0.2838,0.3365
Watford,Southampton,0.4978,0.2405,0.2618
Watford,Tottenham,0.2362,0.2403,0.5235
Watford,West Ham,0.4454,0.2489,0.3057
Watford,Wolves,0.3759,0.2659,0.3582
West Ham,Arsenal,0.2738,0.2255,0.5007
West Ham,Bournemouth,0.448,0.2312,0.3208
West Ham,Brighton,0.5376,0.2485,0.2139
West Ham,Burnley,0.4959,0.2345,0.2696
West Ham,Cardiff,0.5525,0.2358,0.2117
West Ham,Chelsea,0.2341,0.2552,0.5107
West Ham,Crystal Palace,0.3487,0.2524,0.3989
West Ham,Everton,0.3427,0.2605,0.3968
West Ham,Fulham,0.6516,0.199,0.1494
West Ham,Huddersfield,0.6512,0.2133,0.1354
West Ham,Leicester,0.3636,0.2582,0.3782
West Ham,Liverpool,0.1011,0.173,0.7259
West Ham,Man City,0.1158,0.1686,0.7155
West Ham,Man United,0.3497,0.2349,0.4154
West Ham,Newcastle,0.3645,0.2822,0.3533
West Ham,Southampton,0.4828,0.2414,0.2758
West Ham,Tottenham,0.225,0.236,0.5389
West Ham,Watford,0.4152,0.2512,0.3336
West Ham,Wolves,0.3615,0.2644,0.3742
Wolves,Arsenal,0.3203,0.2425,0.4373
Wolves,Bournemouth,0.5077,0.2339,0.2584
Wolves,Brighton,0.6083,0.2432,0.1485
Wolves,Burnley,0.5598,0.2332,0.2071
Wolves,Cardiff,0.6212,0.229,0.1498
Wolves,Chelsea,0.2806,0.2814,0.438
Wolves,Crystal Palace,0.4053,0.2655,0.3292
Wolves,Everton,0.4001,0.2751,0.3248
Wolves,Fulham,0.7176,0.1838,0.0986
Wolves,Huddersfield,0.7222,0.1965,0.0813
Wolves,Leicester,0.4224,0.2705,0.3071
Wolves,Liverpool,0.125,0.2007,0.6743
Wolves,Man City,0.1413,0.1931,0.6656
Wolves,Man United,0.4034,0.2461,0.3505
Wolves,Newcastle,0.4272,0.2971,0.2757
Wolves,Southampton,0.5474,0.2414,0.2112
Wolves,Tottenham,0.2686,0.2599,0.4716
Wolves,Watford,0.4768,0.2579,0.2653
Wolves,West Ham,0.493,0.254,0.2531
