home_team,away_team,P_home_win,P_draw,P_away_win
Brentford,Newcastle,0.2963,0.212,0.4917
Brentford,Nott'm Forest,0.4933,0.2397,0.267
Brentford,Sheffield United,0.7419,0.1522,0.1058
Brentford,Tottenham,0.3019,0.2186,0.4796
Brentford,West Ham,0.436,0.2255,0.3385
Brentford,Wolves,0.4326,0.2434,0.324
Brighton,Arsenal,0.139,0.1977,0.6633
Brighton,Aston Villa,0.3379,0.2285,0.4336
Brighton,Bournemouth,0.4792,0.2438,0.277
Brighton,Brentford,0.4635,0.2447,0.2917
Brighton,Burnley,0.5969,0.2221,0.181
Brighton,Chelsea,0.3309,0.2232,0.4458
Brighton,Crystal Palace,0.3981,0.2552,0.3467
Brighton,Everton,0.4229,0.2957,0.2814
Brighton,Fulham,0.4177,0.2518,0.3305
Brighton,Liverpool,0.1917,0.2119,0.5964
Brighton,Luton,0.5753,0.2049,0.2197
Brighton,Man City,0.1329,0.1821,0.685
Brighton,Man United,0.4088,0.2531,0.3382
Brighton,Newcastle,0.3158,0.2193,0.4649
Brighton,Nott'm Forest,0.5222,0.2412,0.2366
Brighton,Sheffield United,0.7687,0.1444,0.0868
Brighton,Tottenham,0.3221,0.226,0.4519
Brighton,West Ham,0.4614,0.2286,0.3099
Brighton,Wolves,0.4595,0.2475,0.293
Burnley,Arsenal,0.0597,0.1396,0.8006
Burnley,Aston Villa,0.2123,0.2044,0.5833
Burnley,Bournemouth,0.3245,0.2452,0.4303
Burnley,Brentford,0.3109,0.243,0.4461
Burnley,Brighton,0.28,0.2465,0.4735
Burnley,Chelsea,0.2086,0.1986,0.5927
Burnley,Crystal Palace,0.2513,0.24,0.5087
Burnley,Everton,0.2538,0.2851,0.4612
Burnley,Fulham,0.2691,0.2408,0.4901
Burnley,Liverpool,0.097,0.1625,0.7405
Burnley,Luton,0.4284,0.222,0.3497
Burnley,Man City,0.0593,0.128,0.8127
Burnley,Man United,0.261,0.2402,0.4988
Burnley,Newcastle,0.1975,0.1926,0.6099
Burnley,Nott'm Forest,0.3617,0.2517,0.3867
Burnley,Sheffield United,0.6333,0.189,0.1776
Burnley,Tottenham,0.1999,0.1994,0.6006
Burnley,West Ham,0.3175,0.2263,0.4562
Burnley,Wolves,0.3061,0.245,0.4489
Chelsea,Arsenal,0.2557,0.2059,0.5384
Chelsea,Aston Villa,0.4574,0.2044,0.3381
Chelsea,Bournemouth,0.5969,0.1964,0.2066
Chelsea,Brentford,0.5827,0.199,0.2183
Chelsea,Brighton,0.5576,0.2083,0.2341
Chelsea,Burnley,0.6982,0.1689,0.1329
Chelsea,Crystal Palace,0.5258,0.213,0.2612
Chelsea,Everton,0.565,0.2293,0.2056
Chelsea,Fulham,0.5427,0.2087,0.2486
Chelsea,Liverpool,0.3118,0.2095,0.4787
Chelsea,Luton,0.6717,0.1636,0.1645
Chelsea,Man City,0.2418,0.1943,0.5639
Chelsea,Man United,0.5349,0.2105,0.2546
Chelsea,Newcastle,0.4323,0.2007,0.367
Chelsea,Nott'm Forest,0.636,0.1891,0.1748
Chelsea,Sheffield United,0.8293,0.1062,0.064
Chelsea,Tottenham,0.4414,0.2045,0.3541
Chelsea,West Ham,0.5742,0.1906,0.2352
Chelsea,Wolves,0.5801,0.201,0.219
Crystal Palace,Arsenal,0.1631,0.2071,0.6298
Crystal Palace,Aston Villa,0.3689,0.2288,0.4024
Crystal Palace,Bournemouth,0.5141,0.2372,0.2487
Crystal Palace,Brentford,0.4984,0.2388,0.2628
Crystal Palace,Brighton,0.468,0.2496,0.2825
Crystal Palace,Burnley,0.6308,0.2113,0.1579
Crystal Palace,Chelsea,0.3612,0.2239,0.4149
Crystal Palace,Everton,0.4633,0.2883,0.2484
Crystal Palace,Fulham,0.4527,0.2476,0.2997
Crystal Palace,Liverpool,0.2184,0.2187,0.563
Crystal Palace,Luton,0.6063,0.197,0.1966
Crystal Palace,Man City,0.1552,0.1914,0.6534
Crystal Palace,Man United,0.4438,0.2492,0.307
Crystal Palace,Newcastle,0.3454,0.2206,0.434
Crystal Palace,Nott'm Forest,0.5575,0.2327,0.2098
Crystal Palace,Sheffield United,0.7933,0.1332,0.0734
Crystal Palace,Tottenham,0.3526,0.227,0.4205
Crystal Palace,West Ham,0.4941,0.2239,0.282
Crystal Palace,Wolves,0.4947,0.2416,0.2638
Everton,Arsenal,0.1004,0.2164,0.6832
Everton,Aston Villa,0.3154,0.2567,0.4279
Everton,Bournemouth,0.4679,0.2809,0.2512
Everton,Brentford,0.4504,0.2819,0.2676
Everton,Brighton,0.4142,0.2966,0.2892
Everton,Burnley,0.6005,0.2526,0.1469
Everton,Chelsea,0.309,0.2492,0.4418
Everton,Crystal Palace,0.3762,0.2967,0.3271
Everton,Fulham,0.3986,0.2918,0.3096
Everton,Liverpool,0.1567,0.235,0.6083
Everton,Luton,0.577,0.2269,0.1962
Everton,Man City,0.0985,0.1954,0.7061
Everton,Man United,0.3884,0.2936,0.3179
Everton,Newcastle,0.2933,0.2437,0.463
Everton,Nott'm Forest,0.5158,0.2786,0.2056
Everton,Sheffield United,0.7893,0.1503,0.0604
Everton,Tottenham,0.2986,0.2532,0.4482
Everton,West Ham,0.4505,0.2578,0.2916
Everton,Wolves,0.4456,0.2861,0.2683
Fulham,Arsenal,0.1529,0.2004,0.6467
Fulham,Aston Villa,0.3535,0.2264,0.42
Fulham,Bournemouth,0.4956,0.2381,0.2663
Fulham,Brentford,0.48,0.2393,0.2806
Fulham,Brighton,0.4496,0.2493,0.3011
Fulham,Burnley,0.6117,0.215,0.1733
Fulham,Chelsea,0.3462,0.2215,0.4323
Fulham,Crystal Palace,0.4155,0.2505,0.334
Fulham,Everton,0.4429,0.2876,0.2695
Fulham,Liverpool,0.2064,0.2131,0.5805
Fulham,Luton,0.589,0.1997,0.2112
Fulham,Man City,0.1457,0.1852,0.6691
Fulham,Man United,0.426,0.2483,0.3257
Fulham,Newcastle,0.3309,0.2179,0.4512
Fulham,Nott'm Forest,0.5384,0.2347,0.2269
Fulham,Sheffield United,0.778,0.1389,0.0829
Fulham,Tottenham,0.3376,0.2243,0.4381
Fulham,West Ham,0.4769,0.2243,0.2988
Fulham,Wolves,0.4763,0.242,0.2818
Liverpool,Arsenal,0.378,0.232,0.39
Liverpool,Aston Villa,0.5967,0.1937,0.2096
Liverpool,Bournemouth,0.7434,0.1602,0.0964
Liverpool,Brentford,0.7296,0.1651,0.1052
Liverpool,Brighton,0.7089,0.1768,0.1143
Liverpool,Burnley,0.8341,0.1195,0.0463
Liverpool,Chelsea,0.5852,0.193,0.2218
Liverpool,Crystal Palace,0.6773,0.1872,0.1355
Liverpool,Everton,0.733,0.1886,0.0784
Liverpool,Fulham,0.6928,0.1805,0.1267
Liverpool,Luton,0.799,0.1249,0.0759
Liverpool,Man City,0.3567,0.2216,0.4217
Liverpool,Man United,0.6855,0.1834,0.1311
Liverpool,Newcastle,0.567,0.1948,0.2382
Liverpool,Nott'm Forest,0.7812,0.1463,0.0724
Liverpool,Sheffield United,0.9239,0.0595,0.0157
Liverpool,Tottenham,0.5794,0.1966,0.224
Liverpool,West Ham,0.7136,0.1617,0.1247
Liverpool,Wolves,0.7282,0.1669,0.1048
Luton,Arsenal,0.0928,0.1416,0.7655
Luton,Aston Villa,0.2445,0.1912,0.5643
Luton,Bournemouth,0.3551,0.2207,0.4242
Luton,Brentford,0.3422,0.2193,0.4385
Luton,Brighton,0.3145,0.2221,0.4634
Luton,Burnley,0.4572,0.2201,0.3227
Luton,Chelsea,0.24,0.1867,0.5733
Luton,Crystal Palace,0.287,0.2177,0.4953
Luton,Everton,0.298,0.2485,0.4535
Luton,Fulham,0.3035,0.2181,0.4785
Luton,Liverpool,0.131,0.1593,0.7096
Luton,Man City,0.0893,0.1314,0.7791
Luton,Man United,0.296,0.2177,0.4863
Luton,Newcastle,0.2285,0.182,0.5894
Luton,Nott'm Forest,0.3904,0.2247,0.3849
Luton,Sheffield United,0.6369,0.1732,0.1898
Luton,Tottenham,0.2322,0.1874,0.5804
Luton,West Ham,0.3456,0.2069,0.4474
Luton,Wolves,0.3382,0.2207,0.4411
Man City,Arsenal,0.4695,0.2234,0.3071
Man City,Aston Villa,0.6779,0.1695,0.1525
Man City,Bournemouth,0.8147,0.1261,0.0591
Man City,Brentford,0.8025,0.1315,0.0659
Man City,Brighton,0.7862,0.142,0.0717
Man City,Burnley,0.8908,0.0859,0.023
Man City,Chelsea,0.6659,0.1703,0.1637
Man City,Crystal Palace,0.758,0.1537,0.0883
Man City,Everton,0.8163,0.1436,0.04
Man City,Fulham,0.7711,0.147,0.0819
Man City,Liverpool,0.5318,0.2102,0.258
Man City,Luton,0.856,0.0965,0.047
Man City,Man United,0.7648,0.15,0.0851
Man City,Newcastle,0.6481,0.1737,0.1781
Man City,Nott'm Forest,0.8479,0.111,0.041
Man City,Sheffield United,0.9548,0.0379,0.0058
Man City,Tottenham,0.6614,0.1736,0.1649
Man City,West Ham,0.7843,0.1322,0.0832
Man City,Wolves,0.8019,0.1328,0.0652
Man United,Arsenal,0.1579,0.2033,0.6388
Man United,Aston Villa,0.3607,0.2273,0.4119
Man United,Bournemouth,0.5042,0.2374,0.2584
Man United,Brentford,0.4886,0.2389,0.2726
Man United,Brighton,0.4582,0.2491,0.2927
Man United,Burnley,0.6205,0.2131,0.1664
Man United,Chelsea,0.3533,0.2224,0.4243
Man United,Crystal Palace,0.4238,0.2508,0.3254
Man United,Everton,0.4525,0.2875,0.2601
Man United,Fulham,0.4432,0.247,0.3098
Man United,Liverpool,0.2122,0.2155,0.5723
Man United,Luton,0.597,0.1983,0.2047
Man United,Man City,0.1503,0.1879,0.6617
Man United,Newcastle,0.3377,0.219,0.4433
Man United,Nott'm Forest,0.5472,0.2335,0.2193
Man United,Sheffield United,0.7849,0.1362,0.0787
Man United,Tottenham,0.3446,0.2253,0.43
Man United,West Ham,0.4849,0.2239,0.2912
Man United,Wolves,0.4848,0.2415,0.2736
Newcastle,Arsenal,0.2732,0.2067,0.5202
Newcastle,Aston Villa,0.475,0.2012,0.3238
Newcastle,Bournemouth,0.6139,0.1905,0.1956
Newcastle,Brentford,0.5999,0.1932,0.2068
Newcastle,Brighton,0.5755,0.2025,0.222
Newcastle,Burnley,0.7129,0.1622,0.1248
Newcastle,Chelsea,0.4657,0.1988,0.3354
Newcastle,Crystal Palace,0.5441,0.2077,0.2481
Newcastle,Everton,0.5848,0.2216,0.1936
Newcastle,Fulham,0.5607,0.2033,0.236
Newcastle,Liverpool,0.3296,0.2089,0.4614
Newcastle,Luton,0.6859,0.1582,0.1557
Newcastle,Man City,0.2582,0.1956,0.5461
Newcastle,Man United,0.553,0.2052,0.2418
Newcastle,Nott'm Forest,0.6525,0.1826,0.1649
Newcastle,Sheffield United,0.8387,0.101,0.0596
Newcastle,Tottenham,0.4589,0.2016,0.3395
Newcastle,West Ham,0.5906,0.1856,0.2237
Newcastle,Wolves,0.5974,0.1951,0.2074
Nott'm Forest,Arsenal,0.0907,0.1674,0.7418
Nott'm Forest,Aston Villa,0.266,0.2188,0.5152
Nott'm Forest,Bournemouth,0.3928,0.2494,0.3579
Nott'm Forest,Brentford,0.378,0.2486,0.3734
Nott'm Forest,Brighton,0.3464,0.2553,0.3984
Nott'm Forest,Burnley,0.5084,0.2402,0.2514
Nott'm Forest,Chelsea,0.2609,0.213,0.5261
Nott'm Forest,Crystal Palace,0.3147,0.2518,0.4335
Nott'm Forest,Everton,0.3267,0.2969,0.3764
Nott'm Forest,Fulham,0.3336,0.2506,0.4157
Nott'm Forest,Liverpool,0.1353,0.1871,0.6776
Nott'm Forest,Luton,0.495,0.2178,0.2872
Nott'm Forest,Man City,0.0881,0.1536,0.7583
Nott'm Forest,Man United,0.3251,0.2509,0.4241
Nott'm Forest,Newcastle,0.2479,0.2077,0.5444
Nott'm Forest,Sheffield United,0.6978,0.1707,0.1315
Nott'm Forest,Tottenham,0.2519,0.2148,0.5332
Nott'm Forest,West Ham,0.381,0.2314,0.3876
Nott'm Forest,Wolves,0.3735,0.251,0.3755
Sheffield United,Arsenal,0.0214,0.0723,0.9057
Sheffield United,Aston Villa,0.1123,0.1424,0.7451
Sheffield United,Bournemouth,0.1827,0.1893,0.628
Sheffield United,Brentford,0.1734,0.1851,0.6414
Sheffield United,Brighton,0.1501,0.1806,0.6692
Sheffield United,Burnley,0.2639,0.2124,0.5237
Sheffield United,Chelsea,0.1111,0.1385,0.7501
Sheffield United,Crystal Palace,0.1314,0.1706,0.6979
Sheffield United,Everton,0.1234,0.196,0.6805
Sheffield United,Fulham,0.1439,0.175,0.6811
Sheffield United,Liverpool,0.0414,0.0937,0.8645
Sheffield United,Luton,0.2703,0.1933,0.5364
Sheffield United,Man City,0.0224,0.0673,0.9094
Sheffield United,Man United,0.1383,0.1728,0.6888
Sheffield United,Newcastle,0.1045,0.1329,0.7623
Sheffield United,Nott'm Forest,0.2079,0.2009,0.5912
Sheffield United,Tottenham,0.1046,0.1371,0.758
Sheffield United,West Ham,0.1837,0.1762,0.6401
Sheffield United,Wolves,0.1694,0.1853,0.6452
Tottenham,Arsenal,0.2585,0.2097,0.5318
Tottenham,Aston Villa,0.4633,0.2065,0.3302
Tottenham,Bournemouth,0.6048,0.1972,0.198
Tottenham,Brentford,0.5904,0.1999,0.2097
Tottenham,Brighton,0.5651,0.2097,0.2252
Tottenham,Burnley,0.7068,0.1681,0.125
Tottenham,Chelsea,0.4541,0.2038,0.3421
Tottenham,Crystal Palace,0.533,0.2148,0.2522
Tottenham,Everton,0.5734,0.2313,0.1952
Tottenham,Fulham,0.55,0.2102,0.2397
Tottenham,Liverpool,0.3156,0.2129,0.4715
Tottenham,Luton,0.6794,0.1632,0.1573
Tottenham,Man City,0.2443,0.1978,0.5579
Tottenham,Man United,0.5421,0.2122,0.2457
Tottenham,Newcastle,0.4377,0.2028,0.3594
Tottenham,Nott'm Forest,0.6444,0.1893,0.1663
Tottenham,Sheffield United,0.8369,0.1038,0.0588
Tottenham,West Ham,0.5814,0.1914,0.2272
Tottenham,Wolves,0.5878,0.2019,0.2102
West Ham,Arsenal,0.1489,0.179,0.6721
West Ham,Aston Villa,0.3314,0.2094,0.4592
West Ham,Bournemouth,0.4614,0.2243,0.3143
West Ham,Brentford,0.4471,0.2247,0.3282
West Ham,Brighton,0.4186,0.2316,0.3498
West Ham,Burnley,0.5697,0.2092,0.221
West Ham,Chelsea,0.3248,0.2051,0.4701
West Ham,Crystal Palace,0.3874,0.2313,0.3813
West Ham,Everton,0.411,0.2611,0.3278
West Ham,Fulham,0.4052,0.2292,0.3656
West Ham,Liverpool,0.1971,0.192,0.6108
West Ham,Luton,0.5517,0.1949,0.2534
West Ham,Man City,0.1417,0.1665,0.6917
West Ham,Man United,0.3971,0.23,0.373
West Ham,Newcastle,0.3108,0.2015,0.4877
West Ham,Nott'm Forest,0.5008,0.223,0.2762
West Ham,Sheffield United,0.7355,0.1469,0.1174
West Ham,Tottenham,0.3168,0.207,0.4761
West Ham,Wolves,0.4434,0.2267,0.3298
Wolves,Arsenal,0.1279,0.1873,0.6848
Wolves,Aston Villa,0.3185,0.2234,0.4581
Wolves,Bournemouth,0.4546,0.2425,0.3029
Wolves,Brentford,0.4393,0.2429,0.3178
Wolves,Brighton,0.4084,0.2515,0.3401
Wolves,Burnley,0.5705,0.2249,0.2045
Wolves,Chelsea,0.3121,0.2181,0.4698
Wolves,Crystal Palace,0.3753,0.2509,0.3738
Wolves,Everton,0.3968,0.2907,0.3125
Wolves,Fulham,0.3944,0.2483,0.3573
Wolves,Liverpool,0.1779,0.2028,0.6193
Wolves,Luton,0.5515,0.2069,0.2416
Wolves,Man City,0.1225,0.1727,0.7048
Wolves,Man United,0.3857,0.2492,0.3651
Wolves,Newcastle,0.2976,0.2139,0.4885
Wolves,Nott'm Forest,0.4965,0.2414,0.2621
Wolves,Sheffield United,0.746,0.1516,0.1023
Wolves,Tottenham,0.3033,0.2206,0.4761
Wolves,West Ham,0.4386,0.2271,0.3343
