home_team,away_team,P_home_win,P_draw,P_away_win
Everton,Norwich,0.6047,0.2112,0.1841
Everton,Southampton,0.3362,0.2457,0.4181
Everton,Stoke,0.5148,0.2417,0.2435
Everton,Sunderland,0.5054,0.2295,0.265
Everton,Swansea,0.4565,0.2519,0.2916
Everton,Tottenham,0.2671,0.2313,0.5016
Everton,Watford,0.5142,0.255,0.2307
Everton,West Brom,0.4839,0.2657,0.2504
Everton,West Ham,0.3675,0.2258,0.4067
Leicester,Arsenal,0.3908,0.2529,0.3562
Leicester,Aston Villa,0.8412,0.121,0.0377
Leicester,Bournemouth,0.7146,0.1742,0.1111
Leicester,Chelsea,0.586,0.213,0.201
Leicester,Crystal Palace,0.6828,0.2061,0.1112
Leicester,Everton,0.6094,0.207,0.1836
Leicester,Liverpool,0.5558,0.215,0.2292
Leicester,Man City,0.4255,0.2435,0.331
Leicester,Man United,0.5134,0.2643,0.2223
Leicester,Newcastle,0.7147,0.1752,0.1101
Leicester,Norwich,0.766,0.1564,0.0776
Leicester,Southampton,0.5072,0.2386,0.2542
Leicester,Stoke,0.6925,0.1948,0.1126
Leicester,Sunderland,0.6745,0.1902,0.1352
Leicester,Swansea,0.6378,0.2154,0.1468
Leicester,Tottenham,0.4255,0.2419,0.3326
Leicester,Watford,0.7007,0.2022,0.097
Leicester,West Brom,0.6754,0.2165,0.108
Leicester,West Ham,0.5279,0.2161,0.2559
Liverpool,Arsenal,0.2846,0.2375,0.4778
Liverpool,Aston Villa,0.7381,0.1651,0.0968
Liverpool,Bournemouth,0.6014,0.2038,0.1948
Liverpool,Chelsea,0.4709,0.226,0.3031
Liverpool,Crystal Palace,0.556,0.2361,0.2079
Liverpool,Everton,0.494,0.2232,0.2828
Liverpool,Leicester,0.3316,0.231,0.4374
Liverpool,Man City,0.3179,0.2338,0.4483
Liverpool,Man United,0.3867,0.2676,0.3457
Liverpool,Newcastle,0.6008,0.205,0.1942
Liverpool,Norwich,0.6544,0.1927,0.1528
Liverpool,Southampton,0.3911,0.2408,0.368
Liverpool,Stoke,0.5704,0.2247,0.2049
Liverpool,Sunderland,0.5584,0.2153,0.2262
Liverpool,Swansea,0.5138,0.2377,0.2485
Liverpool,Tottenham,0.3185,0.2323,0.4492
Liverpool,Watford,0.5727,0.2356,0.1917
Liverpool,West Brom,0.5443,0.2469,0.2089
Liverpool,West Ham,0.4187,0.2209,0.3604
Man City,Arsenal,0.4014,0.2573,0.3412
Man City,Aston Villa,0.8548,0.1155,0.0296
Man City,Bournemouth,0.7285,0.1714,0.1
Man City,Chelsea,0.5993,0.2129,0.1878
Man City,Crystal Palace,0.6983,0.2039,0.0978
Man City,Everton,0.6228,0.2064,0.1707
Man City,Leicester,0.4504,0.2416,0.3081
Man City,Liverpool,0.5684,0.2155,0.216
Man City,Man United,0.5272,0.267,0.2057
Man City,Newcastle,0.7287,0.1723,0.0989
Man City,Norwich,0.7801,0.1524,0.0675
Man City,Southampton,0.5199,0.2405,0.2396
Man City,Stoke,0.7075,0.1924,0.1001
Man City,Sunderland,0.6886,0.1883,0.1232
Man City,Swansea,0.6525,0.2144,0.1331
Man City,Tottenham,0.4365,0.2453,0.3182
Man City,Watford,0.7166,0.1997,0.0838
Man City,West Brom,0.6914,0.2147,0.0939
Man City,West Ham,0.5401,0.2171,0.2428
Man United,Arsenal,0.2851,0.2967,0.4182
Man United,Aston Villa,0.8137,0.1585,0.0278
Man United,Bournemouth,0.6588,0.2215,0.1197
Man United,Chelsea,0.5079,0.262,0.2301
Man United,Crystal Palace,0.611,0.2748,0.1141
Man United,Everton,0.5349,0.2562,0.2089
Man United,Leicester,0.3434,0.2801,0.3766
Man United,Liverpool,0.4758,0.2598,0.2645
Man United,Man City,0.3265,0.2862,0.3873
Man United,Newcastle,0.6585,0.2233,0.1182
Man United,Norwich,0.7202,0.2024,0.0774
Man United,Southampton,0.4134,0.2919,0.2947
Man United,Stoke,0.6267,0.255,0.1183
Man United,Sunderland,0.6101,0.2408,0.149
Man United,Swansea,0.5599,0.2793,0.1608
Man United,Tottenham,0.3274,0.2836,0.389
Man United,Watford,0.6315,0.2734,0.0951
Man United,West Brom,0.5979,0.2945,0.1076
Man United,West Ham,0.4466,0.2569,0.2965
Newcastle,Arsenal,0.1459,0.2076,0.6465
Newcastle,Aston Villa,0.5858,0.2212,0.193
Newcastle,Bournemouth,0.4405,0.2373,0.3222
Newcastle,Chelsea,0.3127,0.2353,0.4521
Newcastle,Crystal Palace,0.3778,0.269,0.3532
Newcastle,Everton,0.3345,0.2369,0.4286
Newcastle,Leicester,0.1892,0.2119,0.5989
Newcastle,Liverpool,0.2906,0.2269,0.4825
Newcastle,Man City,0.176,0.2116,0.6124
Newcastle,Man United,0.2155,0.2628,0.5217
Newcastle,Norwich,0.4937,0.2363,0.27
Newcastle,Southampton,0.2348,0.2346,0.5307
Newcastle,Stoke,0.3983,0.2576,0.3441
Newcastle,Sunderland,0.3953,0.2419,0.3628
Newcastle,Swansea,0.3413,0.2596,0.3991
Newcastle,Tottenham,0.1773,0.2103,0.6124
Newcastle,Watford,0.392,0.2733,0.3347
Newcastle,West Brom,0.3604,0.2801,0.3595
Newcastle,West Ham,0.2706,0.219,0.5104
Norwich,Arsenal,0.1062,0.1906,0.7032
Norwich,Aston Villa,0.5293,0.2372,0.2336
Norwich,Bournemouth,0.385,0.2433,0.3717
Norwich,Chelsea,0.2615,0.2319,0.5066
Norwich,Crystal Palace,0.3176,0.2728,0.4095
Norwich,Everton,0.2823,0.2352,0.4825
Norwich,Leicester,0.1468,0.1989,0.6543
Norwich,Liverpool,0.2418,0.2218,0.5365
Norwich,Man City,0.1343,0.1974,0.6684
Norwich,Man United,0.163,0.2519,0.5851
Norwich,Newcastle,0.3832,0.2449,0.3719
Norwich,Southampton,0.1865,0.2251,0.5883
Norwich,Stoke,0.3398,0.2622,0.3981
Norwich,Sunderland,0.3401,0.245,0.4149
Norwich,Swansea,0.2843,0.2597,0.456
Norwich,Tottenham,0.1357,0.1963,0.668
Norwich,Watford,0.3304,0.2788,0.3908
Norwich,West Brom,0.2986,0.2834,0.418
Norwich,West Ham,0.224,0.2123,0.5637
Southampton,Arsenal,0.3164,0.2616,0.422
Southampton,Aston Villa,0.795,0.1502,0.0548
Southampton,Bournemouth,0.6549,0.2012,0.1438
Southampton,Chelsea,0.5179,0.2344,0.2478
Southampton,Crystal Palace,0.6129,0.2396,0.1475
Southampton,Everton,0.5424,0.2296,0.228
Southampton,Leicester,0.3675,0.2497,0.3828
Southampton,Liverpool,0.4879,0.2335,0.2786
Southampton,Man City,0.3527,0.2541,0.3931
Southampton,Man United,0.4312,0.2901,0.2787
Southampton,Newcastle,0.6546,0.2025,0.1428
Southampton,Norwich,0.7104,0.1854,0.1042
Southampton,Stoke,0.6263,0.2258,0.1479
Southampton,Sunderland,0.6108,0.2166,0.1726
Southampton,Swansea,0.5667,0.2447,0.1886
Southampton,Tottenham,0.3532,0.2523,0.3944
Southampton,Watford,0.6313,0.2377,0.131
Southampton,West Brom,0.6022,0.2528,0.1451
Southampton,West Ham,0.4606,0.2319,0.3075
Stoke,Arsenal,0.151,0.2319,0.617
Stoke,Aston Villa,0.626,0.2245,0.1495
Stoke,Bournemouth,0.4714,0.2497,0.2789
Stoke,Chelsea,0.3338,0.2538,0.4124
Stoke,Crystal Palace,0.4054,0.2913,0.3033
Stoke,Everton,0.3574,0.2546,0.3881
Stoke,Leicester,0.1992,0.2335,0.5673
Stoke,Liverpool,0.3097,0.245,0.4453
Stoke,Man City,0.1846,0.2342,0.5812
Stoke,Man United,0.2265,0.2955,0.4779
Stoke,Newcastle,0.4699,0.2516,0.2785
Stoke,Norwich,0.5286,0.2461,0.2254
Stoke,Southampton,0.2489,0.2581,0.493
Stoke,Sunderland,0.4231,0.2574,0.3195
Stoke,Swansea,0.3654,0.2819,0.3527
Stoke,Tottenham,0.186,0.2325,0.5815
Stoke,Watford,0.421,0.2958,0.2832
Stoke,West Brom,0.3865,0.3064,0.3071
Stoke,West Ham,0.288,0.2366,0.4754
Sunderland,Arsenal,0.1763,0.2217,0.6019
Sunderland,Aston Villa,0.6306,0.2097,0.1596
Sunderland,Bournemouth,0.4842,0.2337,0.2822
Sunderland,Chelsea,0.3525,0.2389,0.4085
Sunderland,Crystal Palace,0.4245,0.268,0.3075
Sunderland,Everton,0.3752,0.2393,0.3855
Sunderland,Leicester,0.2219,0.2228,0.5552
Sunderland,Liverpool,0.3286,0.2318,0.4396
Sunderland,Man City,0.2082,0.2235,0.5683
Sunderland,Man United,0.2555,0.2733,0.4712
Sunderland,Newcastle,0.4829,0.2352,0.2819
Sunderland,Norwich,0.5387,0.2296,0.2318
Sunderland,Southampton,0.2721,0.2431,0.4848
Sunderland,Stoke,0.444,0.2556,0.3004
Sunderland,Swansea,0.3855,0.2612,0.3532
Sunderland,Tottenham,0.2094,0.2221,0.5686
Sunderland,Watford,0.4398,0.2711,0.2891
Sunderland,West Brom,0.4081,0.2799,0.312
Sunderland,West Ham,0.3069,0.225,0.4681
Swansea,Arsenal,0.1928,0.2508,0.5564
Swansea,Aston Villa,0.6847,0.2057,0.1095
Swansea,Bournemouth,0.5296,0.242,0.2284
Swansea,Chelsea,0.3877,0.2567,0.3556
Swansea,Crystal Palace,0.4689,0.2866,0.2445
Swansea,Everton,0.4124,0.2556,0.332
Swansea,Leicester,0.2439,0.2474,0.5087
Swansea,Liverpool,0.3611,0.2499,0.389
Swansea,Man City,0.2286,0.2496,0.5218
Swansea,Man United,0.2818,0.3083,0.4099
Swansea,Newcastle,0.5285,0.2439,0.2276
Swansea,Norwich,0.5882,0.2339,0.178
Swansea,Southampton,0.2998,0.2682,0.432
Swansea,Stoke,0.4889,0.2703,0.2408
Swansea,Sunderland,0.4811,0.2531,0.2658
Swansea,Tottenham,0.2299,0.2477,0.5224
Swansea,Watford,0.486,0.2893,0.2247
Swansea,West Brom,0.4518,0.3027,0.2455
Swansea,West Ham,0.3371,0.2432,0.4197
Tottenham,Arsenal,0.4027,0.2554,0.3418
Tottenham,Aston Villa,0.8534,0.1155,0.031
Tottenham,Bournemouth,0.7279,0.1707,0.1014
Tottenham,Chelsea,0.5994,0.2117,0.189
Tottenham,Crystal Palace,0.6977,0.2026,0.0996
Tottenham,Everton,0.6228,0.2053,0.172
Tottenham,Leicester,0.4513,0.2399,0.3088
Tottenham,Liverpool,0.5687,0.2143,0.2171
Tottenham,Man City,0.4376,0.2452,0.3172
Tottenham,Man United,0.5279,0.2647,0.2074
Tottenham,Newcastle,0.728,0.1716,0.1004
Tottenham,Norwich,0.7791,0.1519,0.0689
Tottenham,Southampton,0.5205,0.2388,0.2407
Tottenham,Stoke,0.7069,0.1914,0.1017
Tottenham,Sunderland,0.6881,0.1873,0.1246
Tottenham,Swansea,0.6523,0.213,0.1347
Tottenham,Watford,0.7159,0.1984,0.0857
Tottenham,West Brom,0.6909,0.2131,0.0959
Tottenham,West Ham,0.5405,0.2158,0.2437
Watford,Arsenal,0.1336,0.2448,0.6216
Watford,Aston Villa,0.6305,0.2363,0.1332
Watford,Bournemouth,0.4681,0.2643,0.2676
Watford,Chelsea,0.3242,0.2688,0.4069
Watford,Crystal Palace,0.3963,0.3145,0.2893
Watford,Everton,0.3489,0.2697,0.3814
Watford,Leicester,0.1847,0.2459,0.5694
Watford,Liverpool,0.2998,0.2585,0.4417
Watford,Man City,0.1692,0.2469,0.5839
Watford,Man United,0.2065,0.3206,0.4729
Watford,Newcastle,0.4665,0.2665,0.267
Watford,Norwich,0.5279,0.2606,0.2115
Watford,Southampton,0.2346,0.2745,0.4909
Watford,Stoke,0.4204,0.2959,0.2838
Watford,Sunderland,0.4173,0.2732,0.3095
Watford,Swansea,0.355,0.3027,0.3423
Watford,Tottenham,0.1709,0.2449,0.5842
Watford,West Brom,0.375,0.3333,0.2917
Watford,West Ham,0.2778,0.2488,0.4734
West Brom,Arsenal,0.148,0.2603,0.5916
West Brom,Aston Villa,0.6624,0.2299,0.1077
West Brom,Bournemouth,0.4969,0.2652,0.2379
West Brom,Chelsea,0.3484,0.2759,0.3757
West Brom,Crystal Palace,0.426,0.3203,0.2537
West Brom,Everton,0.374,0.2757,0.3503
West Brom,Leicester,0.202,0.2583,0.5397
West Brom,Liverpool,0.3224,0.2662,0.4114
West Brom,Man City,0.1856,0.2603,0.554
West Brom,Man United,0.2275,0.3374,0.4351
West Brom,Newcastle,0.4954,0.2676,0.237
West Brom,Norwich,0.5585,0.2589,0.1827
West Brom,Southampton,0.2554,0.2862,0.4584
West Brom,Stoke,0.4498,0.2998,0.2504
West Brom,Sunderland,0.445,0.2765,0.2785
West Brom,Swansea,0.3823,0.31,0.3077
West Brom,Tottenham,0.1874,0.2581,0.5546
West Brom,Watford,0.443,0.3255,0.2315
West Brom,West Ham,0.2991,0.2569,0.444
West Ham,Arsenal,0.314,0.2355,0.4505
West Ham,Aston Villa,0.7583,0.1537,0.0879
West Ham,Bournemouth,0.6264,0.1938,0.1798
West Ham,Chelsea,0.4987,0.2186,0.2827
West Ham,Crystal Palace,0.5849,0.224,0.1911
West Ham,Everton,0.5214,0.2152,0.2634
West Ham,Leicester,0.3601,0.2278,0.412
West Ham,Liverpool,0.4711,0.2174,0.3114
West Ham,Man City,0.3468,0.2308,0.4224
West Ham,Man United,0.4195,0.2592,0.3213
West Ham,Newcastle,0.6259,0.1949,0.1791
West Ham,Norwich,0.678,0.1817,0.1402
West Ham,Southampton,0.4208,0.2348,0.3444
West Ham,Stoke,0.5979,0.2134,0.1886
West Ham,Sunderland,0.5848,0.2058,0.2094
West Ham,Swansea,0.5429,0.2274,0.2297
West Ham,Tottenham,0.3472,0.2295,0.4234
West Ham,Watford,0.6015,0.2228,0.1758
West Ham,West Brom,0.5744,0.2339,0.1916
