home_team,away_team,P_home_win,P_draw,P_away_win
Arsenal,Bournemouth,0.6795,0.1808,0.1397
Arsenal,Brighton,0.7223,0.182,0.0957
Arsenal,Burnley,0.559,0.2438,0.1973
Arsenal,Chelsea,0.4735,0.2261,0.3004
Arsenal,Crystal Palace,0.6859,0.1825,0.1316
Arsenal,Everton,0.6587,0.1949,0.1463
Arsenal,Huddersfield,0.7599,0.1689,0.0712
Arsenal,Leicester,0.5661,0.2012,0.2327
Arsenal,Liverpool,0.3132,0.2194,0.4674
Arsenal,Man City,0.2364,0.1845,0.5791
Arsenal,Man United,0.3824,0.2387,0.3789
Arsenal,Newcastle,0.6388,0.2102,0.151
Arsenal,Southampton,0.6841,0.1876,0.1283
Arsenal,Stoke,0.7329,0.1636,0.1035
Arsenal,Swansea,0.7646,0.1699,0.0656
Arsenal,Tottenham,0.3631,0.2268,0.4101
Arsenal,Watford,0.6798,0.1776,0.1425
Arsenal,West Brom,0.7187,0.174,0.1072
Arsenal,West Ham,0.6825,0.1714,0.146
Bournemouth,Arsenal,0.2628,0.2202,0.517
Bournemouth,Brighton,0.4885,0.2701,0.2414
Bournemouth,Burnley,0.3,0.2952,0.4048
Bournemouth,Chelsea,0.2535,0.2377,0.5088
Bournemouth,Crystal Palace,0.4645,0.2502,0.2853
Bournemouth,Everton,0.4291,0.2597,0.3112
Bournemouth,Huddersfield,0.5301,0.2678,0.2021
Bournemouth,Leicester,0.3526,0.2334,0.414
Bournemouth,Liverpool,0.1307,0.1851,0.6841
Bournemouth,Man City,0.0937,0.1374,0.7687
Bournemouth,Man United,0.1703,0.2242,0.6055
Bournemouth,Newcastle,0.3958,0.2771,0.3271
Bournemouth,Southampton,0.4563,0.2589,0.2848
Bournemouth,Stoke,0.5227,0.2384,0.2389
Bournemouth,Swansea,0.531,0.2737,0.1953
Bournemouth,Tottenham,0.1648,0.2062,0.629
Bournemouth,Watford,0.467,0.2384,0.2946
Bournemouth,West Brom,0.4981,0.2515,0.2504
Bournemouth,West Ham,0.4775,0.2284,0.2941
Brighton,Arsenal,0.216,0.2366,0.5474
Brighton,Bournemouth,0.4217,0.2788,0.2995
Brighton,Burnley,0.2298,0.3487,0.4215
Brighton,Chelsea,0.2002,0.2599,0.5399
Brighton,Crystal Palace,0.4221,0.2885,0.2894
Brighton,Everton,0.3816,0.3004,0.3179
Brighton,Huddersfield,0.4874,0.3235,0.1891
Brighton,Leicester,0.3078,0.2578,0.4345
Brighton,Liverpool,0.0843,0.1867,0.729
Brighton,Man City,0.0601,0.1297,0.8101
Brighton,Man United,0.1138,0.2387,0.6475
Brighton,Newcastle,0.3404,0.3254,0.3342
Brighton,Southampton,0.411,0.3013,0.2878
Brighton,Stoke,0.4871,0.2752,0.2377
Brighton,Swansea,0.4866,0.3338,0.1796
Brighton,Tottenham,0.1143,0.2147,0.6709
Brighton,Watford,0.4279,0.2709,0.3012
Brighton,West Brom,0.4576,0.2933,0.2491
Brighton,West Ham,0.4415,0.257,0.3015
Burnley,Arsenal,0.36,0.2679,0.372
Burnley,Bournemouth,0.609,0.253,0.138
Burnley,Brighton,0.6554,0.2788,0.0657
Burnley,Chelsea,0.3532,0.2977,0.3492
Burnley,Crystal Palace,0.6149,0.2602,0.1249
Burnley,Everton,0.5766,0.2814,0.1419
Burnley,Huddersfield,0.7065,0.2637,0.0298
Burnley,Leicester,0.4725,0.2649,0.2626
Burnley,Liverpool,0.1857,0.2549,0.5594
Burnley,Man City,0.1321,0.1887,0.6791
Burnley,Man United,0.2428,0.3058,0.4514
Burnley,Newcastle,0.543,0.3151,0.1419
Burnley,Southampton,0.6096,0.2732,0.1172
Burnley,Stoke,0.6786,0.2318,0.0896
Burnley,Swansea,0.6999,0.2731,0.0269
Burnley,Tottenham,0.2334,0.277,0.4896
Burnley,Watford,0.6113,0.2453,0.1434
Burnley,West Brom,0.6567,0.2531,0.0901
Burnley,West Ham,0.6178,0.2314,0.1508
Chelsea,Arsenal,0.459,0.2275,0.3135
Chelsea,Bournemouth,0.6827,0.1923,0.1249
Chelsea,Brighton,0.7296,0.1953,0.0752
Chelsea,Burnley,0.5516,0.2702,0.1782
Chelsea,Crystal Palace,0.6897,0.1946,0.1157
Chelsea,Everton,0.6606,0.2095,0.1299
Chelsea,Huddersfield,0.7706,0.1798,0.0496
Chelsea,Leicester,0.5617,0.2149,0.2233
Chelsea,Liverpool,0.2942,0.2342,0.4716
Chelsea,Man City,0.2185,0.1922,0.5893
Chelsea,Man United,0.3647,0.259,0.3763
Chelsea,Newcastle,0.6391,0.2285,0.1324
Chelsea,Southampton,0.6879,0.201,0.1111
Chelsea,Stoke,0.74,0.1725,0.0875
Chelsea,Swansea,0.7759,0.1813,0.0427
Chelsea,Tottenham,0.3459,0.2437,0.4104
Chelsea,Watford,0.683,0.1885,0.1285
Chelsea,West Brom,0.7252,0.185,0.0898
Chelsea,West Ham,0.6856,0.181,0.1334
Crystal Palace,Arsenal,0.2552,0.2246,0.5202
Crystal Palace,Bournemouth,0.4574,0.251,0.2915
Crystal Palace,Brighton,0.483,0.2802,0.2368
Crystal Palace,Burnley,0.2889,0.3068,0.4043
Crystal Palace,Chelsea,0.2447,0.2434,0.5118
Crystal Palace,Everton,0.4228,0.2681,0.3092
Crystal Palace,Huddersfield,0.5256,0.2782,0.1962
Crystal Palace,Leicester,0.346,0.239,0.415
Crystal Palace,Liverpool,0.1221,0.187,0.6908
Crystal Palace,Man City,0.0873,0.1371,0.7755
Crystal Palace,Man United,0.1602,0.2288,0.611
Crystal Palace,Newcastle,0.388,0.287,0.3249
Crystal Palace,Southampton,0.4506,0.2674,0.282
Crystal Palace,Stoke,0.5189,0.2455,0.2355
Crystal Palace,Swansea,0.5263,0.2849,0.1888
Crystal Palace,Tottenham,0.1558,0.2095,0.6348
Crystal Palace,Watford,0.4622,0.245,0.2927
Crystal Palace,West Brom,0.4935,0.2597,0.2469
Crystal Palace,West Ham,0.4732,0.2342,0.2926
Everton,Arsenal,0.2781,0.2338,0.4881
Everton,Bournemouth,0.4902,0.2524,0.2574
Everton,Brighton,0.5199,0.2809,0.1992
Everton,Burnley,0.3185,0.3201,0.3614
Everton,Chelsea,0.2684,0.2546,0.4771
Everton,Crystal Palace,0.4928,0.2594,0.2478
Everton,Huddersfield,0.5642,0.2765,0.1593
Everton,Leicester,0.3735,0.245,0.3816
Everton,Liverpool,0.1365,0.2006,0.6629
Everton,Man City,0.0975,0.1477,0.7547
Everton,Man United,0.1786,0.2439,0.5775
Everton,Newcastle,0.4212,0.2932,0.2856
Everton,Southampton,0.4847,0.2695,0.2458
Everton,Stoke,0.5535,0.2439,0.2026
Everton,Swansea,0.5657,0.2832,0.1511
Everton,Tottenham,0.173,0.223,0.604
Everton,Watford,0.4945,0.2461,0.2594
Everton,West Brom,0.5286,0.2594,0.2119
Everton,West Ham,0.5047,0.2346,0.2607
Huddersfield,Arsenal,0.1818,0.2314,0.5868
Huddersfield,Bournemouth,0.378,0.2881,0.3338
Huddersfield,Brighton,0.3915,0.339,0.2695
Huddersfield,Burnley,0.18,0.3518,0.4682
Huddersfield,Chelsea,0.1631,0.2545,0.5824
Huddersfield,Crystal Palace,0.377,0.299,0.324
Huddersfield,Everton,0.3355,0.3095,0.355
Huddersfield,Leicester,0.2691,0.2586,0.4724
Huddersfield,Liverpool,0.0595,0.1724,0.7681
Huddersfield,Man City,0.0431,0.1162,0.8406
Huddersfield,Man United,0.0816,0.2265,0.6919
Huddersfield,Newcastle,0.2914,0.3344,0.3741
Huddersfield,Southampton,0.3641,0.3125,0.3234
Huddersfield,Stoke,0.4429,0.2885,0.2686
Huddersfield,Swansea,0.4333,0.3563,0.2104
Huddersfield,Tottenham,0.0852,0.2025,0.7123
Huddersfield,Watford,0.3854,0.2797,0.3349
Huddersfield,West Brom,0.4111,0.307,0.2819
Huddersfield,West Ham,0.4008,0.2651,0.334
Leicester,Arsenal,0.3731,0.2187,0.4082
Leicester,Bournemouth,0.5817,0.2105,0.2079
Leicester,Brighton,0.6182,0.2219,0.1599
Leicester,Burnley,0.4416,0.2688,0.2896
Leicester,Chelsea,0.3715,0.2341,0.3944
Leicester,Crystal Palace,0.5862,0.2141,0.1997
Leicester,Everton,0.5552,0.2254,0.2194
Leicester,Huddersfield,0.6582,0.213,0.1288
